failure_id,amount,failure_reason,behavior_profile,account_age_days,historical_recovery_rate,payment_success_rate,engagement_score,ml_action,ml_est_prob,ml_true_prob,ml_cost,ml_net,ml_margin,rules_action,rules_net,oracle_action,oracle_net,oracle_regret,rules_regret,ml_equals_oracle,ml_equals_rules
FAIL_000002,406.32,INSUFFICIENT_FUNDS,normal,744,0.6,0.8333,0.6,PAYMENT_LINK,0.7624076168424005,0.770755,3.0,310.1731716,14.180438911181398,WAIT_AND_RETRY,319.5128896,WAIT_AND_RETRY,319.5128896,9.339718000000005,9.339718000000005,False,False
FAIL_002235,2452.06,INSUFFICIENT_FUNDS,normal,827,0.6,0.7778,0.6,WAIT_AND_RETRY,0.730137791365399,0.747431,2.0,1830.74565786,598.9934072673907,WAIT_AND_RETRY,1830.74565786,PAYMENT_LINK,1840.0295975,9.283939639999971,0.0,False,True
FAIL_001495,369.27,LIMIT_EXCEEDED,friction_prone,621,0.35,0.5,0.45,PAYMENT_LINK,0.5554907912084023,0.302081,3.0,108.54945086999999,14.795403312797049,PAYMENT_LINK,108.54945086999999,UPDATE_PAYMENT_METHOD,117.69516096000001,9.145710090000023,0.0,False,True
FAIL_001810,671.72,AUTHENTICATION_FAILED,normal,763,0.6,0.92,0.6,UPDATE_PAYMENT_METHOD,0.8621672166203131,0.803051,3.0,536.42541772,135.70380628770175,UPDATE_PAYMENT_METHOD,536.42541772,PAYMENT_LINK,545.3485462000001,8.92312848000006,0.0,False,True
FAIL_002709,401.23,BANK_DECLINED,friction_prone,767,0.35,0.6,0.45,PAYMENT_LINK,0.6787795594102928,0.350196,3.0,137.50914108,42.812259812223886,WAIT_AND_RETRY,132.33541507,UPDATE_PAYMENT_METHOD,146.11512335,8.605982269999998,-5.173726009999996,False,False
FAIL_002173,642.76,INSUFFICIENT_FUNDS,low_engagement,358,0.3,0.7273,0.25,WAIT_AND_RETRY,0.5755757814488419,0.281691,2.0,179.05970716000002,28.573085941638567,WAIT_AND_RETRY,179.05970716000002,UPDATE_PAYMENT_METHOD,187.15540392,8.095696759999981,0.0,False,True
FAIL_001985,1245.07,INSUFFICIENT_FUNDS,low_engagement,228,0.3,0.5714,0.25,WAIT_AND_RETRY,0.7610380246255264,0.271349,2.0,335.84849943,511.1492597428607,WAIT_AND_RETRY,335.84849943,PAYMENT_LINK,343.7893471,7.940847669999982,0.0,False,True
FAIL_000473,1171.97,BANK_DECLINED,normal,709,0.6,0.7826,0.6,PAYMENT_LINK,0.6053264796916681,0.726509,3.0,848.44675273,73.9226576586102,WAIT_AND_RETRY,806.56085452,UPDATE_PAYMENT_METHOD,856.33411083,7.887358100000029,-41.88589820999994,False,False
FAIL_001077,418.23,NETWORK_ERROR,normal,984,0.6,0.8438,0.6,RETRY_NOW,0.9471376619354115,0.840547,2.0,349.54197181,39.69790616140574,RETRY_NOW,349.54197181,WAIT_AND_RETRY,357.2386585,7.696686689999979,0.0,False,True
FAIL_002459,251.0,CARD_EXPIRED,normal,632,0.6,0.7143,0.6,UPDATE_PAYMENT_METHOD,0.8725470808671071,0.732874,3.0,180.95137400000002,142.3238918178111,UPDATE_PAYMENT_METHOD,180.95137400000002,PAYMENT_LINK,188.485641,7.534266999999971,0.0,False,True
FAIL_002622,568.27,BANK_DECLINED,friction_prone,941,0.35,0.6452,0.45,PAYMENT_LINK,0.6501564533121666,0.380359,3.0,213.14660892999999,17.776316117650765,WAIT_AND_RETRY,219.86340513,WAIT_AND_RETRY,219.86340513,6.7167962000000045,6.7167962000000045,False,False
FAIL_002595,329.53,NETWORK_ERROR,friction_prone,820,0.35,0.8519,0.45,RETRY_NOW,0.8922273157751938,0.56146,2.0,183.01791379999997,30.678809077470078,RETRY_NOW,183.01791379999997,WAIT_AND_RETRY,189.46187294999996,6.4439591499999835,0.0,False,True
FAIL_000163,438.99,INSUFFICIENT_FUNDS,low_engagement,367,0.3,0.75,0.25,WAIT_AND_RETRY,0.8171005899026652,0.321684,2.0,139.21605916000001,176.88114693913786,WAIT_AND_RETRY,139.21605916000001,PAYMENT_LINK,145.56080085000002,6.344741690000006,0.0,False,True
FAIL_000348,771.04,INSUFFICIENT_FUNDS,friction_prone,945,0.35,0.8065,0.45,WAIT_AND_RETRY,0.6920090176293247,0.54152,2.0,415.5335808,6.367246213514818,WAIT_AND_RETRY,415.5335808,PAYMENT_LINK,421.74897311999996,6.215392319999978,0.0,False,True
FAIL_002744,622.68,NETWORK_ERROR,friction_prone,315,0.35,0.7,0.45,RETRY_NOW,0.9303638673878167,0.45052,2.0,278.52979359999995,55.41347080339369,RETRY_NOW,278.52979359999995,WAIT_AND_RETRY,284.52807004,5.998276440000041,0.0,False,True
FAIL_002794,307.85,INSUFFICIENT_FUNDS,low_engagement,888,0.3,0.7241,0.25,WAIT_AND_RETRY,0.7911207741146421,0.303268,2.0,91.36105380000001,75.69883968223257,WAIT_AND_RETRY,91.36105380000001,PAYMENT_LINK,97.10235310000002,5.7412993000000085,0.0,False,True
FAIL_001203,468.79,NETWORK_ERROR,reliable,395,0.8,0.9231,0.85,WAIT_AND_RETRY,0.8905125750039411,0.937993,2.0,437.72173847,37.64278774309207,RETRY_NOW,443.3505,RETRY_NOW,443.3505,5.62876153000002,5.62876153000002,False,False
FAIL_002267,638.25,AUTHENTICATION_FAILED,low_engagement,715,0.3,0.6522,0.25,UPDATE_PAYMENT_METHOD,0.7995506581459872,0.273909,3.0,171.82241925,194.23858168062077,UPDATE_PAYMENT_METHOD,171.82241925,PAYMENT_LINK,177.19967549999998,5.377256249999988,0.0,False,True
FAIL_000131,706.77,INSUFFICIENT_FUNDS,friction_prone,631,0.35,0.5714,0.45,WAIT_AND_RETRY,0.6116944961749822,0.370067,2.0,259.55225358999996,6.807592367682787,WAIT_AND_RETRY,259.55225358999996,SEND_REMINDER,264.82467823999997,5.272424650000005,0.0,False,True
FAIL_001449,200.0,BANK_DECLINED,friction_prone,735,0.35,0.6667,0.45,WAIT_AND_RETRY,0.6015603583253255,0.376336,2.0,73.2672,4.4746832315580605,WAIT_AND_RETRY,73.2672,PAYMENT_LINK,78.3658,5.0985999999999905,0.0,False,True
FAIL_000611,1067.83,NETWORK_ERROR,normal,941,0.6,0.871,0.6,RETRY_NOW,0.8658709618785287,0.833978,2.0,888.5467277399999,9.96082536876554,RETRY_NOW,888.5467277399999,WAIT_AND_RETRY,893.5751392099999,5.028411469999924,0.0,False,True
FAIL_002618,368.13,BANK_DECLINED,low_engagement,386,0.3,0.8333,0.25,WAIT_AND_RETRY,0.5659815041059885,0.336985,2.0,122.05428805,48.257616531507296,WAIT_AND_RETRY,122.05428805,RETRY_NOW,127.05570223000001,5.001414180000012,0.0,False,True
FAIL_000222,722.92,BANK_DECLINED,friction_prone,539,0.35,0.5882,0.45,PAYMENT_LINK,0.583529777303682,0.315924,3.0,225.38777807999998,66.36171343106429,WAIT_AND_RETRY,230.26552096,WAIT_AND_RETRY,230.26552096,4.877742880000028,4.877742880000028,False,False
FAIL_001664,289.39,INSUFFICIENT_FUNDS,low_engagement,747,0.3,0.8333,0.25,WAIT_AND_RETRY,0.6551859757814376,0.352311,2.0,99.95528028999999,42.92790693632875,WAIT_AND_RETRY,99.95528028999999,PAYMENT_LINK,104.58304761999999,4.6277673299999975,0.0,False,True
FAIL_001665,289.39,BANK_DECLINED,low_engagement,747,0.3,0.8333,0.25,WAIT_AND_RETRY,0.610564892155014,0.345064,2.0,97.85807095999999,58.45934575142691,WAIT_AND_RETRY,97.85807095999999,PAYMENT_LINK,102.47194756999998,4.613876609999991,0.0,False,True
FAIL_002736,445.63,INSUFFICIENT_FUNDS,friction_prone,897,0.35,0.7586,0.45,PAYMENT_LINK,0.6984792166895604,0.503093,3.0,221.19333359,7.5044046217425375,WAIT_AND_RETRY,225.38627254,WAIT_AND_RETRY,225.38627254,4.192938949999984,4.192938949999984,False,False
FAIL_001044,542.66,BANK_DECLINED,friction_prone,743,0.35,0.75,0.45,WAIT_AND_RETRY,0.653912472235501,0.474358,2.0,255.41511227999996,92.38947281797391,WAIT_AND_RETRY,255.41511227999996,PAYMENT_LINK,258.93709806,3.5219857800000227,0.0,False,True
FAIL_000788,726.01,INSUFFICIENT_FUNDS,low_engagement,749,0.3,0.75,0.25,WAIT_AND_RETRY,0.7633119248827371,0.341524,2.0,245.94983924,115.69361508656135,WAIT_AND_RETRY,245.94983924,PAYMENT_LINK,249.14036896,3.1905297200000007,0.0,False,True
FAIL_000209,333.96,BANK_DECLINED,low_engagement,767,0.3,0.76,0.25,WAIT_AND_RETRY,0.5958273079065728,0.258861,2.0,84.44921956,11.09908738139373,WAIT_AND_RETRY,84.44921956,UPDATE_PAYMENT_METHOD,87.43837176,2.9891521999999924,0.0,False,True
FAIL_002282,518.72,BANK_DECLINED,low_engagement,326,0.3,0.4,0.25,WAIT_AND_RETRY,0.7308578868718034,0.142374,2.0,71.85224128,76.46837091525583,WAIT_AND_RETRY,71.85224128,SEND_REMINDER,74.66828000000001,2.8160387200000088,0.0,False,True
FAIL_000964,524.81,AUTHENTICATION_FAILED,low_engagement,606,0.3,0.6,0.25,UPDATE_PAYMENT_METHOD,0.624028309019147,0.217837,3.0,111.32303596999999,70.32560474207443,UPDATE_PAYMENT_METHOD,111.32303596999999,PAYMENT_LINK,113.73663715999999,2.4136011899999943,0.0,False,True
FAIL_000448,14917.0,BANK_DECLINED,high_value_loyal,958,0.82,0.9355,0.9,PAYMENT_LINK,0.7779407093694058,0.95,3.0,14168.15,1247.3314648099258,WAIT_AND_RETRY,14169.15,SEND_REMINDER,14170.15,2.0,1.0,False,False
FAIL_001409,7064.05,INSUFFICIENT_FUNDS,high_value_loyal,746,0.82,0.9167,0.9,PAYMENT_LINK,0.7803604739573916,0.95,3.0,6707.8475,125.82774570231504,WAIT_AND_RETRY,6708.8475,SEND_REMINDER,6709.8475,2.0,1.0,False,False
FAIL_000087,10611.56,LIMIT_EXCEEDED,high_value_loyal,365,0.82,0.9167,0.9,UPDATE_PAYMENT_METHOD,0.7197579988945392,0.95,3.0,10077.981999999998,183.50160762377163,PAYMENT_LINK,10077.981999999998,SEND_REMINDER,10079.981999999998,2.0,0.0,False,False
FAIL_000080,15000.0,INSUFFICIENT_FUNDS,high_value_loyal,723,0.82,0.9167,0.9,PAYMENT_LINK,0.8275716084133199,0.95,3.0,14247.0,734.8593830414793,WAIT_AND_RETRY,14146.975,SEND_REMINDER,14249.0,2.0,-100.02499999999964,False,False
FAIL_002339,9301.15,AUTHENTICATION_FAILED,high_value_loyal,932,0.82,0.9032,0.9,UPDATE_PAYMENT_METHOD,0.8274778970121329,0.95,3.0,8833.092499999999,664.9509367032997,UPDATE_PAYMENT_METHOD,8833.092499999999,SEND_REMINDER,8835.092499999999,2.0,0.0,False,True
FAIL_000996,7063.31,INSUFFICIENT_FUNDS,high_value_loyal,927,0.82,0.9333,0.9,PAYMENT_LINK,0.856704034151391,0.95,3.0,6707.1445,1283.9646678213485,WAIT_AND_RETRY,6684.2846388200005,SEND_REMINDER,6709.1445,2.0,-22.859861179999825,False,False
FAIL_000299,15000.0,INSUFFICIENT_FUNDS,high_value_loyal,981,0.82,0.8438,0.9,PAYMENT_LINK,0.8333248119597095,0.95,3.0,14247.0,837.914366298648,WAIT_AND_RETRY,14110.075,SEND_REMINDER,14249.0,2.0,-136.92499999999927,False,False
FAIL_001621,13569.88,BANK_DECLINED,high_value_loyal,715,0.82,0.9565,0.9,PAYMENT_LINK,0.6257200245772141,0.95,3.0,12888.385999999999,78.61148779443647,WAIT_AND_RETRY,12889.385999999999,SEND_REMINDER,12890.385999999999,2.0,1.0,False,False
FAIL_000575,9730.73,INSUFFICIENT_FUNDS,high_value_loyal,671,0.82,0.9091,0.9,PAYMENT_LINK,0.8415486601585237,0.95,3.0,9241.1935,678.7499557409719,WAIT_AND_RETRY,9102.91756151,SEND_REMINDER,9243.1935,2.0,-138.27593849000004,False,False
FAIL_002499,5512.84,CARD_EXPIRED,high_value_loyal,372,0.82,0.8333,0.9,UPDATE_PAYMENT_METHOD,0.939083649416764,0.95,3.0,5234.198,891.6101276345371,UPDATE_PAYMENT_METHOD,5234.198,SEND_REMINDER,5236.198,2.0,0.0,False,True
FAIL_002590,706.67,BANK_DECLINED,reliable,802,0.8,0.9231,0.85,PAYMENT_LINK,0.7021245317770497,0.947374,3.0,666.48078458,0.9578653331795408,WAIT_AND_RETRY,655.8016494899999,UPDATE_PAYMENT_METHOD,668.3364999999999,1.8557154199999104,-10.679135090000045,False,False
FAIL_000450,14917.0,NETWORK_ERROR,high_value_loyal,958,0.82,0.9355,0.9,RETRY_NOW,0.9224601742413321,0.95,2.0,14169.15,1501.2521289659835,RETRY_NOW,14169.15,SEND_REMINDER,14170.15,1.0,0.0,False,True
FAIL_000318,10848.47,NETWORK_ERROR,high_value_loyal,769,0.82,0.92,0.9,WAIT_AND_RETRY,0.9062040425790187,0.95,2.0,10304.046499999999,279.13128324140234,RETRY_NOW,10304.046499999999,SEND_REMINDER,10305.046499999999,1.0,0.0,False,False
FAIL_000419,9716.42,LIMIT_EXCEEDED,high_value_loyal,946,0.82,0.9677,0.9,PAYMENT_LINK,0.7622497895677912,0.95,3.0,9227.599,2192.7937954815234,PAYMENT_LINK,9227.599,RETRY_NOW,9228.599,1.0,0.0,False,True
FAIL_001361,8636.92,INSUFFICIENT_FUNDS,high_value_loyal,748,0.82,0.9167,0.9,PAYMENT_LINK,0.7843994867912768,0.95,3.0,8202.074,38.50585669839802,WAIT_AND_RETRY,8192.45922532,RETRY_NOW,8203.074,1.0,-9.614774679999755,False,False
FAIL_001267,15000.0,BANK_DECLINED,high_value_loyal,955,0.82,0.9355,0.9,PAYMENT_LINK,0.7505074661354796,0.95,3.0,14247.0,1061.95068356921,WAIT_AND_RETRY,14248.0,WAIT_AND_RETRY,14248.0,1.0,1.0,False,False
FAIL_000865,8418.6,INSUFFICIENT_FUNDS,high_value_loyal,922,0.82,0.9,0.9,WAIT_AND_RETRY,0.7589637588232157,0.95,2.0,7995.67,282.48509799377644,WAIT_AND_RETRY,7995.67,SEND_REMINDER,7996.67,1.0,0.0,False,True
FAIL_002215,8971.98,INSUFFICIENT_FUNDS,high_value_loyal,690,0.82,0.913,0.9,PAYMENT_LINK,0.8276411930749904,0.95,3.0,8520.381,695.3666482229182,WAIT_AND_RETRY,8521.381,WAIT_AND_RETRY,8521.381,1.0,1.0,False,False
FAIL_001471,918.08,LIMIT_EXCEEDED,reliable,962,0.8,0.9375,0.85,PAYMENT_LINK,0.6745725457924795,0.95,3.0,869.176,59.01036707560911,PAYMENT_LINK,869.176,RETRY_NOW,870.176,1.0,0.0,False,True
FAIL_000543,12636.68,INSUFFICIENT_FUNDS,high_value_loyal,831,0.82,0.8889,0.9,WAIT_AND_RETRY,0.8325255972790981,0.95,2.0,12002.846,137.28095930620475,WAIT_AND_RETRY,12002.846,SEND_REMINDER,12003.846,1.0,0.0,False,True
FAIL_000981,5752.09,INSUFFICIENT_FUNDS,high_value_loyal,857,0.82,0.8929,0.9,WAIT_AND_RETRY,0.7873062037211814,0.95,2.0,5462.4855,546.259425628104,WAIT_AND_RETRY,5462.4855,SEND_REMINDER,5463.4855,1.0,0.0,False,True
FAIL_000357,1037.22,LIMIT_EXCEEDED,reliable,399,0.8,0.9231,0.85,PAYMENT_LINK,0.6585448104561029,0.95,3.0,982.3589999999999,58.362095580054074,PAYMENT_LINK,982.3589999999999,RETRY_NOW,983.3589999999999,1.0,0.0,False,True
FAIL_000443,14872.16,NETWORK_ERROR,high_value_loyal,628,0.82,0.95,0.9,RETRY_NOW,0.9042269937480303,0.95,2.0,14126.552,1140.7096207707036,RETRY_NOW,14126.552,SEND_REMINDER,14127.552,1.0,0.0,False,True
FAIL_002441,14993.1,INSUFFICIENT_FUNDS,high_value_loyal,453,0.82,0.8667,0.9,WAIT_AND_RETRY,0.7120931947275058,0.95,2.0,14241.445,2770.4717473115243,WAIT_AND_RETRY,14241.445,SEND_REMINDER,14242.445,1.0,0.0,False,True
FAIL_000834,10125.65,BANK_DECLINED,high_value_loyal,831,0.82,0.8519,0.9,PAYMENT_LINK,0.6919986758112654,0.95,3.0,9616.367499999998,62.05204863362633,WAIT_AND_RETRY,9617.367499999998,WAIT_AND_RETRY,9617.367499999998,1.0,1.0,False,False
FAIL_002395,1152.64,BANK_DECLINED,friction_prone,882,0.35,0.5517,0.45,PAYMENT_LINK,0.6139242261754412,0.392121,3.0,448.97434944,33.58537650702294,WAIT_AND_RETRY,449.80145344000005,WAIT_AND_RETRY,449.80145344000005,0.8271040000000198,0.8271040000000198,False,False
FAIL_002167,200.0,BANK_DECLINED,low_engagement,986,0.3,0.7188,0.25,WAIT_AND_RETRY,0.6905599411823836,0.307234,2.0,59.4468,45.34939296434206,WAIT_AND_RETRY,59.4468,PAYMENT_LINK,60.0956,0.6487999999999943,0.0,False,True
FAIL_000808,1523.74,INSUFFICIENT_FUNDS,friction_prone,235,0.35,0.4286,0.45,PAYMENT_LINK,0.6364426074246597,0.31297,3.0,473.88490780000006,189.15566863061065,WAIT_AND_RETRY,377.68248572000005,UPDATE_PAYMENT_METHOD,474.34050606000005,0.45559825999998793,-96.20242208000002,False,False
FAIL_001231,580.5,BANK_DECLINED,friction_prone,811,0.35,0.6296,0.45,PAYMENT_LINK,0.606414449266513,0.37622,3.0,215.39571,38.64418263648548,WAIT_AND_RETRY,215.78212150000002,WAIT_AND_RETRY,215.78212150000002,0.38641150000000835,0.38641150000000835,False,False
FAIL_001029,850.96,INSUFFICIENT_FUNDS,friction_prone,960,0.35,0.8125,0.45,WAIT_AND_RETRY,0.7686868621220295,0.532995,2.0,451.5574252,263.904006454178,WAIT_AND_RETRY,451.5574252,WAIT_AND_RETRY,451.5574252,0.0,0.0,True,True
FAIL_001024,449.29,BANK_DECLINED,low_engagement,930,0.3,0.7097,0.25,WAIT_AND_RETRY,0.5937908495322801,0.300993,2.0,133.23314497,25.584604740971315,WAIT_AND_RETRY,133.23314497,WAIT_AND_RETRY,133.23314497,0.0,0.0,True,True
FAIL_001023,449.29,AUTHENTICATION_FAILED,low_engagement,930,0.3,0.7097,0.25,UPDATE_PAYMENT_METHOD,0.7220135733363684,0.361419,3.0,159.38194251000002,71.61390662234669,UPDATE_PAYMENT_METHOD,159.38194251000002,UPDATE_PAYMENT_METHOD,159.38194251000002,0.0,0.0,True,True
FAIL_001016,449.29,INSUFFICIENT_FUNDS,low_engagement,930,0.3,0.7097,0.25,WAIT_AND_RETRY,0.7270928215171351,0.336556,2.0,149.21124524,68.74990724705987,WAIT_AND_RETRY,149.21124524,WAIT_AND_RETRY,149.21124524,0.0,0.0,True,True
FAIL_001013,432.26,NETWORK_ERROR,low_engagement,965,0.3,0.8438,0.25,RETRY_NOW,0.8661406452691212,0.646456,2.0,277.43707056,8.66683777173455,RETRY_NOW,277.43707056,RETRY_NOW,277.43707056,0.0,0.0,True,True
FAIL_001011,432.26,CARD_EXPIRED,low_engagement,965,0.3,0.8438,0.25,UPDATE_PAYMENT_METHOD,0.7609312092223846,0.399586,3.0,169.72504436,128.33835317420647,UPDATE_PAYMENT_METHOD,169.72504436,UPDATE_PAYMENT_METHOD,169.72504436,0.0,0.0,True,True
FAIL_001009,1572.78,CARD_EXPIRED,friction_prone,377,0.35,0.6667,0.45,UPDATE_PAYMENT_METHOD,0.8898116764346954,0.471486,3.0,738.54375108,754.3787694656738,UPDATE_PAYMENT_METHOD,738.54375108,UPDATE_PAYMENT_METHOD,738.54375108,0.0,0.0,True,True
FAIL_000797,998.82,BANK_DECLINED,normal,905,0.6,0.8667,0.6,WAIT_AND_RETRY,0.6248477982361723,0.760667,2.0,757.76941294,94.05400145574879,WAIT_AND_RETRY,757.76941294,WAIT_AND_RETRY,757.76941294,0.0,0.0,True,True
FAIL_000785,726.01,INSUFFICIENT_FUNDS,low_engagement,749,0.3,0.75,0.25,WAIT_AND_RETRY,0.7633119248827371,0.315746,2.0,227.23475346,115.69361508656135,WAIT_AND_RETRY,227.23475346,WAIT_AND_RETRY,227.23475346,0.0,0.0,True,True
FAIL_000780,262.8,INSUFFICIENT_FUNDS,low_engagement,684,0.3,0.7727,0.25,WAIT_AND_RETRY,0.82344999029733,0.401568,2.0,103.5320704,74.04288894415117,WAIT_AND_RETRY,103.5320704,WAIT_AND_RETRY,103.5320704,0.0,0.0,True,True
FAIL_000778,676.83,AUTHENTICATION_FAILED,friction_prone,625,0.35,0.8,0.45,UPDATE_PAYMENT_METHOD,0.7256385574193724,0.465083,3.0,311.78212689000003,14.341953083372573,UPDATE_PAYMENT_METHOD,311.78212689000003,UPDATE_PAYMENT_METHOD,311.78212689000003,0.0,0.0,True,True
FAIL_000762,13871.79,NETWORK_ERROR,high_value_loyal,498,0.82,0.875,0.9,WAIT_AND_RETRY,0.8797088683614943,0.95,2.0,13176.2005,622.0167657576185,RETRY_NOW,13176.2005,RETRY_NOW,13176.2005,0.0,0.0,False,False
FAIL_000752,2288.88,LIMIT_EXCEEDED,friction_prone,671,0.35,0.5909,0.45,PAYMENT_LINK,0.7183532571740653,0.457003,3.0,1043.02502664,497.9177812245871,PAYMENT_LINK,1043.02502664,PAYMENT_LINK,1043.02502664,0.0,0.0,True,True
FAIL_000648,893.84,NETWORK_ERROR,low_engagement,531,0.3,0.7647,0.25,RETRY_NOW,0.905471362186985,0.484735,2.0,431.27553240000003,51.982107325961465,RETRY_NOW,431.27553240000003,RETRY_NOW,431.27553240000003,0.0,0.0,True,True
FAIL_000647,893.84,AUTHENTICATION_FAILED,low_engagement,531,0.3,0.7647,0.25,UPDATE_PAYMENT_METHOD,0.6919446125255245,0.482275,3.0,428.07668600000005,204.45068502796136,UPDATE_PAYMENT_METHOD,428.07668600000005,UPDATE_PAYMENT_METHOD,428.07668600000005,0.0,0.0,True,True
FAIL_000645,893.84,AUTHENTICATION_FAILED,low_engagement,531,0.3,0.7647,0.25,UPDATE_PAYMENT_METHOD,0.6919446125255245,0.326114,3.0,288.49373776000004,204.45068502796136,UPDATE_PAYMENT_METHOD,288.49373776000004,UPDATE_PAYMENT_METHOD,288.49373776000004,0.0,0.0,True,True
FAIL_001134,1961.94,INSUFFICIENT_FUNDS,friction_prone,960,0.35,0.7812,0.45,WAIT_AND_RETRY,0.6667806603820324,0.573331,2.0,1122.8410221400002,65.21407124657799,WAIT_AND_RETRY,1122.8410221400002,WAIT_AND_RETRY,1122.8410221400002,0.0,0.0,True,True
FAIL_001125,688.54,CARD_EXPIRED,low_engagement,489,0.3,0.6875,0.25,UPDATE_PAYMENT_METHOD,0.872254015668298,0.377907,3.0,257.20408577999996,379.09593554381934,UPDATE_PAYMENT_METHOD,257.20408577999996,UPDATE_PAYMENT_METHOD,257.20408577999996,0.0,0.0,True,True
FAIL_001116,1927.55,CARD_EXPIRED,friction_prone,826,0.35,0.5926,0.45,UPDATE_PAYMENT_METHOD,0.7245994829383845,0.45568,3.0,875.3459839999999,553.0727173748971,UPDATE_PAYMENT_METHOD,875.3459839999999,UPDATE_PAYMENT_METHOD,875.3459839999999,0.0,0.0,True,True
FAIL_001106,791.33,CARD_EXPIRED,friction_prone,402,0.35,0.6923,0.45,UPDATE_PAYMENT_METHOD,0.8875150741489548,0.500914,3.0,393.38827562,321.33085566693967,UPDATE_PAYMENT_METHOD,393.38827562,UPDATE_PAYMENT_METHOD,393.38827562,0.0,0.0,True,True
FAIL_001097,694.64,AUTHENTICATION_FAILED,low_engagement,616,0.3,0.8,0.25,UPDATE_PAYMENT_METHOD,0.6743997252854088,0.404543,3.0,278.01174951999997,162.17329384109763,UPDATE_PAYMENT_METHOD,278.01174951999997,UPDATE_PAYMENT_METHOD,278.01174951999997,0.0,0.0,True,True
FAIL_001093,1516.92,CARD_EXPIRED,normal,747,0.6,0.875,0.6,UPDATE_PAYMENT_METHOD,0.7714422987641244,0.85832,3.0,1299.0027744,214.7457433354316,UPDATE_PAYMENT_METHOD,1299.0027744,UPDATE_PAYMENT_METHOD,1299.0027744,0.0,0.0,True,True
FAIL_001087,829.5,BANK_DECLINED,friction_prone,751,0.35,0.48,0.45,PAYMENT_LINK,0.5584764363324869,0.364686,3.0,299.507037,102.6092747647437,WAIT_AND_RETRY,245.285563,PAYMENT_LINK,299.507037,0.0,-54.22147400000003,True,False
FAIL_001086,829.5,INSUFFICIENT_FUNDS,friction_prone,751,0.35,0.48,0.45,WAIT_AND_RETRY,0.7793951362825796,0.346582,2.0,285.489769,151.1789420949599,WAIT_AND_RETRY,285.489769,WAIT_AND_RETRY,285.489769,0.0,0.0,True,True
FAIL_001082,829.5,INSUFFICIENT_FUNDS,friction_prone,751,0.35,0.48,0.45,WAIT_AND_RETRY,0.7793951362825796,0.388402,2.0,320.179459,151.1789420949599,WAIT_AND_RETRY,320.179459,WAIT_AND_RETRY,320.179459,0.0,0.0,True,True
FAIL_001079,779.11,CARD_EXPIRED,low_engagement,709,0.3,0.7391,0.25,UPDATE_PAYMENT_METHOD,0.783923226314772,0.380653,3.0,293.57055883000004,308.61711054201953,UPDATE_PAYMENT_METHOD,293.57055883000004,UPDATE_PAYMENT_METHOD,293.57055883000004,0.0,0.0,True,True
FAIL_001070,745.87,LIMIT_EXCEEDED,low_engagement,843,0.3,0.7143,0.25,PAYMENT_LINK,0.663572615154433,0.378659,3.0,279.43038833,64.55870192895145,PAYMENT_LINK,279.43038833,PAYMENT_LINK,279.43038833,0.0,0.0,True,True
FAIL_001169,2634.12,INSUFFICIENT_FUNDS,reliable,964,0.8,0.9375,0.85,WAIT_AND_RETRY,0.8549244457476503,0.95,2.0,2500.4139999999998,417.58867725555865,WAIT_AND_RETRY,2500.4139999999998,RETRY_NOW,2500.4139999999998,0.0,0.0,False,True
FAIL_001168,200.0,NETWORK_ERROR,low_engagement,43,0.3,0.0,0.25,RETRY_NOW,0.931635276299146,0.063357,2.0,10.671399999999998,27.04501002445889,RETRY_NOW,10.671399999999998,RETRY_NOW,10.671399999999998,0.0,0.0,True,True
FAIL_001163,1399.49,NETWORK_ERROR,friction_prone,769,0.35,0.72,0.45,RETRY_NOW,0.844860944831416,0.537035,2.0,749.5751121500001,126.9201053585848,RETRY_NOW,749.5751121500001,RETRY_NOW,749.5751121500001,0.0,0.0,True,True
FAIL_001142,3086.94,INSUFFICIENT_FUNDS,normal,576,0.6,0.6316,0.6,PAYMENT_LINK,0.7015912745822832,0.692202,3.0,2133.78604188,514.6019770946509,WAIT_AND_RETRY,2065.62932506,PAYMENT_LINK,2133.78604188,0.0,-68.15671681999993,True,False
FAIL_001141,3086.94,CARD_EXPIRED,normal,576,0.6,0.6316,0.6,UPDATE_PAYMENT_METHOD,0.8692507260901022,0.766828,3.0,2364.15202632,1270.1062038866498,UPDATE_PAYMENT_METHOD,2364.15202632,UPDATE_PAYMENT_METHOD,2364.15202632,0.0,0.0,True,True
FAIL_001136,1961.94,BANK_DECLINED,friction_prone,960,0.35,0.7812,0.45,PAYMENT_LINK,0.6996849035529452,0.535755,3.0,1048.1191647,89.53182417826747,WAIT_AND_RETRY,848.0281624600001,PAYMENT_LINK,1048.1191647,0.0,-200.09100223999997,True,False
FAIL_000701,472.43,NETWORK_ERROR,normal,547,0.6,0.9444,0.6,RETRY_NOW,0.9020773375091571,0.898422,2.0,422.44150546000003,22.830485467614324,RETRY_NOW,422.44150546000003,RETRY_NOW,422.44150546000003,0.0,0.0,True,True
FAIL_000696,913.36,NETWORK_ERROR,normal,759,0.6,0.8,0.6,RETRY_NOW,0.8641290189415015,0.799846,2.0,728.54734256,16.24448680868045,RETRY_NOW,728.54734256,RETRY_NOW,728.54734256,0.0,0.0,True,True
