experience_id,failure_id,payment_id,customer_id,subscription_id,amount,failure_reason,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,action_taken,action_cost,recovered,recovered_amount,net_value
EXP_0014053,FAIL_001406,PAY_009212,CUST_0547,SUB_0547,2231.07,INSUFFICIENT_FUNDS,603,16,4,20,0.8,0.35,0.45,friction_prone,PAYMENT_LINK,3.0,1,2231.07,2228.07
EXP_0014054,FAIL_001406,PAY_009212,CUST_0547,SUB_0547,2231.07,INSUFFICIENT_FUNDS,603,16,4,20,0.8,0.35,0.45,friction_prone,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014055,FAIL_001406,PAY_009212,CUST_0547,SUB_0547,2231.07,INSUFFICIENT_FUNDS,603,16,4,20,0.8,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014056,FAIL_001406,PAY_009212,CUST_0547,SUB_0547,2231.07,INSUFFICIENT_FUNDS,603,16,4,20,0.8,0.35,0.45,friction_prone,SEND_REMINDER,1.0,1,2231.07,2230.07
EXP_0014057,FAIL_001406,PAY_009212,CUST_0547,SUB_0547,2231.07,INSUFFICIENT_FUNDS,603,16,4,20,0.8,0.35,0.45,friction_prone,PAYMENT_LINK,3.0,1,2231.07,2228.07
EXP_0014058,FAIL_001406,PAY_009212,CUST_0547,SUB_0547,2231.07,INSUFFICIENT_FUNDS,603,16,4,20,0.8,0.35,0.45,friction_prone,WAIT_AND_RETRY,2.0,1,2231.07,2229.07
EXP_0014059,FAIL_001406,PAY_009212,CUST_0547,SUB_0547,2231.07,INSUFFICIENT_FUNDS,603,16,4,20,0.8,0.35,0.45,friction_prone,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014060,FAIL_001406,PAY_009212,CUST_0547,SUB_0547,2231.07,INSUFFICIENT_FUNDS,603,16,4,20,0.8,0.35,0.45,friction_prone,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014061,FAIL_001407,PAY_009219,CUST_0547,SUB_0547,2231.07,AUTHENTICATION_FAILED,603,16,4,20,0.8,0.35,0.45,friction_prone,SEND_REMINDER,1.0,1,2231.07,2230.07
EXP_0014062,FAIL_001407,PAY_009219,CUST_0547,SUB_0547,2231.07,AUTHENTICATION_FAILED,603,16,4,20,0.8,0.35,0.45,friction_prone,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014063,FAIL_001407,PAY_009219,CUST_0547,SUB_0547,2231.07,AUTHENTICATION_FAILED,603,16,4,20,0.8,0.35,0.45,friction_prone,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0014064,FAIL_001407,PAY_009219,CUST_0547,SUB_0547,2231.07,AUTHENTICATION_FAILED,603,16,4,20,0.8,0.35,0.45,friction_prone,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014065,FAIL_001407,PAY_009219,CUST_0547,SUB_0547,2231.07,AUTHENTICATION_FAILED,603,16,4,20,0.8,0.35,0.45,friction_prone,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014066,FAIL_001407,PAY_009219,CUST_0547,SUB_0547,2231.07,AUTHENTICATION_FAILED,603,16,4,20,0.8,0.35,0.45,friction_prone,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014067,FAIL_001407,PAY_009219,CUST_0547,SUB_0547,2231.07,AUTHENTICATION_FAILED,603,16,4,20,0.8,0.35,0.45,friction_prone,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014068,FAIL_001407,PAY_009219,CUST_0547,SUB_0547,2231.07,AUTHENTICATION_FAILED,603,16,4,20,0.8,0.35,0.45,friction_prone,PAYMENT_LINK,3.0,1,2231.07,2228.07
EXP_0014069,FAIL_001407,PAY_009219,CUST_0547,SUB_0547,2231.07,AUTHENTICATION_FAILED,603,16,4,20,0.8,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,3.0,1,2231.07,2228.07
EXP_0014070,FAIL_001407,PAY_009219,CUST_0547,SUB_0547,2231.07,AUTHENTICATION_FAILED,603,16,4,20,0.8,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014071,FAIL_001408,PAY_009257,CUST_0549,SUB_0549,2176.93,NETWORK_ERROR,374,11,1,12,0.9167,0.8,0.85,reliable,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014072,FAIL_001408,PAY_009257,CUST_0549,SUB_0549,2176.93,NETWORK_ERROR,374,11,1,12,0.9167,0.8,0.85,reliable,SEND_REMINDER,1.0,1,2176.93,2175.93
EXP_0014073,FAIL_001408,PAY_009257,CUST_0549,SUB_0549,2176.93,NETWORK_ERROR,374,11,1,12,0.9167,0.8,0.85,reliable,SEND_REMINDER,1.0,1,2176.93,2175.93
EXP_0014074,FAIL_001408,PAY_009257,CUST_0549,SUB_0549,2176.93,NETWORK_ERROR,374,11,1,12,0.9167,0.8,0.85,reliable,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0014075,FAIL_001408,PAY_009257,CUST_0549,SUB_0549,2176.93,NETWORK_ERROR,374,11,1,12,0.9167,0.8,0.85,reliable,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0014076,FAIL_001408,PAY_009257,CUST_0549,SUB_0549,2176.93,NETWORK_ERROR,374,11,1,12,0.9167,0.8,0.85,reliable,RETRY_NOW,2.0,1,2176.93,2174.93
EXP_0014077,FAIL_001408,PAY_009257,CUST_0549,SUB_0549,2176.93,NETWORK_ERROR,374,11,1,12,0.9167,0.8,0.85,reliable,WAIT_AND_RETRY,2.0,1,2176.93,2174.93
EXP_0014078,FAIL_001408,PAY_009257,CUST_0549,SUB_0549,2176.93,NETWORK_ERROR,374,11,1,12,0.9167,0.8,0.85,reliable,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014079,FAIL_001408,PAY_009257,CUST_0549,SUB_0549,2176.93,NETWORK_ERROR,374,11,1,12,0.9167,0.8,0.85,reliable,RETRY_NOW,2.0,1,2176.93,2174.93
EXP_0014080,FAIL_001408,PAY_009257,CUST_0549,SUB_0549,2176.93,NETWORK_ERROR,374,11,1,12,0.9167,0.8,0.85,reliable,WAIT_AND_RETRY,2.0,1,2176.93,2174.93
EXP_0014081,FAIL_001409,PAY_009258,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014082,FAIL_001409,PAY_009258,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,2.0,1,7064.05,7062.05
EXP_0014083,FAIL_001409,PAY_009258,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014084,FAIL_001409,PAY_009258,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,PAYMENT_LINK,3.0,1,7064.05,7061.05
EXP_0014085,FAIL_001409,PAY_009258,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,RETRY_NOW,2.0,1,7064.05,7062.05
EXP_0014086,FAIL_001409,PAY_009258,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014087,FAIL_001409,PAY_009258,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014088,FAIL_001409,PAY_009258,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014089,FAIL_001409,PAY_009258,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0014090,FAIL_001409,PAY_009258,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014091,FAIL_001410,PAY_009260,CUST_0550,SUB_0550,7064.05,NETWORK_ERROR,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,RETRY_NOW,2.0,1,7064.05,7062.05
EXP_0014092,FAIL_001410,PAY_009260,CUST_0550,SUB_0550,7064.05,NETWORK_ERROR,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014093,FAIL_001410,PAY_009260,CUST_0550,SUB_0550,7064.05,NETWORK_ERROR,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,PAYMENT_LINK,3.0,1,7064.05,7061.05
EXP_0014094,FAIL_001410,PAY_009260,CUST_0550,SUB_0550,7064.05,NETWORK_ERROR,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,2.0,1,7064.05,7062.05
EXP_0014095,FAIL_001410,PAY_009260,CUST_0550,SUB_0550,7064.05,NETWORK_ERROR,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,SEND_REMINDER,1.0,1,7064.05,7063.05
EXP_0014096,FAIL_001410,PAY_009260,CUST_0550,SUB_0550,7064.05,NETWORK_ERROR,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014097,FAIL_001410,PAY_009260,CUST_0550,SUB_0550,7064.05,NETWORK_ERROR,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,2.0,1,7064.05,7062.05
EXP_0014098,FAIL_001410,PAY_009260,CUST_0550,SUB_0550,7064.05,NETWORK_ERROR,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,PAYMENT_LINK,3.0,1,7064.05,7061.05
EXP_0014099,FAIL_001410,PAY_009260,CUST_0550,SUB_0550,7064.05,NETWORK_ERROR,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014100,FAIL_001410,PAY_009260,CUST_0550,SUB_0550,7064.05,NETWORK_ERROR,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014101,FAIL_001411,PAY_009268,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,2.0,1,7064.05,7062.05
EXP_0014102,FAIL_001411,PAY_009268,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,PAYMENT_LINK,3.0,1,7064.05,7061.05
EXP_0014103,FAIL_001411,PAY_009268,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014104,FAIL_001411,PAY_009268,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,SEND_REMINDER,1.0,1,7064.05,7063.05
EXP_0014105,FAIL_001411,PAY_009268,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,PAYMENT_LINK,3.0,1,7064.05,7061.05
EXP_0014106,FAIL_001411,PAY_009268,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,2.0,1,7064.05,7062.05
EXP_0014107,FAIL_001411,PAY_009268,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014108,FAIL_001411,PAY_009268,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014109,FAIL_001411,PAY_009268,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014110,FAIL_001411,PAY_009268,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014111,FAIL_001412,PAY_009282,CUST_0551,SUB_0551,996.1,INSUFFICIENT_FUNDS,176,3,2,5,0.6,0.6,0.6,normal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014112,FAIL_001412,PAY_009282,CUST_0551,SUB_0551,996.1,INSUFFICIENT_FUNDS,176,3,2,5,0.6,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014113,FAIL_001412,PAY_009282,CUST_0551,SUB_0551,996.1,INSUFFICIENT_FUNDS,176,3,2,5,0.6,0.6,0.6,normal,RETRY_NOW,2.0,1,996.1,994.1
EXP_0014114,FAIL_001412,PAY_009282,CUST_0551,SUB_0551,996.1,INSUFFICIENT_FUNDS,176,3,2,5,0.6,0.6,0.6,normal,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014115,FAIL_001412,PAY_009282,CUST_0551,SUB_0551,996.1,INSUFFICIENT_FUNDS,176,3,2,5,0.6,0.6,0.6,normal,PAYMENT_LINK,3.0,1,996.1,993.1
EXP_0014116,FAIL_001412,PAY_009282,CUST_0551,SUB_0551,996.1,INSUFFICIENT_FUNDS,176,3,2,5,0.6,0.6,0.6,normal,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014117,FAIL_001412,PAY_009282,CUST_0551,SUB_0551,996.1,INSUFFICIENT_FUNDS,176,3,2,5,0.6,0.6,0.6,normal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014118,FAIL_001412,PAY_009282,CUST_0551,SUB_0551,996.1,INSUFFICIENT_FUNDS,176,3,2,5,0.6,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014119,FAIL_001412,PAY_009282,CUST_0551,SUB_0551,996.1,INSUFFICIENT_FUNDS,176,3,2,5,0.6,0.6,0.6,normal,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014120,FAIL_001412,PAY_009282,CUST_0551,SUB_0551,996.1,INSUFFICIENT_FUNDS,176,3,2,5,0.6,0.6,0.6,normal,PAYMENT_LINK,3.0,1,996.1,993.1
EXP_0014121,FAIL_001413,PAY_009286,CUST_0551,SUB_0551,996.1,BANK_DECLINED,176,3,2,5,0.6,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014122,FAIL_001413,PAY_009286,CUST_0551,SUB_0551,996.1,BANK_DECLINED,176,3,2,5,0.6,0.6,0.6,normal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014123,FAIL_001413,PAY_009286,CUST_0551,SUB_0551,996.1,BANK_DECLINED,176,3,2,5,0.6,0.6,0.6,normal,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014124,FAIL_001413,PAY_009286,CUST_0551,SUB_0551,996.1,BANK_DECLINED,176,3,2,5,0.6,0.6,0.6,normal,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014125,FAIL_001413,PAY_009286,CUST_0551,SUB_0551,996.1,BANK_DECLINED,176,3,2,5,0.6,0.6,0.6,normal,PAYMENT_LINK,3.0,1,996.1,993.1
EXP_0014126,FAIL_001413,PAY_009286,CUST_0551,SUB_0551,996.1,BANK_DECLINED,176,3,2,5,0.6,0.6,0.6,normal,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014127,FAIL_001413,PAY_009286,CUST_0551,SUB_0551,996.1,BANK_DECLINED,176,3,2,5,0.6,0.6,0.6,normal,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0014128,FAIL_001413,PAY_009286,CUST_0551,SUB_0551,996.1,BANK_DECLINED,176,3,2,5,0.6,0.6,0.6,normal,RETRY_NOW,2.0,1,996.1,994.1
EXP_0014129,FAIL_001413,PAY_009286,CUST_0551,SUB_0551,996.1,BANK_DECLINED,176,3,2,5,0.6,0.6,0.6,normal,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014130,FAIL_001413,PAY_009286,CUST_0551,SUB_0551,996.1,BANK_DECLINED,176,3,2,5,0.6,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014131,FAIL_001414,PAY_009289,CUST_0552,SUB_0552,507.97,NETWORK_ERROR,930,20,11,31,0.6452,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014132,FAIL_001414,PAY_009289,CUST_0552,SUB_0552,507.97,NETWORK_ERROR,930,20,11,31,0.6452,0.3,0.25,low_engagement,RETRY_NOW,2.0,1,507.97,505.97
EXP_0014133,FAIL_001414,PAY_009289,CUST_0552,SUB_0552,507.97,NETWORK_ERROR,930,20,11,31,0.6452,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014134,FAIL_001414,PAY_009289,CUST_0552,SUB_0552,507.97,NETWORK_ERROR,930,20,11,31,0.6452,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014135,FAIL_001414,PAY_009289,CUST_0552,SUB_0552,507.97,NETWORK_ERROR,930,20,11,31,0.6452,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,1,507.97,505.97
EXP_0014136,FAIL_001414,PAY_009289,CUST_0552,SUB_0552,507.97,NETWORK_ERROR,930,20,11,31,0.6452,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0014137,FAIL_001414,PAY_009289,CUST_0552,SUB_0552,507.97,NETWORK_ERROR,930,20,11,31,0.6452,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014138,FAIL_001414,PAY_009289,CUST_0552,SUB_0552,507.97,NETWORK_ERROR,930,20,11,31,0.6452,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0014139,FAIL_001414,PAY_009289,CUST_0552,SUB_0552,507.97,NETWORK_ERROR,930,20,11,31,0.6452,0.3,0.25,low_engagement,RETRY_NOW,2.0,1,507.97,505.97
EXP_0014140,FAIL_001414,PAY_009289,CUST_0552,SUB_0552,507.97,NETWORK_ERROR,930,20,11,31,0.6452,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014141,FAIL_001415,PAY_009290,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014142,FAIL_001415,PAY_009290,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014143,FAIL_001415,PAY_009290,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,1,507.97,504.97
EXP_0014144,FAIL_001415,PAY_009290,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014145,FAIL_001415,PAY_009290,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,RETRY_NOW,2.0,1,507.97,505.97
EXP_0014146,FAIL_001415,PAY_009290,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014147,FAIL_001415,PAY_009290,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0014148,FAIL_001415,PAY_009290,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014149,FAIL_001415,PAY_009290,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,1,507.97,505.97
EXP_0014150,FAIL_001415,PAY_009290,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014151,FAIL_001416,PAY_009293,CUST_0552,SUB_0552,507.97,BANK_DECLINED,930,20,11,31,0.6452,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0014152,FAIL_001416,PAY_009293,CUST_0552,SUB_0552,507.97,BANK_DECLINED,930,20,11,31,0.6452,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,1,507.97,504.97
EXP_0014153,FAIL_001416,PAY_009293,CUST_0552,SUB_0552,507.97,BANK_DECLINED,930,20,11,31,0.6452,0.3,0.25,low_engagement,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014154,FAIL_001416,PAY_009293,CUST_0552,SUB_0552,507.97,BANK_DECLINED,930,20,11,31,0.6452,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,1,507.97,505.97
EXP_0014155,FAIL_001416,PAY_009293,CUST_0552,SUB_0552,507.97,BANK_DECLINED,930,20,11,31,0.6452,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014156,FAIL_001416,PAY_009293,CUST_0552,SUB_0552,507.97,BANK_DECLINED,930,20,11,31,0.6452,0.3,0.25,low_engagement,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014157,FAIL_001416,PAY_009293,CUST_0552,SUB_0552,507.97,BANK_DECLINED,930,20,11,31,0.6452,0.3,0.25,low_engagement,SEND_REMINDER,1.0,1,507.97,506.97
EXP_0014158,FAIL_001416,PAY_009293,CUST_0552,SUB_0552,507.97,BANK_DECLINED,930,20,11,31,0.6452,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014159,FAIL_001416,PAY_009293,CUST_0552,SUB_0552,507.97,BANK_DECLINED,930,20,11,31,0.6452,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,1,507.97,505.97
EXP_0014160,FAIL_001416,PAY_009293,CUST_0552,SUB_0552,507.97,BANK_DECLINED,930,20,11,31,0.6452,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014161,FAIL_001417,PAY_009299,CUST_0552,SUB_0552,507.97,CARD_EXPIRED,930,20,11,31,0.6452,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014162,FAIL_001417,PAY_009299,CUST_0552,SUB_0552,507.97,CARD_EXPIRED,930,20,11,31,0.6452,0.3,0.25,low_engagement,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014163,FAIL_001417,PAY_009299,CUST_0552,SUB_0552,507.97,CARD_EXPIRED,930,20,11,31,0.6452,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014164,FAIL_001417,PAY_009299,CUST_0552,SUB_0552,507.97,CARD_EXPIRED,930,20,11,31,0.6452,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014165,FAIL_001417,PAY_009299,CUST_0552,SUB_0552,507.97,CARD_EXPIRED,930,20,11,31,0.6452,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,1,507.97,504.97
EXP_0014166,FAIL_001417,PAY_009299,CUST_0552,SUB_0552,507.97,CARD_EXPIRED,930,20,11,31,0.6452,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0014167,FAIL_001417,PAY_009299,CUST_0552,SUB_0552,507.97,CARD_EXPIRED,930,20,11,31,0.6452,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0014168,FAIL_001417,PAY_009299,CUST_0552,SUB_0552,507.97,CARD_EXPIRED,930,20,11,31,0.6452,0.3,0.25,low_engagement,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014169,FAIL_001417,PAY_009299,CUST_0552,SUB_0552,507.97,CARD_EXPIRED,930,20,11,31,0.6452,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014170,FAIL_001417,PAY_009299,CUST_0552,SUB_0552,507.97,CARD_EXPIRED,930,20,11,31,0.6452,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014171,FAIL_001418,PAY_009303,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,3.0,0,0.0,-3.0
EXP_0014172,FAIL_001418,PAY_009303,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,RETRY_NOW,2.0,0,0.0,-2.0
EXP_0014173,FAIL_001418,PAY_009303,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014174,FAIL_001418,PAY_009303,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,SEND_REMINDER,1.0,0,0.0,-1.0
EXP_0014175,FAIL_001418,PAY_009303,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,WAIT_AND_RETRY,2.0,0,0.0,-2.0
EXP_0014176,FAIL_001418,PAY_009303,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,0,0.0,-3.0
EXP_0014177,FAIL_001418,PAY_009303,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,SEND_REMINDER,1.0,1,507.97,506.97
EXP_0014178,FAIL_001418,PAY_009303,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,PAYMENT_LINK,3.0,1,507.97,504.97
EXP_0014179,FAIL_001418,PAY_009303,CUST_0552,SUB_0552,507.97,INSUFFICIENT_FUNDS,930,20,11,31,0.6452,0.3,0.25,low_engagement,RETRY_NOW,2.0,0,0.0,-2.0
