payment_id,subscription_id,customer_id,payment_date,amount,payment_status,attempt_number
PAY_009103,SUB_0539,CUST_0539,2026-06-22,10328.15,SUCCESS,1
PAY_009104,SUB_0539,CUST_0539,2026-07-22,10328.15,SUCCESS,1
PAY_009105,SUB_0540,CUST_0540,2024-05-21,2023.63,SUCCESS,1
PAY_009106,SUB_0540,CUST_0540,2024-06-20,2023.63,SUCCESS,1
PAY_009107,SUB_0540,CUST_0540,2024-07-20,2023.63,SUCCESS,1
PAY_009108,SUB_0540,CUST_0540,2024-08-19,2023.63,SUCCESS,1
PAY_009109,SUB_0540,CUST_0540,2024-09-18,2023.63,SUCCESS,1
PAY_009110,SUB_0540,CUST_0540,2024-10-18,2023.63,SUCCESS,1
PAY_009111,SUB_0540,CUST_0540,2024-11-17,2023.63,SUCCESS,1
PAY_009112,SUB_0540,CUST_0540,2024-12-17,2023.63,FAILED,1
PAY_009113,SUB_0540,CUST_0540,2025-01-16,2023.63,SUCCESS,1
PAY_009114,SUB_0540,CUST_0540,2025-02-15,2023.63,SUCCESS,1
PAY_009115,SUB_0540,CUST_0540,2025-03-17,2023.63,SUCCESS,1
PAY_009116,SUB_0540,CUST_0540,2025-04-16,2023.63,SUCCESS,1
PAY_009117,SUB_0540,CUST_0540,2025-05-16,2023.63,FAILED,1
PAY_009118,SUB_0540,CUST_0540,2025-06-15,2023.63,FAILED,1
PAY_009119,SUB_0540,CUST_0540,2025-07-15,2023.63,SUCCESS,1
PAY_009120,SUB_0540,CUST_0540,2025-08-14,2023.63,SUCCESS,1
PAY_009121,SUB_0540,CUST_0540,2025-09-13,2023.63,SUCCESS,1
PAY_009122,SUB_0540,CUST_0540,2025-10-13,2023.63,SUCCESS,1
PAY_009123,SUB_0540,CUST_0540,2025-11-12,2023.63,SUCCESS,1
PAY_009124,SUB_0540,CUST_0540,2025-12-12,2023.63,SUCCESS,1
PAY_009125,SUB_0540,CUST_0540,2026-01-11,2023.63,SUCCESS,1
PAY_009126,SUB_0540,CUST_0540,2026-02-10,2023.63,SUCCESS,1
PAY_009127,SUB_0540,CUST_0540,2026-03-12,2023.63,FAILED,1
PAY_009128,SUB_0540,CUST_0540,2026-04-11,2023.63,SUCCESS,1
PAY_009129,SUB_0540,CUST_0540,2026-05-11,2023.63,SUCCESS,1
PAY_009130,SUB_0540,CUST_0540,2026-06-10,2023.63,SUCCESS,1
PAY_009131,SUB_0540,CUST_0540,2026-07-10,2023.63,FAILED,1
PAY_009132,SUB_0541,CUST_0541,2025-12-05,1477.75,SUCCESS,1
PAY_009133,SUB_0541,CUST_0541,2026-01-04,1477.75,SUCCESS,1
PAY_009134,SUB_0541,CUST_0541,2026-02-03,1477.75,SUCCESS,1
PAY_009135,SUB_0541,CUST_0541,2026-03-05,1477.75,SUCCESS,1
PAY_009136,SUB_0541,CUST_0541,2026-04-04,1477.75,SUCCESS,1
PAY_009137,SUB_0541,CUST_0541,2026-05-04,1477.75,SUCCESS,1
PAY_009138,SUB_0541,CUST_0541,2026-06-03,1477.75,SUCCESS,1
PAY_009139,SUB_0541,CUST_0541,2026-07-03,1477.75,SUCCESS,1
PAY_009140,SUB_0542,CUST_0542,2026-07-15,815.82,SUCCESS,1
PAY_009141,SUB_0543,CUST_0543,2024-07-26,601.97,SUCCESS,1
PAY_009142,SUB_0543,CUST_0543,2024-08-25,601.97,SUCCESS,1
PAY_009143,SUB_0543,CUST_0543,2024-09-24,601.97,SUCCESS,1
PAY_009144,SUB_0543,CUST_0543,2024-10-24,601.97,SUCCESS,1
PAY_009145,SUB_0543,CUST_0543,2024-11-23,601.97,SUCCESS,1
PAY_009146,SUB_0543,CUST_0543,2024-12-23,601.97,SUCCESS,1
PAY_009147,SUB_0543,CUST_0543,2025-01-22,601.97,SUCCESS,1
PAY_009148,SUB_0543,CUST_0543,2025-02-21,601.97,SUCCESS,1
PAY_009149,SUB_0543,CUST_0543,2025-03-23,601.97,SUCCESS,1
PAY_009150,SUB_0543,CUST_0543,2025-04-22,601.97,SUCCESS,1
PAY_009151,SUB_0543,CUST_0543,2025-05-22,601.97,SUCCESS,1
PAY_009152,SUB_0543,CUST_0543,2025-06-21,601.97,SUCCESS,1
PAY_009153,SUB_0543,CUST_0543,2025-07-21,601.97,FAILED,1
PAY_009154,SUB_0543,CUST_0543,2025-08-20,601.97,FAILED,1
PAY_009155,SUB_0543,CUST_0543,2025-09-19,601.97,SUCCESS,1
PAY_009156,SUB_0543,CUST_0543,2025-10-19,601.97,SUCCESS,1
PAY_009157,SUB_0543,CUST_0543,2025-11-18,601.97,SUCCESS,1
PAY_009158,SUB_0543,CUST_0543,2025-12-18,601.97,SUCCESS,1
PAY_009159,SUB_0543,CUST_0543,2026-01-17,601.97,SUCCESS,1
PAY_009160,SUB_0543,CUST_0543,2026-02-16,601.97,SUCCESS,1
PAY_009161,SUB_0543,CUST_0543,2026-03-18,601.97,FAILED,1
PAY_009162,SUB_0543,CUST_0543,2026-04-17,601.97,SUCCESS,1
PAY_009163,SUB_0543,CUST_0543,2026-05-17,601.97,FAILED,1
PAY_009164,SUB_0543,CUST_0543,2026-06-16,601.97,SUCCESS,1
PAY_009165,SUB_0543,CUST_0543,2026-07-16,601.97,SUCCESS,1
PAY_009166,SUB_0544,CUST_0544,2026-04-14,1730.41,SUCCESS,1
PAY_009167,SUB_0544,CUST_0544,2026-05-14,1730.41,SUCCESS,1
PAY_009168,SUB_0544,CUST_0544,2026-06-13,1730.41,SUCCESS,1
PAY_009169,SUB_0544,CUST_0544,2026-07-13,1730.41,SUCCESS,1
PAY_009170,SUB_0545,CUST_0545,2024-08-01,321.75,SUCCESS,1
PAY_009171,SUB_0545,CUST_0545,2024-08-31,321.75,FAILED,1
PAY_009172,SUB_0545,CUST_0545,2024-09-30,321.75,SUCCESS,1
PAY_009173,SUB_0545,CUST_0545,2024-10-30,321.75,SUCCESS,1
PAY_009174,SUB_0545,CUST_0545,2024-11-29,321.75,FAILED,1
PAY_009175,SUB_0545,CUST_0545,2024-12-29,321.75,SUCCESS,1
PAY_009176,SUB_0545,CUST_0545,2025-01-28,321.75,SUCCESS,1
PAY_009177,SUB_0545,CUST_0545,2025-02-27,321.75,SUCCESS,1
PAY_009178,SUB_0545,CUST_0545,2025-03-29,321.75,SUCCESS,1
PAY_009179,SUB_0545,CUST_0545,2025-04-28,321.75,SUCCESS,1
PAY_009180,SUB_0545,CUST_0545,2025-05-28,321.75,FAILED,1
PAY_009181,SUB_0545,CUST_0545,2025-06-27,321.75,FAILED,1
PAY_009182,SUB_0545,CUST_0545,2025-07-27,321.75,SUCCESS,1
PAY_009183,SUB_0545,CUST_0545,2025-08-26,321.75,SUCCESS,1
PAY_009184,SUB_0545,CUST_0545,2025-09-25,321.75,FAILED,1
PAY_009185,SUB_0545,CUST_0545,2025-10-25,321.75,SUCCESS,1
PAY_009186,SUB_0545,CUST_0545,2025-11-24,321.75,FAILED,1
PAY_009187,SUB_0545,CUST_0545,2025-12-24,321.75,SUCCESS,1
PAY_009188,SUB_0545,CUST_0545,2026-01-23,321.75,FAILED,1
PAY_009189,SUB_0545,CUST_0545,2026-02-22,321.75,SUCCESS,1
PAY_009190,SUB_0545,CUST_0545,2026-03-24,321.75,SUCCESS,1
PAY_009191,SUB_0545,CUST_0545,2026-04-23,321.75,SUCCESS,1
PAY_009192,SUB_0545,CUST_0545,2026-05-23,321.75,SUCCESS,1
PAY_009193,SUB_0545,CUST_0545,2026-06-22,321.75,SUCCESS,1
PAY_009194,SUB_0545,CUST_0545,2026-07-22,321.75,SUCCESS,1
PAY_009195,SUB_0546,CUST_0546,2025-11-25,424.05,SUCCESS,1
PAY_009196,SUB_0546,CUST_0546,2025-12-25,424.05,FAILED,1
PAY_009197,SUB_0546,CUST_0546,2026-01-24,424.05,SUCCESS,1
PAY_009198,SUB_0546,CUST_0546,2026-02-23,424.05,SUCCESS,1
PAY_009199,SUB_0546,CUST_0546,2026-03-25,424.05,SUCCESS,1
PAY_009200,SUB_0546,CUST_0546,2026-04-24,424.05,SUCCESS,1
PAY_009201,SUB_0546,CUST_0546,2026-05-24,424.05,FAILED,1
PAY_009202,SUB_0546,CUST_0546,2026-06-23,424.05,SUCCESS,1
PAY_009203,SUB_0546,CUST_0546,2026-07-23,424.05,SUCCESS,1
PAY_009204,SUB_0547,CUST_0547,2025-01-04,2231.07,FAILED,1
PAY_009205,SUB_0547,CUST_0547,2025-02-03,2231.07,SUCCESS,1
PAY_009206,SUB_0547,CUST_0547,2025-03-05,2231.07,SUCCESS,1
PAY_009207,SUB_0547,CUST_0547,2025-04-04,2231.07,SUCCESS,1
PAY_009208,SUB_0547,CUST_0547,2025-05-04,2231.07,SUCCESS,1
PAY_009209,SUB_0547,CUST_0547,2025-06-03,2231.07,FAILED,1
PAY_009210,SUB_0547,CUST_0547,2025-07-03,2231.07,FAILED,1
PAY_009211,SUB_0547,CUST_0547,2025-08-02,2231.07,FAILED,1
PAY_009212,SUB_0547,CUST_0547,2025-09-01,2231.07,FAILED,1
PAY_009213,SUB_0547,CUST_0547,2025-10-01,2231.07,SUCCESS,1
PAY_009214,SUB_0547,CUST_0547,2025-10-31,2231.07,SUCCESS,1
PAY_009215,SUB_0547,CUST_0547,2025-11-30,2231.07,SUCCESS,1
PAY_009216,SUB_0547,CUST_0547,2025-12-30,2231.07,SUCCESS,1
PAY_009217,SUB_0547,CUST_0547,2026-01-29,2231.07,SUCCESS,1
PAY_009218,SUB_0547,CUST_0547,2026-02-28,2231.07,SUCCESS,1
PAY_009219,SUB_0547,CUST_0547,2026-03-30,2231.07,FAILED,1
PAY_009220,SUB_0547,CUST_0547,2026-04-29,2231.07,SUCCESS,1
PAY_009221,SUB_0547,CUST_0547,2026-05-29,2231.07,SUCCESS,1
PAY_009222,SUB_0547,CUST_0547,2026-06-28,2231.07,SUCCESS,1
PAY_009223,SUB_0547,CUST_0547,2026-07-28,2231.07,SUCCESS,1
PAY_009224,SUB_0548,CUST_0548,2024-10-22,8387.64,SUCCESS,1
PAY_009225,SUB_0548,CUST_0548,2024-11-21,8387.64,SUCCESS,1
PAY_009226,SUB_0548,CUST_0548,2024-12-21,8387.64,SUCCESS,1
PAY_009227,SUB_0548,CUST_0548,2025-01-20,8387.64,SUCCESS,1
PAY_009228,SUB_0548,CUST_0548,2025-02-19,8387.64,SUCCESS,1
PAY_009229,SUB_0548,CUST_0548,2025-03-21,8387.64,SUCCESS,1
PAY_009230,SUB_0548,CUST_0548,2025-04-20,8387.64,SUCCESS,1
PAY_009231,SUB_0548,CUST_0548,2025-05-20,8387.64,SUCCESS,1
PAY_009232,SUB_0548,CUST_0548,2025-06-19,8387.64,SUCCESS,1
PAY_009233,SUB_0548,CUST_0548,2025-07-19,8387.64,SUCCESS,1
PAY_009234,SUB_0548,CUST_0548,2025-08-18,8387.64,SUCCESS,1
PAY_009235,SUB_0548,CUST_0548,2025-09-17,8387.64,SUCCESS,1
PAY_009236,SUB_0548,CUST_0548,2025-10-17,8387.64,SUCCESS,1
PAY_009237,SUB_0548,CUST_0548,2025-11-16,8387.64,SUCCESS,1
PAY_009238,SUB_0548,CUST_0548,2025-12-16,8387.64,SUCCESS,1
PAY_009239,SUB_0548,CUST_0548,2026-01-15,8387.64,SUCCESS,1
PAY_009240,SUB_0548,CUST_0548,2026-02-14,8387.64,SUCCESS,1
PAY_009241,SUB_0548,CUST_0548,2026-03-16,8387.64,SUCCESS,1
PAY_009242,SUB_0548,CUST_0548,2026-04-15,8387.64,SUCCESS,1
PAY_009243,SUB_0548,CUST_0548,2026-05-15,8387.64,SUCCESS,1
PAY_009244,SUB_0548,CUST_0548,2026-06-14,8387.64,SUCCESS,1
PAY_009245,SUB_0548,CUST_0548,2026-07-14,8387.64,SUCCESS,1
PAY_009246,SUB_0549,CUST_0549,2025-08-21,2176.93,SUCCESS,1
PAY_009247,SUB_0549,CUST_0549,2025-09-20,2176.93,SUCCESS,1
PAY_009248,SUB_0549,CUST_0549,2025-10-20,2176.93,SUCCESS,1
PAY_009249,SUB_0549,CUST_0549,2025-11-19,2176.93,SUCCESS,1
PAY_009250,SUB_0549,CUST_0549,2025-12-19,2176.93,SUCCESS,1
PAY_009251,SUB_0549,CUST_0549,2026-01-18,2176.93,SUCCESS,1
PAY_009252,SUB_0549,CUST_0549,2026-02-17,2176.93,SUCCESS,1
PAY_009253,SUB_0549,CUST_0549,2026-03-19,2176.93,SUCCESS,1
PAY_009254,SUB_0549,CUST_0549,2026-04-18,2176.93,SUCCESS,1
PAY_009255,SUB_0549,CUST_0549,2026-05-18,2176.93,SUCCESS,1
PAY_009256,SUB_0549,CUST_0549,2026-06-17,2176.93,SUCCESS,1
PAY_009257,SUB_0549,CUST_0549,2026-07-17,2176.93,FAILED,1
PAY_009258,SUB_0550,CUST_0550,2024-08-14,7064.05,FAILED,1
PAY_009259,SUB_0550,CUST_0550,2024-09-13,7064.05,SUCCESS,1
PAY_009260,SUB_0550,CUST_0550,2024-10-13,7064.05,FAILED,1
PAY_009261,SUB_0550,CUST_0550,2024-11-12,7064.05,SUCCESS,1
PAY_009262,SUB_0550,CUST_0550,2024-12-12,7064.05,SUCCESS,1
PAY_009263,SUB_0550,CUST_0550,2025-01-11,7064.05,SUCCESS,1
PAY_009264,SUB_0550,CUST_0550,2025-02-10,7064.05,SUCCESS,1
PAY_009265,SUB_0550,CUST_0550,2025-03-12,7064.05,SUCCESS,1
PAY_009266,SUB_0550,CUST_0550,2025-04-11,7064.05,SUCCESS,1
PAY_009267,SUB_0550,CUST_0550,2025-05-11,7064.05,SUCCESS,1
PAY_009268,SUB_0550,CUST_0550,2025-06-10,7064.05,FAILED,1
PAY_009269,SUB_0550,CUST_0550,2025-07-10,7064.05,SUCCESS,1
PAY_009270,SUB_0550,CUST_0550,2025-08-09,7064.05,SUCCESS,1
PAY_009271,SUB_0550,CUST_0550,2025-09-08,7064.05,SUCCESS,1
PAY_009272,SUB_0550,CUST_0550,2025-10-08,7064.05,SUCCESS,1
PAY_009273,SUB_0550,CUST_0550,2025-11-07,7064.05,SUCCESS,1
PAY_009274,SUB_0550,CUST_0550,2025-12-07,7064.05,SUCCESS,1
PAY_009275,SUB_0550,CUST_0550,2026-01-06,7064.05,SUCCESS,1
PAY_009276,SUB_0550,CUST_0550,2026-02-05,7064.05,SUCCESS,1
PAY_009277,SUB_0550,CUST_0550,2026-03-07,7064.05,SUCCESS,1
PAY_009278,SUB_0550,CUST_0550,2026-04-06,7064.05,SUCCESS,1
PAY_009279,SUB_0550,CUST_0550,2026-05-06,7064.05,SUCCESS,1
PAY_009280,SUB_0550,CUST_0550,2026-06-05,7064.05,SUCCESS,1
PAY_009281,SUB_0550,CUST_0550,2026-07-05,7064.05,SUCCESS,1
PAY_009282,SUB_0551,CUST_0551,2026-03-07,996.1,FAILED,1
PAY_009283,SUB_0551,CUST_0551,2026-04-06,996.1,SUCCESS,1
PAY_009284,SUB_0551,CUST_0551,2026-05-06,996.1,SUCCESS,1
PAY_009285,SUB_0551,CUST_0551,2026-06-05,996.1,SUCCESS,1
PAY_009286,SUB_0551,CUST_0551,2026-07-05,996.1,FAILED,1
PAY_009287,SUB_0552,CUST_0552,2024-02-12,507.97,SUCCESS,1
PAY_009288,SUB_0552,CUST_0552,2024-03-13,507.97,SUCCESS,1
PAY_009289,SUB_0552,CUST_0552,2024-04-12,507.97,FAILED,1
PAY_009290,SUB_0552,CUST_0552,2024-05-12,507.97,FAILED,1
PAY_009291,SUB_0552,CUST_0552,2024-06-11,507.97,SUCCESS,1
PAY_009292,SUB_0552,CUST_0552,2024-07-11,507.97,SUCCESS,1
PAY_009293,SUB_0552,CUST_0552,2024-08-10,507.97,FAILED,1
PAY_009294,SUB_0552,CUST_0552,2024-09-09,507.97,SUCCESS,1
PAY_009295,SUB_0552,CUST_0552,2024-10-09,507.97,SUCCESS,1
PAY_009296,SUB_0552,CUST_0552,2024-11-08,507.97,SUCCESS,1
PAY_009297,SUB_0552,CUST_0552,2024-12-08,507.97,SUCCESS,1
PAY_009298,SUB_0552,CUST_0552,2025-01-07,507.97,SUCCESS,1
PAY_009299,SUB_0552,CUST_0552,2025-02-06,507.97,FAILED,1
PAY_009300,SUB_0552,CUST_0552,2025-03-08,507.97,SUCCESS,1
PAY_009301,SUB_0552,CUST_0552,2025-04-07,507.97,SUCCESS,1
PAY_009302,SUB_0552,CUST_0552,2025-05-07,507.97,SUCCESS,1
PAY_009303,SUB_0552,CUST_0552,2025-06-06,507.97,FAILED,1
PAY_009304,SUB_0552,CUST_0552,2025-07-06,507.97,FAILED,1
PAY_009305,SUB_0552,CUST_0552,2025-08-05,507.97,FAILED,1
PAY_009306,SUB_0552,CUST_0552,2025-09-04,507.97,FAILED,1
PAY_009307,SUB_0552,CUST_0552,2025-10-04,507.97,SUCCESS,1
PAY_009308,SUB_0552,CUST_0552,2025-11-03,507.97,FAILED,1
PAY_009309,SUB_0552,CUST_0552,2025-12-03,507.97,SUCCESS,1
PAY_009310,SUB_0552,CUST_0552,2026-01-02,507.97,SUCCESS,1
PAY_009311,SUB_0552,CUST_0552,2026-02-01,507.97,SUCCESS,1
PAY_009312,SUB_0552,CUST_0552,2026-03-03,507.97,SUCCESS,1
PAY_009313,SUB_0552,CUST_0552,2026-04-02,507.97,SUCCESS,1
PAY_009314,SUB_0552,CUST_0552,2026-05-02,507.97,SUCCESS,1
PAY_009315,SUB_0552,CUST_0552,2026-06-01,507.97,SUCCESS,1
PAY_009316,SUB_0552,CUST_0552,2026-07-01,507.97,SUCCESS,1
PAY_009317,SUB_0552,CUST_0552,2026-07-31,507.97,FAILED,1
PAY_009318,SUB_0553,CUST_0553,2024-07-28,2560.17,SUCCESS,1
PAY_009319,SUB_0553,CUST_0553,2024-08-27,2560.17,SUCCESS,1
PAY_009320,SUB_0553,CUST_0553,2024-09-26,2560.17,SUCCESS,1
PAY_009321,SUB_0553,CUST_0553,2024-10-26,2560.17,SUCCESS,1
PAY_009322,SUB_0553,CUST_0553,2024-11-25,2560.17,SUCCESS,1
PAY_009323,SUB_0553,CUST_0553,2024-12-25,2560.17,SUCCESS,1
PAY_009324,SUB_0553,CUST_0553,2025-01-24,2560.17,SUCCESS,1
PAY_009325,SUB_0553,CUST_0553,2025-02-23,2560.17,SUCCESS,1
PAY_009326,SUB_0553,CUST_0553,2025-03-25,2560.17,SUCCESS,1
PAY_009327,SUB_0553,CUST_0553,2025-04-24,2560.17,SUCCESS,1
PAY_009328,SUB_0553,CUST_0553,2025-05-24,2560.17,SUCCESS,1
PAY_009329,SUB_0553,CUST_0553,2025-06-23,2560.17,SUCCESS,1
PAY_009330,SUB_0553,CUST_0553,2025-07-23,2560.17,SUCCESS,1
PAY_009331,SUB_0553,CUST_0553,2025-08-22,2560.17,SUCCESS,1
PAY_009332,SUB_0553,CUST_0553,2025-09-21,2560.17,SUCCESS,1
PAY_009333,SUB_0553,CUST_0553,2025-10-21,2560.17,SUCCESS,1
PAY_009334,SUB_0553,CUST_0553,2025-11-20,2560.17,SUCCESS,1
PAY_009335,SUB_0553,CUST_0553,2025-12-20,2560.17,SUCCESS,1
PAY_009336,SUB_0553,CUST_0553,2026-01-19,2560.17,SUCCESS,1
PAY_009337,SUB_0553,CUST_0553,2026-02-18,2560.17,SUCCESS,1
PAY_009338,SUB_0553,CUST_0553,2026-03-20,2560.17,SUCCESS,1
PAY_009339,SUB_0553,CUST_0553,2026-04-19,2560.17,FAILED,1
PAY_009340,SUB_0553,CUST_0553,2026-05-19,2560.17,FAILED,1
PAY_009341,SUB_0553,CUST_0553,2026-06-18,2560.17,SUCCESS,1
PAY_009342,SUB_0553,CUST_0553,2026-07-18,2560.17,SUCCESS,1
PAY_009343,SUB_0554,CUST_0554,2024-03-22,1092.97,SUCCESS,1
PAY_009344,SUB_0554,CUST_0554,2024-04-21,1092.97,SUCCESS,1
PAY_009345,SUB_0554,CUST_0554,2024-05-21,1092.97,SUCCESS,1
PAY_009346,SUB_0554,CUST_0554,2024-06-20,1092.97,SUCCESS,1
PAY_009347,SUB_0554,CUST_0554,2024-07-20,1092.97,SUCCESS,1
PAY_009348,SUB_0554,CUST_0554,2024-08-19,1092.97,SUCCESS,1
PAY_009349,SUB_0554,CUST_0554,2024-09-18,1092.97,SUCCESS,1
PAY_009350,SUB_0554,CUST_0554,2024-10-18,1092.97,SUCCESS,1
PAY_009351,SUB_0554,CUST_0554,2024-11-17,1092.97,SUCCESS,1
PAY_009352,SUB_0554,CUST_0554,2024-12-17,1092.97,SUCCESS,1
PAY_009353,SUB_0554,CUST_0554,2025-01-16,1092.97,SUCCESS,1
PAY_009354,SUB_0554,CUST_0554,2025-02-15,1092.97,SUCCESS,1
PAY_009355,SUB_0554,CUST_0554,2025-03-17,1092.97,SUCCESS,1
PAY_009356,SUB_0554,CUST_0554,2025-04-16,1092.97,SUCCESS,1
PAY_009357,SUB_0554,CUST_0554,2025-05-16,1092.97,SUCCESS,1
PAY_009358,SUB_0554,CUST_0554,2025-06-15,1092.97,FAILED,1
PAY_009359,SUB_0554,CUST_0554,2025-07-15,1092.97,SUCCESS,1
PAY_009360,SUB_0554,CUST_0554,2025-08-14,1092.97,SUCCESS,1
PAY_009361,SUB_0554,CUST_0554,2025-09-13,1092.97,FAILED,1
PAY_009362,SUB_0554,CUST_0554,2025-10-13,1092.97,SUCCESS,1
PAY_009363,SUB_0554,CUST_0554,2025-11-12,1092.97,SUCCESS,1
PAY_009364,SUB_0554,CUST_0554,2025-12-12,1092.97,SUCCESS,1
PAY_009365,SUB_0554,CUST_0554,2026-01-11,1092.97,SUCCESS,1
PAY_009366,SUB_0554,CUST_0554,2026-02-10,1092.97,SUCCESS,1
PAY_009367,SUB_0554,CUST_0554,2026-03-12,1092.97,SUCCESS,1
PAY_009368,SUB_0554,CUST_0554,2026-04-11,1092.97,SUCCESS,1
PAY_009369,SUB_0554,CUST_0554,2026-05-11,1092.97,SUCCESS,1
PAY_009370,SUB_0554,CUST_0554,2026-06-10,1092.97,SUCCESS,1
PAY_009371,SUB_0554,CUST_0554,2026-07-10,1092.97,SUCCESS,1
PAY_009372,SUB_0555,CUST_0555,2025-02-03,7113.82,SUCCESS,1
PAY_009373,SUB_0555,CUST_0555,2025-03-05,7113.82,SUCCESS,1
PAY_009374,SUB_0555,CUST_0555,2025-04-04,7113.82,SUCCESS,1
PAY_009375,SUB_0555,CUST_0555,2025-05-04,7113.82,SUCCESS,1
PAY_009376,SUB_0555,CUST_0555,2025-06-03,7113.82,SUCCESS,1
PAY_009377,SUB_0555,CUST_0555,2025-07-03,7113.82,SUCCESS,1
PAY_009378,SUB_0555,CUST_0555,2025-08-02,7113.82,SUCCESS,1
PAY_009379,SUB_0555,CUST_0555,2025-09-01,7113.82,FAILED,1
PAY_009380,SUB_0555,CUST_0555,2025-10-01,7113.82,SUCCESS,1
PAY_009381,SUB_0555,CUST_0555,2025-10-31,7113.82,SUCCESS,1
PAY_009382,SUB_0555,CUST_0555,2025-11-30,7113.82,SUCCESS,1
PAY_009383,SUB_0555,CUST_0555,2025-12-30,7113.82,SUCCESS,1
PAY_009384,SUB_0555,CUST_0555,2026-01-29,7113.82,SUCCESS,1
PAY_009385,SUB_0555,CUST_0555,2026-02-28,7113.82,SUCCESS,1
PAY_009386,SUB_0555,CUST_0555,2026-03-30,7113.82,SUCCESS,1
PAY_009387,SUB_0555,CUST_0555,2026-04-29,7113.82,SUCCESS,1
PAY_009388,SUB_0555,CUST_0555,2026-05-29,7113.82,SUCCESS,1
PAY_009389,SUB_0555,CUST_0555,2026-06-28,7113.82,SUCCESS,1
PAY_009390,SUB_0555,CUST_0555,2026-07-28,7113.82,SUCCESS,1
PAY_009391,SUB_0556,CUST_0556,2024-09-23,1271.26,SUCCESS,1
PAY_009392,SUB_0556,CUST_0556,2024-10-23,1271.26,SUCCESS,1
PAY_009393,SUB_0556,CUST_0556,2024-11-22,1271.26,SUCCESS,1
PAY_009394,SUB_0556,CUST_0556,2024-12-22,1271.26,SUCCESS,1
PAY_009395,SUB_0556,CUST_0556,2025-01-21,1271.26,SUCCESS,1
PAY_009396,SUB_0556,CUST_0556,2025-02-20,1271.26,SUCCESS,1
PAY_009397,SUB_0556,CUST_0556,2025-03-22,1271.26,FAILED,1
PAY_009398,SUB_0556,CUST_0556,2025-04-21,1271.26,SUCCESS,1
PAY_009399,SUB_0556,CUST_0556,2025-05-21,1271.26,FAILED,1
PAY_009400,SUB_0556,CUST_0556,2025-06-20,1271.26,SUCCESS,1
PAY_009401,SUB_0556,CUST_0556,2025-07-20,1271.26,SUCCESS,1
PAY_009402,SUB_0556,CUST_0556,2025-08-19,1271.26,SUCCESS,1
PAY_009403,SUB_0556,CUST_0556,2025-09-18,1271.26,SUCCESS,1
PAY_009404,SUB_0556,CUST_0556,2025-10-18,1271.26,FAILED,1
PAY_009405,SUB_0556,CUST_0556,2025-11-17,1271.26,SUCCESS,1
PAY_009406,SUB_0556,CUST_0556,2025-12-17,1271.26,SUCCESS,1
PAY_009407,SUB_0556,CUST_0556,2026-01-16,1271.26,FAILED,1
PAY_009408,SUB_0556,CUST_0556,2026-02-15,1271.26,SUCCESS,1
PAY_009409,SUB_0556,CUST_0556,2026-03-17,1271.26,FAILED,1
PAY_009410,SUB_0556,CUST_0556,2026-04-16,1271.26,SUCCESS,1
PAY_009411,SUB_0556,CUST_0556,2026-05-16,1271.26,SUCCESS,1
PAY_009412,SUB_0556,CUST_0556,2026-06-15,1271.26,SUCCESS,1
PAY_009413,SUB_0556,CUST_0556,2026-07-15,1271.26,SUCCESS,1
PAY_009414,SUB_0557,CUST_0557,2025-09-19,829.31,SUCCESS,1
PAY_009415,SUB_0557,CUST_0557,2025-10-19,829.31,SUCCESS,1
PAY_009416,SUB_0557,CUST_0557,2025-11-18,829.31,FAILED,1
PAY_009417,SUB_0557,CUST_0557,2025-12-18,829.31,SUCCESS,1
PAY_009418,SUB_0557,CUST_0557,2026-01-17,829.31,SUCCESS,1
PAY_009419,SUB_0557,CUST_0557,2026-02-16,829.31,SUCCESS,1
PAY_009420,SUB_0557,CUST_0557,2026-03-18,829.31,SUCCESS,1
PAY_009421,SUB_0557,CUST_0557,2026-04-17,829.31,SUCCESS,1
PAY_009422,SUB_0557,CUST_0557,2026-05-17,829.31,SUCCESS,1
PAY_009423,SUB_0557,CUST_0557,2026-06-16,829.31,SUCCESS,1
PAY_009424,SUB_0557,CUST_0557,2026-07-16,829.31,FAILED,1
PAY_009425,SUB_0558,CUST_0558,2026-04-30,4623.56,SUCCESS,1
PAY_009426,SUB_0558,CUST_0558,2026-05-30,4623.56,SUCCESS,1
PAY_009427,SUB_0558,CUST_0558,2026-06-29,4623.56,SUCCESS,1
PAY_009428,SUB_0558,CUST_0558,2026-07-29,4623.56,SUCCESS,1
PAY_009429,SUB_0559,CUST_0559,2025-02-15,595.41,SUCCESS,1
PAY_009430,SUB_0559,CUST_0559,2025-03-17,595.41,SUCCESS,1
PAY_009431,SUB_0559,CUST_0559,2025-04-16,595.41,SUCCESS,1
PAY_009432,SUB_0559,CUST_0559,2025-05-16,595.41,SUCCESS,1
PAY_009433,SUB_0559,CUST_0559,2025-06-15,595.41,SUCCESS,1
PAY_009434,SUB_0559,CUST_0559,2025-07-15,595.41,SUCCESS,1
PAY_009435,SUB_0559,CUST_0559,2025-08-14,595.41,FAILED,1
PAY_009436,SUB_0559,CUST_0559,2025-09-13,595.41,SUCCESS,1
PAY_009437,SUB_0559,CUST_0559,2025-10-13,595.41,SUCCESS,1
PAY_009438,SUB_0559,CUST_0559,2025-11-12,595.41,SUCCESS,1
PAY_009439,SUB_0559,CUST_0559,2025-12-12,595.41,SUCCESS,1
