failure_id,payment_id,customer_id,subscription_id,amount,failure_reason,failure_category,behavior_profile,selected_action,estimated_recovery_probability,action_cost,expected_net_value,decision_margin
FAIL_002584,PAY_015826,CUST_0925,SUB_0925,200.0,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4129,2.0,80.58,13.38
FAIL_000352,PAY_002311,CUST_0136,SUB_0136,671.28,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.7287,2.0,487.14,67.13
FAIL_001407,PAY_009219,CUST_0547,SUB_0547,2231.07,AUTHENTICATION_FAILED,CUSTOMER_ACTION,friction_prone,UPDATE_PAYMENT_METHOD,0.525,3.0,1168.31,334.66
FAIL_001881,PAY_012116,CUST_0708,SUB_0708,1097.17,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.4505,2.0,492.3,100.32
FAIL_000830,PAY_005621,CUST_0343,SUB_0343,308.67,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,151.64,46.3
FAIL_002694,PAY_016593,CUST_0967,SUB_0967,10771.74,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,high_value_loyal,WAIT_AND_RETRY,0.5261,2.0,5664.97,738.82
FAIL_001523,PAY_010051,CUST_0593,SUB_0593,11278.37,CARD_EXPIRED,PAYMENT_METHOD,high_value_loyal,UPDATE_PAYMENT_METHOD,0.7576,3.0,8541.49,4511.35
FAIL_000856,PAY_005811,CUST_0353,SUB_0353,1421.41,LIMIT_EXCEEDED,PAYMENT_LIMIT,normal,PAYMENT_LINK,0.51,3.0,721.92,284.28
FAIL_000829,PAY_005616,CUST_0343,SUB_0343,308.67,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.7353,2.0,224.98,30.87
FAIL_001175,PAY_007929,CUST_0468,SUB_0468,1737.7,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.411,2.0,712.19,63.56
FAIL_000880,PAY_005946,CUST_0359,SUB_0359,762.6,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.427,2.0,323.63,97.09
FAIL_001180,PAY_007936,CUST_0468,SUB_0468,1737.7,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.361,2.0,625.31,63.56
FAIL_000642,PAY_004330,CUST_0254,SUB_0254,1610.91,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.4482,2.0,720.05,143.12
FAIL_000160,PAY_000936,CUST_0059,SUB_0059,1862.26,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,reliable,WAIT_AND_RETRY,0.5273,2.0,979.96,143.08
FAIL_001852,PAY_012020,CUST_0704,SUB_0704,685.76,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.476,2.0,324.42,70.26
FAIL_002461,PAY_015190,CUST_0891,SUB_0891,13553.62,BANK_DECLINED,ISSUER_DECLINE,high_value_loyal,WAIT_AND_RETRY,0.4713,2.0,6385.77,864.31
FAIL_000894,PAY_006002,CUST_0364,SUB_0364,376.34,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,251.03,150.54
FAIL_002587,PAY_015841,CUST_0926,SUB_0926,706.67,NETWORK_ERROR,TECHNICAL,reliable,RETRY_NOW,0.7758,2.0,546.27,70.67
FAIL_001520,PAY_010006,CUST_0591,SUB_0591,9218.33,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.7798,2.0,7186.38,921.83
FAIL_002403,PAY_014988,CUST_0879,SUB_0879,289.72,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.4358,2.0,124.27,40.07
FAIL_002382,PAY_014935,CUST_0875,SUB_0875,1152.64,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4101,2.0,470.74,41.5
FAIL_001145,PAY_007752,CUST_0458,SUB_0458,3086.94,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.3865,2.0,1191.19,82.89
FAIL_001902,PAY_012253,CUST_0718,SUB_0718,799.44,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,517.44,319.78
FAIL_002275,PAY_014419,CUST_0845,SUB_0845,1868.13,LIMIT_EXCEEDED,PAYMENT_LIMIT,normal,PAYMENT_LINK,0.51,3.0,949.75,373.63
FAIL_001091,PAY_007345,CUST_0436,SUB_0436,829.5,AUTHENTICATION_FAILED,CUSTOMER_ACTION,friction_prone,UPDATE_PAYMENT_METHOD,0.525,3.0,432.49,124.43
FAIL_001677,PAY_011008,CUST_0647,SUB_0647,1055.34,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.366,2.0,384.25,44.27
FAIL_000265,PAY_001782,CUST_0110,SUB_0110,697.76,CARD_EXPIRED,PAYMENT_METHOD,normal,UPDATE_PAYMENT_METHOD,0.71,3.0,492.41,279.1
FAIL_002036,PAY_012904,CUST_0757,SUB_0757,1032.33,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4163,2.0,427.75,68.4
FAIL_001346,PAY_008892,CUST_0525,SUB_0525,7349.37,BANK_DECLINED,ISSUER_DECLINE,high_value_loyal,WAIT_AND_RETRY,0.4806,2.0,3530.4,537.8
FAIL_002546,PAY_015623,CUST_0915,SUB_0915,1705.4,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4149,2.0,705.55,69.02
FAIL_002738,PAY_016852,CUST_0978,SUB_0978,445.63,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.4267,2.0,188.14,46.32
FAIL_000246,PAY_001684,CUST_0106,SUB_0106,1201.46,NETWORK_ERROR,TECHNICAL,normal,RETRY_NOW,0.763,2.0,914.76,120.15
FAIL_002724,PAY_016773,CUST_0974,SUB_0974,285.57,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.426,2.0,119.65,29.84
FAIL_000593,PAY_004007,CUST_0236,SUB_0236,1414.91,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.418,2.0,589.43,61.84
FAIL_000524,PAY_003556,CUST_0211,SUB_0211,1170.85,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.7266,2.0,848.75,117.08
FAIL_002166,PAY_013819,CUST_0807,SUB_0807,200.0,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,97.2,30.0
FAIL_001969,PAY_012624,CUST_0738,SUB_0738,15000.0,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,high_value_loyal,WAIT_AND_RETRY,0.5247,2.0,7868.68,1007.68
FAIL_001508,PAY_009891,CUST_0585,SUB_0585,15000.0,AUTHENTICATION_FAILED,CUSTOMER_ACTION,high_value_loyal,UPDATE_PAYMENT_METHOD,0.6076,3.0,9111.0,2250.0
FAIL_002757,PAY_017010,CUST_0989,SUB_0989,997.84,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.356,2.0,353.23,31.93
FAIL_000016,PAY_000128,CUST_0013,SUB_0013,709.07,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.4346,2.0,306.14,78.69
FAIL_000113,PAY_000707,CUST_0046,SUB_0046,405.71,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3736,2.0,149.57,20.72
FAIL_000810,PAY_005508,CUST_0334,SUB_0334,382.28,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.66,2.0,250.3,38.23
FAIL_000452,PAY_002971,CUST_0173,SUB_0173,655.36,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,423.64,262.14
FAIL_002046,PAY_012950,CUST_0759,SUB_0759,681.91,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.391,2.0,264.63,22.14
FAIL_000632,PAY_004280,CUST_0252,SUB_0252,609.3,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.6653,2.0,403.39,60.93
FAIL_001080,PAY_007309,CUST_0435,SUB_0435,779.11,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4211,2.0,326.11,55.64
FAIL_002079,PAY_013253,CUST_0774,SUB_0774,281.45,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.472,2.0,130.84,35.06
FAIL_001215,PAY_008105,CUST_0476,SUB_0476,457.08,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,294.56,182.83
FAIL_000581,PAY_003914,CUST_0229,SUB_0229,902.45,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4131,2.0,370.76,35.34
FAIL_000228,PAY_001496,CUST_0097,SUB_0097,4903.48,AUTHENTICATION_FAILED,CUSTOMER_ACTION,reliable,UPDATE_PAYMENT_METHOD,0.601,3.0,2943.99,735.52
FAIL_002178,PAY_013878,CUST_0810,SUB_0810,1736.57,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6753,2.0,1170.63,173.66
FAIL_001736,PAY_011417,CUST_0671,SUB_0671,550.66,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5032,2.0,275.09,52.32
FAIL_002018,PAY_012782,CUST_0747,SUB_0747,795.67,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4163,2.0,329.23,52.95
FAIL_002153,PAY_013784,CUST_0806,SUB_0806,778.26,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4056,2.0,313.69,43.52
FAIL_000442,PAY_002887,CUST_0169,SUB_0169,14872.16,LIMIT_EXCEEDED,PAYMENT_LIMIT,high_value_loyal,PAYMENT_LINK,0.5576,3.0,8289.72,2974.43
FAIL_002148,PAY_013745,CUST_0804,SUB_0804,1094.39,AUTHENTICATION_FAILED,CUSTOMER_ACTION,normal,UPDATE_PAYMENT_METHOD,0.56,3.0,609.86,164.16
FAIL_000849,PAY_005777,CUST_0352,SUB_0352,953.66,NETWORK_ERROR,TECHNICAL,normal,RETRY_NOW,0.7577,2.0,720.61,95.37
FAIL_001814,PAY_011875,CUST_0698,SUB_0698,636.44,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3731,2.0,235.48,31.64
FAIL_002140,PAY_013682,CUST_0799,SUB_0799,1078.38,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.476,2.0,511.31,109.92
FAIL_001603,PAY_010677,CUST_0629,SUB_0629,6133.24,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.7733,2.0,4740.71,613.32
FAIL_002492,PAY_015341,CUST_0901,SUB_0901,1460.37,CARD_EXPIRED,PAYMENT_METHOD,normal,UPDATE_PAYMENT_METHOD,0.71,3.0,1033.86,584.15
FAIL_002400,PAY_014960,CUST_0877,SUB_0877,1893.79,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.356,2.0,672.19,59.71
FAIL_000168,PAY_001023,CUST_0064,SUB_0064,656.63,NETWORK_ERROR,TECHNICAL,normal,RETRY_NOW,0.7537,2.0,492.9,65.66
FAIL_002380,PAY_014929,CUST_0875,SUB_0875,1152.64,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4101,2.0,470.74,41.5
FAIL_002069,PAY_013099,CUST_0766,SUB_0766,1882.53,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.411,2.0,771.72,68.77
FAIL_000319,PAY_002143,CUST_0127,SUB_0127,861.92,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4821,2.0,413.52,93.3
FAIL_001396,PAY_009181,CUST_0545,SUB_0545,321.75,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.726,2.0,231.59,32.17
FAIL_000174,PAY_001096,CUST_0073,SUB_0073,1637.14,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.666,2.0,1088.34,163.71
FAIL_001222,PAY_008123,CUST_0477,SUB_0477,580.5,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6664,2.0,384.83,58.05
FAIL_002292,PAY_014464,CUST_0849,SUB_0849,951.12,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.36,2.0,340.4,57.12
FAIL_001648,PAY_010887,CUST_0640,SUB_0640,1249.65,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,840.51,499.86
FAIL_000639,PAY_004318,CUST_0253,SUB_0253,762.66,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.726,2.0,551.69,76.27
FAIL_000758,PAY_005186,CUST_0309,SUB_0309,1591.11,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3714,2.0,588.91,74.8
FAIL_002615,PAY_016085,CUST_0939,SUB_0939,368.13,NETWORK_ERROR,TECHNICAL,low_engagement,RETRY_NOW,0.7287,2.0,266.24,36.81
FAIL_000699,PAY_004776,CUST_0283,SUB_0283,7559.48,BANK_DECLINED,ISSUER_DECLINE,high_value_loyal,WAIT_AND_RETRY,0.4786,2.0,3615.97,537.72
FAIL_001585,PAY_010599,CUST_0626,SUB_0626,548.8,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4162,2.0,226.41,36.78
FAIL_000860,PAY_005830,CUST_0353,SUB_0353,1421.41,NETWORK_ERROR,TECHNICAL,normal,RETRY_NOW,0.7539,2.0,1069.57,142.14
FAIL_000771,PAY_005311,CUST_0318,SUB_0318,9947.05,NETWORK_ERROR,TECHNICAL,high_value_loyal,RETRY_NOW,0.7756,2.0,7712.93,994.7
FAIL_001340,PAY_008853,CUST_0521,SUB_0521,1196.46,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3649,2.0,434.57,48.72
FAIL_001562,PAY_010458,CUST_0617,SUB_0617,469.95,NETWORK_ERROR,TECHNICAL,normal,RETRY_NOW,0.6781,2.0,316.67,47.0
FAIL_001437,PAY_009445,CUST_0559,SUB_0559,595.41,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,reliable,WAIT_AND_RETRY,0.5276,2.0,312.11,46.58
FAIL_000063,PAY_000308,CUST_0023,SUB_0023,1192.85,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.4489,2.0,533.42,106.99
FAIL_002574,PAY_015782,CUST_0923,SUB_0923,786.88,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4781,2.0,374.2,101.0
FAIL_001760,PAY_011569,CUST_0680,SUB_0680,1595.24,NETWORK_ERROR,TECHNICAL,friction_prone,RETRY_NOW,0.6672,2.0,1062.34,159.52
FAIL_002248,PAY_014298,CUST_0838,SUB_0838,367.08,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.4584,2.0,166.26,37.11
FAIL_001581,PAY_010578,CUST_0625,SUB_0625,2210.87,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3717,2.0,819.68,104.15
FAIL_001711,PAY_011213,CUST_0660,SUB_0660,2082.3,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.4546,2.0,944.55,197.92
FAIL_002278,PAY_014432,CUST_0846,SUB_0846,518.72,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,334.69,207.49
FAIL_000013,PAY_000111,CUST_0011,SUB_0011,1603.39,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4104,2.0,656.11,57.84
FAIL_000719,PAY_004959,CUST_0298,SUB_0298,706.23,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4164,2.0,292.05,30.22
FAIL_002387,PAY_014943,CUST_0875,SUB_0875,1152.64,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,775.03,461.06
FAIL_001554,PAY_010356,CUST_0610,SUB_0610,11684.35,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,high_value_loyal,WAIT_AND_RETRY,0.5176,2.0,6045.82,702.06
FAIL_001775,PAY_011703,CUST_0687,SUB_0687,345.77,LIMIT_EXCEEDED,PAYMENT_LIMIT,normal,PAYMENT_LINK,0.51,3.0,173.34,69.15
FAIL_000370,PAY_002462,CUST_0145,SUB_0145,1162.18,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,579.25,174.33
FAIL_002549,PAY_015630,CUST_0915,SUB_0915,1705.4,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3649,2.0,620.28,69.02
FAIL_001751,PAY_011498,CUST_0676,SUB_0676,208.63,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.4275,2.0,87.18,27.38
FAIL_001248,PAY_008231,CUST_0482,SUB_0482,1120.08,AUTHENTICATION_FAILED,CUSTOMER_ACTION,normal,UPDATE_PAYMENT_METHOD,0.56,3.0,624.24,168.01
FAIL_000054,PAY_000273,CUST_0022,SUB_0022,929.98,LIMIT_EXCEEDED,PAYMENT_LIMIT,normal,PAYMENT_LINK,0.51,3.0,471.29,186.0
FAIL_002538,PAY_015605,CUST_0914,SUB_0914,1851.67,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5,2.0,923.84,167.65
FAIL_001257,PAY_008286,CUST_0484,SUB_0484,846.76,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,421.23,127.01
FAIL_001274,PAY_008389,CUST_0491,SUB_0491,540.07,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.421,2.0,225.37,25.84
FAIL_001149,PAY_007763,CUST_0459,SUB_0459,2362.25,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,normal,WAIT_AND_RETRY,0.5,2.0,1179.12,213.6
FAIL_001982,PAY_012673,CUST_0742,SUB_0742,13545.86,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,high_value_loyal,WAIT_AND_RETRY,0.5203,2.0,7045.42,849.84
FAIL_000464,PAY_003041,CUST_0176,SUB_0176,1639.0,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.406,2.0,663.43,51.81
FAIL_002031,PAY_012859,CUST_0753,SUB_0753,2223.6,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,reliable,WAIT_AND_RETRY,0.5253,2.0,1166.14,166.29
FAIL_000571,PAY_003821,CUST_0224,SUB_0224,1274.95,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,826.99,509.98
FAIL_001528,PAY_010097,CUST_0596,SUB_0596,644.07,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4787,2.0,306.29,83.22
FAIL_001447,PAY_009520,CUST_0565,SUB_0565,200.0,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4193,2.0,81.87,9.87
FAIL_002117,PAY_013468,CUST_0787,SUB_0787,1715.08,NETWORK_ERROR,TECHNICAL,normal,RETRY_NOW,0.6953,2.0,1190.42,171.51
FAIL_000718,PAY_004937,CUST_0295,SUB_0295,454.8,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3427,2.0,153.84,9.03
FAIL_001369,PAY_009036,CUST_0533,SUB_0533,444.14,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3642,2.0,159.75,29.06
FAIL_000460,PAY_003006,CUST_0174,SUB_0174,623.9,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.473,2.0,293.07,77.09
FAIL_000988,PAY_006605,CUST_0398,SUB_0398,669.19,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.4302,2.0,285.85,87.43
FAIL_001465,PAY_009649,CUST_0573,SUB_0573,557.68,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4204,2.0,232.45,26.32
FAIL_002639,PAY_016229,CUST_0947,SUB_0947,773.95,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4742,2.0,365.03,96.37
FAIL_002586,PAY_015833,CUST_0925,SUB_0925,200.0,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4129,2.0,80.58,13.38
FAIL_001184,PAY_007942,CUST_0468,SUB_0468,1737.7,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,1169.95,695.08
FAIL_000213,PAY_001446,CUST_0094,SUB_0094,251.16,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.36,2.0,88.42,15.82
FAIL_002266,PAY_014401,CUST_0843,SUB_0843,638.25,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3642,2.0,230.44,41.32
FAIL_000640,PAY_004324,CUST_0253,SUB_0253,762.66,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.476,2.0,361.03,96.33
FAIL_001230,PAY_008139,CUST_0477,SUB_0477,580.5,AUTHENTICATION_FAILED,CUSTOMER_ACTION,friction_prone,UPDATE_PAYMENT_METHOD,0.525,3.0,301.76,87.07
FAIL_001613,PAY_010748,CUST_0633,SUB_0633,228.11,CARD_EXPIRED,PAYMENT_METHOD,low_engagement,UPDATE_PAYMENT_METHOD,0.651,3.0,145.5,91.24
FAIL_002409,PAY_015037,CUST_0883,SUB_0883,1083.08,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4076,2.0,439.46,36.31
FAIL_002180,PAY_013883,CUST_0810,SUB_0810,1736.57,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3753,2.0,649.66,88.27
FAIL_000725,PAY_004990,CUST_0299,SUB_0299,8559.42,LIMIT_EXCEEDED,PAYMENT_LIMIT,high_value_loyal,PAYMENT_LINK,0.5576,3.0,4769.73,1711.88
FAIL_002128,PAY_013557,CUST_0791,SUB_0791,368.47,CARD_EXPIRED,PAYMENT_METHOD,friction_prone,UPDATE_PAYMENT_METHOD,0.675,3.0,245.72,147.39
FAIL_002355,PAY_014799,CUST_0866,SUB_0866,1434.91,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.3664,2.0,523.71,60.36
FAIL_002593,PAY_015870,CUST_0929,SUB_0929,329.53,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4842,2.0,157.54,36.97
FAIL_001312,PAY_008626,CUST_0506,SUB_0506,1460.98,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4773,2.0,695.38,150.51
FAIL_001151,PAY_007775,CUST_0460,SUB_0460,447.47,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.4806,2.0,213.04,58.98
FAIL_001202,PAY_008058,CUST_0474,SUB_0474,468.79,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,reliable,WAIT_AND_RETRY,0.5258,2.0,244.51,36.09
FAIL_001920,PAY_012338,CUST_0722,SUB_0722,1554.01,BANK_DECLINED,ISSUER_DECLINE,normal,WAIT_AND_RETRY,0.4563,2.0,707.1,150.66
FAIL_002175,PAY_013848,CUST_0809,SUB_0809,1243.67,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,reliable,WAIT_AND_RETRY,0.5295,2.0,656.53,98.63
FAIL_001956,PAY_012563,CUST_0735,SUB_0735,8242.49,BANK_DECLINED,ISSUER_DECLINE,high_value_loyal,WAIT_AND_RETRY,0.4636,2.0,3819.22,462.58
FAIL_000764,PAY_005247,CUST_0314,SUB_0314,2055.11,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,reliable,WAIT_AND_RETRY,0.525,2.0,1077.01,153.16
FAIL_000198,PAY_001288,CUST_0083,SUB_0083,1152.82,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.4183,2.0,480.23,50.92
FAIL_002710,PAY_016697,CUST_0971,SUB_0971,401.23,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,friction_prone,WAIT_AND_RETRY,0.414,2.0,164.11,16.65
FAIL_001789,PAY_011762,CUST_0689,SUB_0689,1779.03,BANK_DECLINED,ISSUER_DECLINE,reliable,WAIT_AND_RETRY,0.477,2.0,846.6,136.21
FAIL_002089,PAY_013310,CUST_0778,SUB_0778,1859.33,NETWORK_ERROR,TECHNICAL,normal,RETRY_NOW,0.7494,2.0,1391.47,185.93
FAIL_001860,PAY_012041,CUST_0705,SUB_0705,937.29,AUTHENTICATION_FAILED,CUSTOMER_ACTION,low_engagement,UPDATE_PAYMENT_METHOD,0.501,3.0,466.58,140.59
FAIL_000138,PAY_000825,CUST_0052,SUB_0052,789.75,CARD_EXPIRED,PAYMENT_METHOD,normal,UPDATE_PAYMENT_METHOD,0.71,3.0,557.72,315.9
FAIL_000972,PAY_006450,CUST_0387,SUB_0387,524.81,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,low_engagement,WAIT_AND_RETRY,0.41,2.0,213.17,31.96
FAIL_000313,PAY_002050,CUST_0123,SUB_0123,11232.86,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,high_value_loyal,WAIT_AND_RETRY,0.5288,2.0,5937.4,800.24
FAIL_000767,PAY_005286,CUST_0316,SUB_0316,389.48,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.352,2.0,135.1,20.86
FAIL_001617,PAY_010760,CUST_0633,SUB_0633,228.11,BANK_DECLINED,ISSUER_DECLINE,low_engagement,WAIT_AND_RETRY,0.3653,2.0,81.34,15.68
FAIL_001486,PAY_009757,CUST_0578,SUB_0578,1586.51,BANK_DECLINED,ISSUER_DECLINE,friction_prone,WAIT_AND_RETRY,0.372,2.0,588.18,75.57
