counterfactual_id,failure_id,payment_id,subscription_id,customer_id,amount,failure_reason,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,candidate_action,action_cost,true_recovery_probability,expected_gross_recovery,expected_net_value
FAIL_001749__PAYMENT_LINK,FAIL_001749,PAY_011492,SUB_0676,CUST_0676,208.63,INSUFFICIENT_FUNDS,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.316588,66.05,63.05
FAIL_001749__UPDATE_PAYMENT_METHOD,FAIL_001749,PAY_011492,SUB_0676,CUST_0676,208.63,INSUFFICIENT_FUNDS,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.299854,62.56,59.56
FAIL_001750__RETRY_NOW,FAIL_001750,PAY_011493,SUB_0676,CUST_0676,208.63,INSUFFICIENT_FUNDS,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.308000,64.26,62.26
FAIL_001750__WAIT_AND_RETRY,FAIL_001750,PAY_011493,SUB_0676,CUST_0676,208.63,INSUFFICIENT_FUNDS,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.392493,81.89,79.89
FAIL_001750__SEND_REMINDER,FAIL_001750,PAY_011493,SUB_0676,CUST_0676,208.63,INSUFFICIENT_FUNDS,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.227766,47.52,46.52
FAIL_001750__PAYMENT_LINK,FAIL_001750,PAY_011493,SUB_0676,CUST_0676,208.63,INSUFFICIENT_FUNDS,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.258313,53.89,50.89
FAIL_001750__UPDATE_PAYMENT_METHOD,FAIL_001750,PAY_011493,SUB_0676,CUST_0676,208.63,INSUFFICIENT_FUNDS,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.292388,61.00,58.00
FAIL_001751__RETRY_NOW,FAIL_001751,PAY_011498,SUB_0676,CUST_0676,208.63,BANK_DECLINED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.285862,59.64,57.64
FAIL_001751__WAIT_AND_RETRY,FAIL_001751,PAY_011498,SUB_0676,CUST_0676,208.63,BANK_DECLINED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.344424,71.86,69.86
FAIL_001751__SEND_REMINDER,FAIL_001751,PAY_011498,SUB_0676,CUST_0676,208.63,BANK_DECLINED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.239719,50.01,49.01
FAIL_001751__PAYMENT_LINK,FAIL_001751,PAY_011498,SUB_0676,CUST_0676,208.63,BANK_DECLINED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.339263,70.78,67.78
FAIL_001751__UPDATE_PAYMENT_METHOD,FAIL_001751,PAY_011498,SUB_0676,CUST_0676,208.63,BANK_DECLINED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.248024,51.75,48.75
FAIL_001752__RETRY_NOW,FAIL_001752,PAY_011500,SUB_0676,CUST_0676,208.63,CARD_EXPIRED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.301888,62.98,60.98
FAIL_001752__WAIT_AND_RETRY,FAIL_001752,PAY_011500,SUB_0676,CUST_0676,208.63,CARD_EXPIRED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.269454,56.22,54.22
FAIL_001752__SEND_REMINDER,FAIL_001752,PAY_011500,SUB_0676,CUST_0676,208.63,CARD_EXPIRED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.229835,47.95,46.95
FAIL_001752__PAYMENT_LINK,FAIL_001752,PAY_011500,SUB_0676,CUST_0676,208.63,CARD_EXPIRED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.326718,68.16,65.16
FAIL_001752__UPDATE_PAYMENT_METHOD,FAIL_001752,PAY_011500,SUB_0676,CUST_0676,208.63,CARD_EXPIRED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.535861,111.80,108.80
FAIL_001753__RETRY_NOW,FAIL_001753,PAY_011512,SUB_0676,CUST_0676,208.63,NETWORK_ERROR,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.506069,105.58,103.58
FAIL_001753__WAIT_AND_RETRY,FAIL_001753,PAY_011512,SUB_0676,CUST_0676,208.63,NETWORK_ERROR,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.422664,88.18,86.18
FAIL_001753__SEND_REMINDER,FAIL_001753,PAY_011512,SUB_0676,CUST_0676,208.63,NETWORK_ERROR,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.171211,35.72,34.72
FAIL_001753__PAYMENT_LINK,FAIL_001753,PAY_011512,SUB_0676,CUST_0676,208.63,NETWORK_ERROR,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.315954,65.92,62.92
FAIL_001753__UPDATE_PAYMENT_METHOD,FAIL_001753,PAY_011512,SUB_0676,CUST_0676,208.63,NETWORK_ERROR,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.305070,63.65,60.65
FAIL_001754__RETRY_NOW,FAIL_001754,PAY_011515,SUB_0676,CUST_0676,208.63,BANK_DECLINED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.239324,49.93,47.93
FAIL_001754__WAIT_AND_RETRY,FAIL_001754,PAY_011515,SUB_0676,CUST_0676,208.63,BANK_DECLINED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.345265,72.03,70.03
FAIL_001754__SEND_REMINDER,FAIL_001754,PAY_011515,SUB_0676,CUST_0676,208.63,BANK_DECLINED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.232769,48.56,47.56
FAIL_001754__PAYMENT_LINK,FAIL_001754,PAY_011515,SUB_0676,CUST_0676,208.63,BANK_DECLINED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.351196,73.27,70.27
FAIL_001754__UPDATE_PAYMENT_METHOD,FAIL_001754,PAY_011515,SUB_0676,CUST_0676,208.63,BANK_DECLINED,998,27,6,33,0.818200,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.231628,48.32,45.32
FAIL_001755__RETRY_NOW,FAIL_001755,PAY_011530,SUB_0679,CUST_0679,1699.94,INSUFFICIENT_FUNDS,961,26,6,32,0.812500,0.600000,0.600000,normal,RETRY_NOW,2.00,0.697050,1184.94,1182.94
FAIL_001755__WAIT_AND_RETRY,FAIL_001755,PAY_011530,SUB_0679,CUST_0679,1699.94,INSUFFICIENT_FUNDS,961,26,6,32,0.812500,0.600000,0.600000,normal,WAIT_AND_RETRY,2.00,0.768691,1306.73,1304.73
FAIL_001755__SEND_REMINDER,FAIL_001755,PAY_011530,SUB_0679,CUST_0679,1699.94,INSUFFICIENT_FUNDS,961,26,6,32,0.812500,0.600000,0.600000,normal,SEND_REMINDER,1.00,0.719585,1223.25,1222.25
FAIL_001755__PAYMENT_LINK,FAIL_001755,PAY_011530,SUB_0679,CUST_0679,1699.94,INSUFFICIENT_FUNDS,961,26,6,32,0.812500,0.600000,0.600000,normal,PAYMENT_LINK,3.00,0.795933,1353.04,1350.04
FAIL_001755__UPDATE_PAYMENT_METHOD,FAIL_001755,PAY_011530,SUB_0679,CUST_0679,1699.94,INSUFFICIENT_FUNDS,961,26,6,32,0.812500,0.600000,0.600000,normal,UPDATE_PAYMENT_METHOD,3.00,0.756139,1285.39,1282.39
FAIL_001756__RETRY_NOW,FAIL_001756,PAY_011537,SUB_0679,CUST_0679,1699.94,AUTHENTICATION_FAILED,961,26,6,32,0.812500,0.600000,0.600000,normal,RETRY_NOW,2.00,0.750708,1276.16,1274.16
FAIL_001756__WAIT_AND_RETRY,FAIL_001756,PAY_011537,SUB_0679,CUST_0679,1699.94,AUTHENTICATION_FAILED,961,26,6,32,0.812500,0.600000,0.600000,normal,WAIT_AND_RETRY,2.00,0.787922,1339.42,1337.42
FAIL_001756__SEND_REMINDER,FAIL_001756,PAY_011537,SUB_0679,CUST_0679,1699.94,AUTHENTICATION_FAILED,961,26,6,32,0.812500,0.600000,0.600000,normal,SEND_REMINDER,1.00,0.707407,1202.55,1201.55
FAIL_001756__PAYMENT_LINK,FAIL_001756,PAY_011537,SUB_0679,CUST_0679,1699.94,AUTHENTICATION_FAILED,961,26,6,32,0.812500,0.600000,0.600000,normal,PAYMENT_LINK,3.00,0.797283,1355.33,1352.33
FAIL_001756__UPDATE_PAYMENT_METHOD,FAIL_001756,PAY_011537,SUB_0679,CUST_0679,1699.94,AUTHENTICATION_FAILED,961,26,6,32,0.812500,0.600000,0.600000,normal,UPDATE_PAYMENT_METHOD,3.00,0.792675,1347.50,1344.50
FAIL_001757__RETRY_NOW,FAIL_001757,PAY_011541,SUB_0679,CUST_0679,1699.94,INSUFFICIENT_FUNDS,961,26,6,32,0.812500,0.600000,0.600000,normal,RETRY_NOW,2.00,0.701685,1192.82,1190.82
FAIL_001757__WAIT_AND_RETRY,FAIL_001757,PAY_011541,SUB_0679,CUST_0679,1699.94,INSUFFICIENT_FUNDS,961,26,6,32,0.812500,0.600000,0.600000,normal,WAIT_AND_RETRY,2.00,0.742745,1262.62,1260.62
FAIL_001757__SEND_REMINDER,FAIL_001757,PAY_011541,SUB_0679,CUST_0679,1699.94,INSUFFICIENT_FUNDS,961,26,6,32,0.812500,0.600000,0.600000,normal,SEND_REMINDER,1.00,0.711811,1210.04,1209.04
FAIL_001757__PAYMENT_LINK,FAIL_001757,PAY_011541,SUB_0679,CUST_0679,1699.94,INSUFFICIENT_FUNDS,961,26,6,32,0.812500,0.600000,0.600000,normal,PAYMENT_LINK,3.00,0.757154,1287.12,1284.12
FAIL_001757__UPDATE_PAYMENT_METHOD,FAIL_001757,PAY_011541,SUB_0679,CUST_0679,1699.94,INSUFFICIENT_FUNDS,961,26,6,32,0.812500,0.600000,0.600000,normal,UPDATE_PAYMENT_METHOD,3.00,0.663563,1128.02,1125.02
FAIL_001758__RETRY_NOW,FAIL_001758,PAY_011550,SUB_0679,CUST_0679,1699.94,BANK_DECLINED,961,26,6,32,0.812500,0.600000,0.600000,normal,RETRY_NOW,2.00,0.720529,1224.86,1222.86
FAIL_001758__WAIT_AND_RETRY,FAIL_001758,PAY_011550,SUB_0679,CUST_0679,1699.94,BANK_DECLINED,961,26,6,32,0.812500,0.600000,0.600000,normal,WAIT_AND_RETRY,2.00,0.740524,1258.85,1256.85
FAIL_001758__SEND_REMINDER,FAIL_001758,PAY_011550,SUB_0679,CUST_0679,1699.94,BANK_DECLINED,961,26,6,32,0.812500,0.600000,0.600000,normal,SEND_REMINDER,1.00,0.706707,1201.36,1200.36
FAIL_001758__PAYMENT_LINK,FAIL_001758,PAY_011550,SUB_0679,CUST_0679,1699.94,BANK_DECLINED,961,26,6,32,0.812500,0.600000,0.600000,normal,PAYMENT_LINK,3.00,0.759609,1291.29,1288.29
FAIL_001758__UPDATE_PAYMENT_METHOD,FAIL_001758,PAY_011550,SUB_0679,CUST_0679,1699.94,BANK_DECLINED,961,26,6,32,0.812500,0.600000,0.600000,normal,UPDATE_PAYMENT_METHOD,3.00,0.745413,1267.16,1264.16
FAIL_001759__RETRY_NOW,FAIL_001759,PAY_011564,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.521220,831.47,829.47
FAIL_001759__WAIT_AND_RETRY,FAIL_001759,PAY_011564,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.488289,778.94,776.94
FAIL_001759__SEND_REMINDER,FAIL_001759,PAY_011564,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.315138,502.72,501.72
FAIL_001759__PAYMENT_LINK,FAIL_001759,PAY_011564,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.387882,618.76,615.76
FAIL_001759__UPDATE_PAYMENT_METHOD,FAIL_001759,PAY_011564,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.379922,606.07,603.07
FAIL_001760__RETRY_NOW,FAIL_001760,PAY_011569,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.424361,676.96,674.96
FAIL_001760__WAIT_AND_RETRY,FAIL_001760,PAY_011569,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.442638,706.11,704.11
FAIL_001760__SEND_REMINDER,FAIL_001760,PAY_011569,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.386826,617.08,616.08
FAIL_001760__PAYMENT_LINK,FAIL_001760,PAY_011569,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.420947,671.51,668.51
FAIL_001760__UPDATE_PAYMENT_METHOD,FAIL_001760,PAY_011569,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.346679,553.04,550.04
FAIL_001761__RETRY_NOW,FAIL_001761,PAY_011571,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.269473,429.87,427.87
FAIL_001761__WAIT_AND_RETRY,FAIL_001761,PAY_011571,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.378254,603.41,601.41
FAIL_001761__SEND_REMINDER,FAIL_001761,PAY_011571,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.312883,499.12,498.12
FAIL_001761__PAYMENT_LINK,FAIL_001761,PAY_011571,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.403831,644.21,641.21
FAIL_001761__UPDATE_PAYMENT_METHOD,FAIL_001761,PAY_011571,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.359755,573.89,570.89
FAIL_001762__RETRY_NOW,FAIL_001762,PAY_011572,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.415276,662.47,660.47
FAIL_001762__WAIT_AND_RETRY,FAIL_001762,PAY_011572,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.498071,794.54,792.54
FAIL_001762__SEND_REMINDER,FAIL_001762,PAY_011572,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.300705,479.70,478.70
FAIL_001762__PAYMENT_LINK,FAIL_001762,PAY_011572,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.478223,762.88,759.88
FAIL_001762__UPDATE_PAYMENT_METHOD,FAIL_001762,PAY_011572,SUB_0680,CUST_0680,1595.24,NETWORK_ERROR,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.311305,496.61,493.61
FAIL_001763__RETRY_NOW,FAIL_001763,PAY_011574,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.281037,448.32,446.32
FAIL_001763__WAIT_AND_RETRY,FAIL_001763,PAY_011574,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.403810,644.17,642.17
FAIL_001763__SEND_REMINDER,FAIL_001763,PAY_011574,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.353110,563.29,562.29
FAIL_001763__PAYMENT_LINK,FAIL_001763,PAY_011574,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.406158,647.92,644.92
FAIL_001763__UPDATE_PAYMENT_METHOD,FAIL_001763,PAY_011574,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.424987,677.96,674.96
FAIL_001764__RETRY_NOW,FAIL_001764,PAY_011575,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.243646,388.67,386.67
FAIL_001764__WAIT_AND_RETRY,FAIL_001764,PAY_011575,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.385219,614.52,612.52
FAIL_001764__SEND_REMINDER,FAIL_001764,PAY_011575,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.344038,548.82,547.82
FAIL_001764__PAYMENT_LINK,FAIL_001764,PAY_011575,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.509794,813.24,810.24
FAIL_001764__UPDATE_PAYMENT_METHOD,FAIL_001764,PAY_011575,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.324781,518.10,515.10
FAIL_001765__RETRY_NOW,FAIL_001765,PAY_011577,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.299001,476.98,474.98
FAIL_001765__WAIT_AND_RETRY,FAIL_001765,PAY_011577,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.362813,578.77,576.77
FAIL_001765__SEND_REMINDER,FAIL_001765,PAY_011577,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.386388,616.38,615.38
FAIL_001765__PAYMENT_LINK,FAIL_001765,PAY_011577,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.463406,739.24,736.24
FAIL_001765__UPDATE_PAYMENT_METHOD,FAIL_001765,PAY_011577,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.316485,504.87,501.87
FAIL_001766__RETRY_NOW,FAIL_001766,PAY_011582,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.227536,362.97,360.97
FAIL_001766__WAIT_AND_RETRY,FAIL_001766,PAY_011582,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.428022,682.80,680.80
FAIL_001766__SEND_REMINDER,FAIL_001766,PAY_011582,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.394603,629.49,628.49
FAIL_001766__PAYMENT_LINK,FAIL_001766,PAY_011582,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.362331,578.00,575.00
FAIL_001766__UPDATE_PAYMENT_METHOD,FAIL_001766,PAY_011582,SUB_0680,CUST_0680,1595.24,BANK_DECLINED,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.468784,747.82,744.82
FAIL_001767__RETRY_NOW,FAIL_001767,PAY_011583,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.243106,387.81,385.81
FAIL_001767__WAIT_AND_RETRY,FAIL_001767,PAY_011583,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.423475,675.54,673.54
FAIL_001767__SEND_REMINDER,FAIL_001767,PAY_011583,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.423615,675.77,674.77
FAIL_001767__PAYMENT_LINK,FAIL_001767,PAY_011583,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,PAYMENT_LINK,3.00,0.369522,589.48,586.48
FAIL_001767__UPDATE_PAYMENT_METHOD,FAIL_001767,PAY_011583,SUB_0680,CUST_0680,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.640000,0.350000,0.450000,friction_prone,UPDATE_PAYMENT_METHOD,3.00,0.459176,732.50,729.50
FAIL_001768__RETRY_NOW,FAIL_001768,PAY_011606,SUB_0682,CUST_0682,15000.00,LIMIT_EXCEEDED,806,25,1,26,0.961500,0.820000,0.900000,high_value_loyal,RETRY_NOW,2.00,0.940802,14112.03,14110.03
FAIL_001768__WAIT_AND_RETRY,FAIL_001768,PAY_011606,SUB_0682,CUST_0682,15000.00,LIMIT_EXCEEDED,806,25,1,26,0.961500,0.820000,0.900000,high_value_loyal,WAIT_AND_RETRY,2.00,0.937561,14063.41,14061.41
FAIL_001768__SEND_REMINDER,FAIL_001768,PAY_011606,SUB_0682,CUST_0682,15000.00,LIMIT_EXCEEDED,806,25,1,26,0.961500,0.820000,0.900000,high_value_loyal,SEND_REMINDER,1.00,0.946001,14190.01,14189.01
FAIL_001768__PAYMENT_LINK,FAIL_001768,PAY_011606,SUB_0682,CUST_0682,15000.00,LIMIT_EXCEEDED,806,25,1,26,0.961500,0.820000,0.900000,high_value_loyal,PAYMENT_LINK,3.00,0.950000,14250.00,14247.00
FAIL_001768__UPDATE_PAYMENT_METHOD,FAIL_001768,PAY_011606,SUB_0682,CUST_0682,15000.00,LIMIT_EXCEEDED,806,25,1,26,0.961500,0.820000,0.900000,high_value_loyal,UPDATE_PAYMENT_METHOD,3.00,0.950000,14250.00,14247.00
FAIL_001769__RETRY_NOW,FAIL_001769,PAY_011614,SUB_0682,CUST_0682,15000.00,BANK_DECLINED,806,25,1,26,0.961500,0.820000,0.900000,high_value_loyal,RETRY_NOW,2.00,0.950000,14250.00,14248.00
FAIL_001769__WAIT_AND_RETRY,FAIL_001769,PAY_011614,SUB_0682,CUST_0682,15000.00,BANK_DECLINED,806,25,1,26,0.961500,0.820000,0.900000,high_value_loyal,WAIT_AND_RETRY,2.00,0.950000,14250.00,14248.00
FAIL_001769__SEND_REMINDER,FAIL_001769,PAY_011614,SUB_0682,CUST_0682,15000.00,BANK_DECLINED,806,25,1,26,0.961500,0.820000,0.900000,high_value_loyal,SEND_REMINDER,1.00,0.943386,14150.79,14149.79
FAIL_001769__PAYMENT_LINK,FAIL_001769,PAY_011614,SUB_0682,CUST_0682,15000.00,BANK_DECLINED,806,25,1,26,0.961500,0.820000,0.900000,high_value_loyal,PAYMENT_LINK,3.00,0.950000,14250.00,14247.00
FAIL_001769__UPDATE_PAYMENT_METHOD,FAIL_001769,PAY_011614,SUB_0682,CUST_0682,15000.00,BANK_DECLINED,806,25,1,26,0.961500,0.820000,0.900000,high_value_loyal,UPDATE_PAYMENT_METHOD,3.00,0.950000,14250.00,14247.00
FAIL_001770__RETRY_NOW,FAIL_001770,PAY_011669,SUB_0685,CUST_0685,548.13,INSUFFICIENT_FUNDS,533,15,2,17,0.882400,0.300000,0.250000,low_engagement,RETRY_NOW,2.00,0.243031,133.21,131.21
FAIL_001770__WAIT_AND_RETRY,FAIL_001770,PAY_011669,SUB_0685,CUST_0685,548.13,INSUFFICIENT_FUNDS,533,15,2,17,0.882400,0.300000,0.250000,low_engagement,WAIT_AND_RETRY,2.00,0.377157,206.73,204.73
FAIL_001770__SEND_REMINDER,FAIL_001770,PAY_011669,SUB_0685,CUST_0685,548.13,INSUFFICIENT_FUNDS,533,15,2,17,0.882400,0.300000,0.250000,low_engagement,SEND_REMINDER,1.00,0.269256,147.59,146.59
FAIL_001770__PAYMENT_LINK,FAIL_001770,PAY_011669,SUB_0685,CUST_0685,548.13,INSUFFICIENT_FUNDS,533,15,2,17,0.882400,0.300000,0.250000,low_engagement,PAYMENT_LINK,3.00,0.249139,136.56,133.56
FAIL_001770__UPDATE_PAYMENT_METHOD,FAIL_001770,PAY_011669,SUB_0685,CUST_0685,548.13,INSUFFICIENT_FUNDS,533,15,2,17,0.882400,0.300000,0.250000,low_engagement,UPDATE_PAYMENT_METHOD,3.00,0.253972,139.21,136.21
FAIL_001771__RETRY_NOW,FAIL_001771,PAY_011684,SUB_0686,CUST_0686,752.05,INSUFFICIENT_FUNDS,432,11,3,14,0.785700,0.350000,0.450000,friction_prone,RETRY_NOW,2.00,0.342122,257.29,255.29
FAIL_001771__WAIT_AND_RETRY,FAIL_001771,PAY_011684,SUB_0686,CUST_0686,752.05,INSUFFICIENT_FUNDS,432,11,3,14,0.785700,0.350000,0.450000,friction_prone,WAIT_AND_RETRY,2.00,0.507121,381.38,379.38
FAIL_001771__SEND_REMINDER,FAIL_001771,PAY_011684,SUB_0686,CUST_0686,752.05,INSUFFICIENT_FUNDS,432,11,3,14,0.785700,0.350000,0.450000,friction_prone,SEND_REMINDER,1.00,0.455307,342.41,341.41
