failure_id,payment_id,customer_id,subscription_id,amount,payment_date,failure_reason,failure_category,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,failure_ratio,payment_reliability,plan,monthly_subscription_value,billing_interval
FAIL_001222,PAY_008123,CUST_0477,SUB_0477,580.5,2024-11-07,NETWORK_ERROR,TECHNICAL,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly
FAIL_001223,PAY_008125,CUST_0477,SUB_0477,580.5,2025-01-06,BANK_DECLINED,ISSUER_DECLINE,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly
FAIL_001224,PAY_008127,CUST_0477,SUB_0477,580.5,2025-03-07,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly
FAIL_001225,PAY_008128,CUST_0477,SUB_0477,580.5,2025-04-06,NETWORK_ERROR,TECHNICAL,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly
FAIL_001226,PAY_008133,CUST_0477,SUB_0477,580.5,2025-09-03,BANK_DECLINED,ISSUER_DECLINE,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly
FAIL_001227,PAY_008134,CUST_0477,SUB_0477,580.5,2025-10-03,NETWORK_ERROR,TECHNICAL,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly
FAIL_001228,PAY_008135,CUST_0477,SUB_0477,580.5,2025-11-02,NETWORK_ERROR,TECHNICAL,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly
FAIL_001229,PAY_008138,CUST_0477,SUB_0477,580.5,2026-01-31,BANK_DECLINED,ISSUER_DECLINE,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly
FAIL_001230,PAY_008139,CUST_0477,SUB_0477,580.5,2026-03-02,AUTHENTICATION_FAILED,CUSTOMER_ACTION,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly
FAIL_001231,PAY_008144,CUST_0477,SUB_0477,580.5,2026-07-30,BANK_DECLINED,ISSUER_DECLINE,811,17,10,27,0.6296,0.35,0.45,friction_prone,0.3704,0.6296,starter,580.5,monthly
FAIL_001232,PAY_008157,CUST_0479,SUB_0479,493.48,2024-07-20,CARD_EXPIRED,PAYMENT_METHOD,951,24,7,31,0.7742,0.3,0.25,low_engagement,0.2258,0.7742,growth,493.48,monthly
FAIL_001233,PAY_008158,CUST_0479,SUB_0479,493.48,2024-08-19,NETWORK_ERROR,TECHNICAL,951,24,7,31,0.7742,0.3,0.25,low_engagement,0.2258,0.7742,growth,493.48,monthly
FAIL_001234,PAY_008164,CUST_0479,SUB_0479,493.48,2025-02-15,AUTHENTICATION_FAILED,CUSTOMER_ACTION,951,24,7,31,0.7742,0.3,0.25,low_engagement,0.2258,0.7742,growth,493.48,monthly
FAIL_001235,PAY_008168,CUST_0479,SUB_0479,493.48,2025-06-15,CARD_EXPIRED,PAYMENT_METHOD,951,24,7,31,0.7742,0.3,0.25,low_engagement,0.2258,0.7742,growth,493.48,monthly
FAIL_001236,PAY_008170,CUST_0479,SUB_0479,493.48,2025-08-14,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,951,24,7,31,0.7742,0.3,0.25,low_engagement,0.2258,0.7742,growth,493.48,monthly
FAIL_001237,PAY_008173,CUST_0479,SUB_0479,493.48,2025-11-12,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,951,24,7,31,0.7742,0.3,0.25,low_engagement,0.2258,0.7742,growth,493.48,monthly
FAIL_001238,PAY_008177,CUST_0479,SUB_0479,493.48,2026-03-12,BANK_DECLINED,ISSUER_DECLINE,951,24,7,31,0.7742,0.3,0.25,low_engagement,0.2258,0.7742,growth,493.48,monthly
FAIL_001239,PAY_008179,CUST_0479,SUB_0479,493.48,2026-05-11,BANK_DECLINED,ISSUER_DECLINE,951,24,7,31,0.7742,0.3,0.25,low_engagement,0.2258,0.7742,growth,493.48,monthly
FAIL_001240,PAY_008189,CUST_0481,SUB_0481,3208.7,2024-06-19,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,922,27,3,30,0.9,0.82,0.9,high_value_loyal,0.1,0.9,growth,3208.7,monthly
FAIL_001241,PAY_008192,CUST_0481,SUB_0481,3208.7,2024-09-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,922,27,3,30,0.9,0.82,0.9,high_value_loyal,0.1,0.9,growth,3208.7,monthly
FAIL_001242,PAY_008196,CUST_0481,SUB_0481,3208.7,2025-01-15,BANK_DECLINED,ISSUER_DECLINE,922,27,3,30,0.9,0.82,0.9,high_value_loyal,0.1,0.9,growth,3208.7,monthly
FAIL_001243,PAY_008218,CUST_0482,SUB_0482,1120.08,2024-04-24,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,948,23,8,31,0.7419,0.6,0.6,normal,0.2581,0.7419,starter,1120.08,monthly
FAIL_001244,PAY_008224,CUST_0482,SUB_0482,1120.08,2024-10-21,BANK_DECLINED,ISSUER_DECLINE,948,23,8,31,0.7419,0.6,0.6,normal,0.2581,0.7419,starter,1120.08,monthly
FAIL_001245,PAY_008226,CUST_0482,SUB_0482,1120.08,2024-12-20,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,948,23,8,31,0.7419,0.6,0.6,normal,0.2581,0.7419,starter,1120.08,monthly
FAIL_001246,PAY_008228,CUST_0482,SUB_0482,1120.08,2025-02-18,CARD_EXPIRED,PAYMENT_METHOD,948,23,8,31,0.7419,0.6,0.6,normal,0.2581,0.7419,starter,1120.08,monthly
FAIL_001247,PAY_008229,CUST_0482,SUB_0482,1120.08,2025-03-20,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,948,23,8,31,0.7419,0.6,0.6,normal,0.2581,0.7419,starter,1120.08,monthly
FAIL_001248,PAY_008231,CUST_0482,SUB_0482,1120.08,2025-05-19,AUTHENTICATION_FAILED,CUSTOMER_ACTION,948,23,8,31,0.7419,0.6,0.6,normal,0.2581,0.7419,starter,1120.08,monthly
FAIL_001249,PAY_008234,CUST_0482,SUB_0482,1120.08,2025-08-17,AUTHENTICATION_FAILED,CUSTOMER_ACTION,948,23,8,31,0.7419,0.6,0.6,normal,0.2581,0.7419,starter,1120.08,monthly
FAIL_001250,PAY_008237,CUST_0482,SUB_0482,1120.08,2025-11-15,NETWORK_ERROR,TECHNICAL,948,23,8,31,0.7419,0.6,0.6,normal,0.2581,0.7419,starter,1120.08,monthly
FAIL_001251,PAY_008244,CUST_0482,SUB_0482,1120.08,2026-06-13,BANK_DECLINED,ISSUER_DECLINE,948,23,8,31,0.7419,0.6,0.6,normal,0.2581,0.7419,starter,1120.08,monthly
FAIL_001252,PAY_008266,CUST_0484,SUB_0484,846.76,2024-05-12,BANK_DECLINED,ISSUER_DECLINE,990,25,8,33,0.7576,0.3,0.25,low_engagement,0.2424,0.7576,starter,846.76,monthly
FAIL_001253,PAY_008274,CUST_0484,SUB_0484,846.76,2025-01-07,NETWORK_ERROR,TECHNICAL,990,25,8,33,0.7576,0.3,0.25,low_engagement,0.2424,0.7576,starter,846.76,monthly
FAIL_001254,PAY_008275,CUST_0484,SUB_0484,846.76,2025-02-06,AUTHENTICATION_FAILED,CUSTOMER_ACTION,990,25,8,33,0.7576,0.3,0.25,low_engagement,0.2424,0.7576,starter,846.76,monthly
FAIL_001255,PAY_008277,CUST_0484,SUB_0484,846.76,2025-04-07,AUTHENTICATION_FAILED,CUSTOMER_ACTION,990,25,8,33,0.7576,0.3,0.25,low_engagement,0.2424,0.7576,starter,846.76,monthly
FAIL_001256,PAY_008281,CUST_0484,SUB_0484,846.76,2025-08-05,BANK_DECLINED,ISSUER_DECLINE,990,25,8,33,0.7576,0.3,0.25,low_engagement,0.2424,0.7576,starter,846.76,monthly
FAIL_001257,PAY_008286,CUST_0484,SUB_0484,846.76,2026-01-02,AUTHENTICATION_FAILED,CUSTOMER_ACTION,990,25,8,33,0.7576,0.3,0.25,low_engagement,0.2424,0.7576,starter,846.76,monthly
FAIL_001258,PAY_008289,CUST_0484,SUB_0484,846.76,2026-04-02,CARD_EXPIRED,PAYMENT_METHOD,990,25,8,33,0.7576,0.3,0.25,low_engagement,0.2424,0.7576,starter,846.76,monthly
FAIL_001259,PAY_008290,CUST_0484,SUB_0484,846.76,2026-05-02,BANK_DECLINED,ISSUER_DECLINE,990,25,8,33,0.7576,0.3,0.25,low_engagement,0.2424,0.7576,starter,846.76,monthly
FAIL_001260,PAY_008294,CUST_0485,SUB_0485,929.62,2025-09-20,BANK_DECLINED,ISSUER_DECLINE,344,6,5,11,0.5455,0.35,0.45,friction_prone,0.4545,0.5455,starter,929.62,monthly
FAIL_001261,PAY_008295,CUST_0485,SUB_0485,929.62,2025-10-20,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,344,6,5,11,0.5455,0.35,0.45,friction_prone,0.4545,0.5455,starter,929.62,monthly
FAIL_001262,PAY_008300,CUST_0485,SUB_0485,929.62,2026-03-19,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,344,6,5,11,0.5455,0.35,0.45,friction_prone,0.4545,0.5455,starter,929.62,monthly
FAIL_001263,PAY_008301,CUST_0485,SUB_0485,929.62,2026-04-18,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,344,6,5,11,0.5455,0.35,0.45,friction_prone,0.4545,0.5455,starter,929.62,monthly
FAIL_001264,PAY_008303,CUST_0485,SUB_0485,929.62,2026-06-17,AUTHENTICATION_FAILED,CUSTOMER_ACTION,344,6,5,11,0.5455,0.35,0.45,friction_prone,0.4545,0.5455,starter,929.62,monthly
FAIL_001265,PAY_008308,CUST_0486,SUB_0486,434.48,2025-11-20,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,373,10,2,12,0.8333,0.35,0.45,friction_prone,0.1667,0.8333,starter,434.48,monthly
FAIL_001266,PAY_008311,CUST_0486,SUB_0486,434.48,2026-02-18,NETWORK_ERROR,TECHNICAL,373,10,2,12,0.8333,0.35,0.45,friction_prone,0.1667,0.8333,starter,434.48,monthly
FAIL_001267,PAY_008319,CUST_0487,SUB_0487,15000.0,2024-03-18,BANK_DECLINED,ISSUER_DECLINE,955,29,2,31,0.9355,0.82,0.9,high_value_loyal,0.0645,0.9355,pro,15000.0,monthly
FAIL_001268,PAY_008329,CUST_0487,SUB_0487,15000.0,2025-01-12,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,955,29,2,31,0.9355,0.82,0.9,high_value_loyal,0.0645,0.9355,pro,15000.0,monthly
FAIL_001269,PAY_008347,CUST_0487,SUB_0487,15000.0,2026-07-06,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,955,29,2,31,0.9355,0.82,0.9,high_value_loyal,0.0645,0.9355,pro,15000.0,monthly
FAIL_001270,PAY_008356,CUST_0488,SUB_0488,2159.58,2025-03-15,BANK_DECLINED,ISSUER_DECLINE,773,22,3,25,0.88,0.6,0.6,normal,0.12,0.88,growth,2159.58,monthly
FAIL_001271,PAY_008373,CUST_0489,SUB_0489,8583.5,2025-07-12,BANK_DECLINED,ISSUER_DECLINE,414,12,1,13,0.9231,0.82,0.9,high_value_loyal,0.0769,0.9231,growth,8583.5,monthly
FAIL_001272,PAY_008376,CUST_0489,SUB_0489,8583.5,2025-10-10,NETWORK_ERROR,TECHNICAL,414,12,1,13,0.9231,0.82,0.9,high_value_loyal,0.0769,0.9231,growth,8583.5,monthly
FAIL_001273,PAY_008387,CUST_0491,SUB_0491,540.07,2023-12-26,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001274,PAY_008389,CUST_0491,SUB_0491,540.07,2024-02-24,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001275,PAY_008392,CUST_0491,SUB_0491,540.07,2024-05-24,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001276,PAY_008393,CUST_0491,SUB_0491,540.07,2024-06-23,BANK_DECLINED,ISSUER_DECLINE,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001277,PAY_008396,CUST_0491,SUB_0491,540.07,2024-09-21,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001278,PAY_008404,CUST_0491,SUB_0491,540.07,2025-05-19,BANK_DECLINED,ISSUER_DECLINE,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001279,PAY_008406,CUST_0491,SUB_0491,540.07,2025-07-18,NETWORK_ERROR,TECHNICAL,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001280,PAY_008407,CUST_0491,SUB_0491,540.07,2025-08-17,BANK_DECLINED,ISSUER_DECLINE,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001281,PAY_008408,CUST_0491,SUB_0491,540.07,2025-09-16,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001282,PAY_008411,CUST_0491,SUB_0491,540.07,2025-12-15,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001283,PAY_008413,CUST_0491,SUB_0491,540.07,2026-02-13,NETWORK_ERROR,TECHNICAL,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001284,PAY_008414,CUST_0491,SUB_0491,540.07,2026-03-15,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001285,PAY_008418,CUST_0491,SUB_0491,540.07,2026-07-13,NETWORK_ERROR,TECHNICAL,978,22,10,32,0.6875,0.35,0.45,friction_prone,0.3125,0.6875,starter,540.07,monthly
FAIL_001286,PAY_008435,CUST_0493,SUB_0493,489.64,2024-05-06,CARD_EXPIRED,PAYMENT_METHOD,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly
FAIL_001287,PAY_008436,CUST_0493,SUB_0493,489.64,2024-06-05,AUTHENTICATION_FAILED,CUSTOMER_ACTION,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly
FAIL_001288,PAY_008442,CUST_0493,SUB_0493,489.64,2024-12-02,AUTHENTICATION_FAILED,CUSTOMER_ACTION,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly
FAIL_001289,PAY_008443,CUST_0493,SUB_0493,489.64,2025-01-01,BANK_DECLINED,ISSUER_DECLINE,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly
FAIL_001290,PAY_008447,CUST_0493,SUB_0493,489.64,2025-05-01,NETWORK_ERROR,TECHNICAL,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly
FAIL_001291,PAY_008454,CUST_0493,SUB_0493,489.64,2025-11-27,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly
FAIL_001292,PAY_008456,CUST_0493,SUB_0493,489.64,2026-01-26,BANK_DECLINED,ISSUER_DECLINE,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly
FAIL_001293,PAY_008460,CUST_0493,SUB_0493,489.64,2026-05-26,LIMIT_EXCEEDED,PAYMENT_LIMIT,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly
FAIL_001294,PAY_008462,CUST_0493,SUB_0493,489.64,2026-07-25,CARD_EXPIRED,PAYMENT_METHOD,876,24,5,29,0.8276,0.3,0.25,low_engagement,0.1724,0.8276,starter,489.64,monthly
FAIL_001295,PAY_008468,CUST_0494,SUB_0494,14846.24,2025-01-29,BANK_DECLINED,ISSUER_DECLINE,728,22,2,24,0.9167,0.82,0.9,high_value_loyal,0.0833,0.9167,pro,14846.24,monthly
FAIL_001296,PAY_008485,CUST_0494,SUB_0494,14846.24,2026-06-23,NETWORK_ERROR,TECHNICAL,728,22,2,24,0.9167,0.82,0.9,high_value_loyal,0.0833,0.9167,pro,14846.24,monthly
FAIL_001297,PAY_008497,CUST_0496,SUB_0496,1134.96,2026-04-08,AUTHENTICATION_FAILED,CUSTOMER_ACTION,354,8,3,11,0.7273,0.35,0.45,friction_prone,0.2727,0.7273,growth,1134.96,monthly
FAIL_001298,PAY_008517,CUST_0500,SUB_0500,878.95,2024-08-15,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,745,17,7,24,0.7083,0.35,0.45,friction_prone,0.2917,0.7083,pro,878.95,monthly
FAIL_001299,PAY_008522,CUST_0500,SUB_0500,878.95,2025-01-12,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,745,17,7,24,0.7083,0.35,0.45,friction_prone,0.2917,0.7083,pro,878.95,monthly
FAIL_001300,PAY_008527,CUST_0500,SUB_0500,878.95,2025-06-11,NETWORK_ERROR,TECHNICAL,745,17,7,24,0.7083,0.35,0.45,friction_prone,0.2917,0.7083,pro,878.95,monthly
FAIL_001301,PAY_008528,CUST_0500,SUB_0500,878.95,2025-07-11,CARD_EXPIRED,PAYMENT_METHOD,745,17,7,24,0.7083,0.35,0.45,friction_prone,0.2917,0.7083,pro,878.95,monthly
FAIL_001302,PAY_008536,CUST_0500,SUB_0500,878.95,2026-03-08,NETWORK_ERROR,TECHNICAL,745,17,7,24,0.7083,0.35,0.45,friction_prone,0.2917,0.7083,pro,878.95,monthly
FAIL_001303,PAY_008537,CUST_0500,SUB_0500,878.95,2026-04-07,CARD_EXPIRED,PAYMENT_METHOD,745,17,7,24,0.7083,0.35,0.45,friction_prone,0.2917,0.7083,pro,878.95,monthly
FAIL_001304,PAY_008539,CUST_0500,SUB_0500,878.95,2026-06-06,NETWORK_ERROR,TECHNICAL,745,17,7,24,0.7083,0.35,0.45,friction_prone,0.2917,0.7083,pro,878.95,monthly
FAIL_001305,PAY_008540,CUST_0500,SUB_0500,878.95,2026-07-06,NETWORK_ERROR,TECHNICAL,745,17,7,24,0.7083,0.35,0.45,friction_prone,0.2917,0.7083,pro,878.95,monthly
FAIL_001306,PAY_008542,CUST_0501,SUB_0501,1796.45,2026-06-15,NETWORK_ERROR,TECHNICAL,106,2,1,3,0.6667,0.8,0.85,reliable,0.3333,0.6667,growth,1796.45,monthly
FAIL_001307,PAY_008543,CUST_0501,SUB_0501,1796.45,2026-07-15,NETWORK_ERROR,TECHNICAL,106,2,1,3,0.6667,0.8,0.85,reliable,0.3333,0.6667,growth,1796.45,monthly
FAIL_001308,PAY_008554,CUST_0502,SUB_0502,4047.84,2025-02-08,BANK_DECLINED,ISSUER_DECLINE,868,26,2,28,0.9286,0.82,0.9,high_value_loyal,0.0714,0.9286,growth,4047.84,monthly
FAIL_001309,PAY_008566,CUST_0502,SUB_0502,4047.84,2026-02-03,BANK_DECLINED,ISSUER_DECLINE,868,26,2,28,0.9286,0.82,0.9,high_value_loyal,0.0714,0.9286,growth,4047.84,monthly
FAIL_001310,PAY_008616,CUST_0506,SUB_0506,1460.98,2024-03-10,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,903,23,7,30,0.7667,0.35,0.45,friction_prone,0.2333,0.7667,pro,1460.98,monthly
FAIL_001311,PAY_008620,CUST_0506,SUB_0506,1460.98,2024-07-08,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,903,23,7,30,0.7667,0.35,0.45,friction_prone,0.2333,0.7667,pro,1460.98,monthly
FAIL_001312,PAY_008626,CUST_0506,SUB_0506,1460.98,2025-01-04,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,903,23,7,30,0.7667,0.35,0.45,friction_prone,0.2333,0.7667,pro,1460.98,monthly
FAIL_001313,PAY_008631,CUST_0506,SUB_0506,1460.98,2025-06-03,LIMIT_EXCEEDED,PAYMENT_LIMIT,903,23,7,30,0.7667,0.35,0.45,friction_prone,0.2333,0.7667,pro,1460.98,monthly
FAIL_001314,PAY_008635,CUST_0506,SUB_0506,1460.98,2025-10-01,BANK_DECLINED,ISSUER_DECLINE,903,23,7,30,0.7667,0.35,0.45,friction_prone,0.2333,0.7667,pro,1460.98,monthly
FAIL_001315,PAY_008640,CUST_0506,SUB_0506,1460.98,2026-02-28,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,903,23,7,30,0.7667,0.35,0.45,friction_prone,0.2333,0.7667,pro,1460.98,monthly
FAIL_001316,PAY_008650,CUST_0507,SUB_0507,11079.34,2025-07-14,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,532,16,1,17,0.9412,0.82,0.9,high_value_loyal,0.0588,0.9412,pro,11079.34,monthly
FAIL_001317,PAY_008665,CUST_0508,SUB_0508,676.53,2024-11-23,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,705,16,7,23,0.6957,0.6,0.6,normal,0.3043,0.6957,starter,676.53,monthly
FAIL_001318,PAY_008667,CUST_0508,SUB_0508,676.53,2025-01-22,CARD_EXPIRED,PAYMENT_METHOD,705,16,7,23,0.6957,0.6,0.6,normal,0.3043,0.6957,starter,676.53,monthly
FAIL_001319,PAY_008670,CUST_0508,SUB_0508,676.53,2025-04-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,705,16,7,23,0.6957,0.6,0.6,normal,0.3043,0.6957,starter,676.53,monthly
FAIL_001320,PAY_008671,CUST_0508,SUB_0508,676.53,2025-05-22,CARD_EXPIRED,PAYMENT_METHOD,705,16,7,23,0.6957,0.6,0.6,normal,0.3043,0.6957,starter,676.53,monthly
FAIL_001321,PAY_008673,CUST_0508,SUB_0508,676.53,2025-07-21,CARD_EXPIRED,PAYMENT_METHOD,705,16,7,23,0.6957,0.6,0.6,normal,0.3043,0.6957,starter,676.53,monthly
FAIL_001322,PAY_008675,CUST_0508,SUB_0508,676.53,2025-09-19,AUTHENTICATION_FAILED,CUSTOMER_ACTION,705,16,7,23,0.6957,0.6,0.6,normal,0.3043,0.6957,starter,676.53,monthly
FAIL_001323,PAY_008681,CUST_0508,SUB_0508,676.53,2026-03-18,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,705,16,7,23,0.6957,0.6,0.6,normal,0.3043,0.6957,starter,676.53,monthly
FAIL_001324,PAY_008682,CUST_0508,SUB_0508,676.53,2026-04-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,705,16,7,23,0.6957,0.6,0.6,normal,0.3043,0.6957,starter,676.53,monthly
FAIL_001325,PAY_008683,CUST_0508,SUB_0508,676.53,2026-05-17,CARD_EXPIRED,PAYMENT_METHOD,705,16,7,23,0.6957,0.6,0.6,normal,0.3043,0.6957,starter,676.53,monthly
FAIL_001326,PAY_008685,CUST_0508,SUB_0508,676.53,2026-07-16,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,705,16,7,23,0.6957,0.6,0.6,normal,0.3043,0.6957,starter,676.53,monthly
FAIL_001327,PAY_008696,CUST_0510,SUB_0510,398.64,2026-07-09,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,142,3,1,4,0.75,0.35,0.45,friction_prone,0.25,0.75,starter,398.64,monthly
FAIL_001328,PAY_008697,CUST_0511,SUB_0511,418.75,2025-10-08,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,326,9,1,10,0.9,0.3,0.25,low_engagement,0.1,0.9,starter,418.75,monthly
FAIL_001329,PAY_008719,CUST_0512,SUB_0512,2720.0,2026-05-12,CARD_EXPIRED,PAYMENT_METHOD,470,13,2,15,0.8667,0.8,0.85,reliable,0.1333,0.8667,pro,2720.0,monthly
FAIL_001330,PAY_008721,CUST_0512,SUB_0512,2720.0,2026-07-11,CARD_EXPIRED,PAYMENT_METHOD,470,13,2,15,0.8667,0.8,0.85,reliable,0.1333,0.8667,pro,2720.0,monthly
FAIL_001331,PAY_008743,CUST_0515,SUB_0515,801.81,2024-04-23,AUTHENTICATION_FAILED,CUSTOMER_ACTION,979,28,4,32,0.875,0.3,0.25,low_engagement,0.125,0.875,starter,801.81,monthly
FAIL_001332,PAY_008760,CUST_0515,SUB_0515,801.81,2025-09-15,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,979,28,4,32,0.875,0.3,0.25,low_engagement,0.125,0.875,starter,801.81,monthly
FAIL_001333,PAY_008761,CUST_0515,SUB_0515,801.81,2025-10-15,BANK_DECLINED,ISSUER_DECLINE,979,28,4,32,0.875,0.3,0.25,low_engagement,0.125,0.875,starter,801.81,monthly
FAIL_001334,PAY_008778,CUST_0516,SUB_0516,635.27,2025-11-12,BANK_DECLINED,ISSUER_DECLINE,501,12,4,16,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,635.27,monthly
FAIL_001335,PAY_008779,CUST_0516,SUB_0516,635.27,2025-12-12,CARD_EXPIRED,PAYMENT_METHOD,501,12,4,16,0.75,0.3,0.25,low_engagement,0.25,0.75,starter,635.27,monthly
FAIL_001336,PAY_008842,CUST_0521,SUB_0521,1196.46,2025-03-06,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,542,11,7,18,0.6111,0.35,0.45,friction_prone,0.3889,0.6111,growth,1196.46,monthly
FAIL_001337,PAY_008845,CUST_0521,SUB_0521,1196.46,2025-06-04,BANK_DECLINED,ISSUER_DECLINE,542,11,7,18,0.6111,0.35,0.45,friction_prone,0.3889,0.6111,growth,1196.46,monthly
FAIL_001338,PAY_008846,CUST_0521,SUB_0521,1196.46,2025-07-04,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,542,11,7,18,0.6111,0.35,0.45,friction_prone,0.3889,0.6111,growth,1196.46,monthly
FAIL_001339,PAY_008850,CUST_0521,SUB_0521,1196.46,2025-11-01,NETWORK_ERROR,TECHNICAL,542,11,7,18,0.6111,0.35,0.45,friction_prone,0.3889,0.6111,growth,1196.46,monthly
FAIL_001340,PAY_008853,CUST_0521,SUB_0521,1196.46,2026-01-30,BANK_DECLINED,ISSUER_DECLINE,542,11,7,18,0.6111,0.35,0.45,friction_prone,0.3889,0.6111,growth,1196.46,monthly
FAIL_001341,PAY_008858,CUST_0521,SUB_0521,1196.46,2026-06-29,BANK_DECLINED,ISSUER_DECLINE,542,11,7,18,0.6111,0.35,0.45,friction_prone,0.3889,0.6111,growth,1196.46,monthly
FAIL_001342,PAY_008879,CUST_0522,SUB_0522,11070.11,2026-06-11,BANK_DECLINED,ISSUER_DECLINE,650,18,3,21,0.8571,0.82,0.9,high_value_loyal,0.1429,0.8571,growth,11070.11,monthly
FAIL_001343,PAY_008881,CUST_0523,SUB_0523,1492.87,2026-04-15,CARD_EXPIRED,PAYMENT_METHOD,137,2,2,4,0.5,0.6,0.6,normal,0.5,0.5,growth,1492.87,monthly
