failure_id,amount,failure_reason,behavior_profile,selected_action,oracle_action,selected_net,oracle_net,opportunity_loss,selected_true_probability,model_probability
FAIL_000996,7063.31,INSUFFICIENT_FUNDS,high_value_loyal,PAYMENT_LINK,SEND_REMINDER,6707.14,6709.14,2.0,0.95,0.8077083425531506
FAIL_001937,1036.92,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,483.91,483.91,0.0,0.469577,0.7364223967253739
FAIL_002361,848.64,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,PAYMENT_LINK,390.09,415.37,25.28000000000003,0.463206,0.7494599961356871
FAIL_002339,9301.15,AUTHENTICATION_FAILED,high_value_loyal,PAYMENT_LINK,SEND_REMINDER,8833.09,8835.09,2.0,0.95,0.7825107661848647
FAIL_000542,12636.68,LIMIT_EXCEEDED,high_value_loyal,PAYMENT_LINK,PAYMENT_LINK,12001.85,12001.85,0.0,0.95,0.6681766567873297
FAIL_002600,729.59,BANK_DECLINED,normal,WAIT_AND_RETRY,WAIT_AND_RETRY,602.82,602.82,0.0,0.828984,0.6448942398599858
FAIL_000878,762.6,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,328.01,328.01,0.0,0.434056,0.6293249497424691
FAIL_001989,200.0,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,65.0,65.0,0.0,0.334982,0.656689009531365
FAIL_001141,3086.94,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,2364.15,2364.15,0.0,0.766828,0.7887753656861313
FAIL_000975,814.36,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,UPDATE_PAYMENT_METHOD,215.86,246.57,30.70999999999998,0.267528,0.6014616521648268
FAIL_002106,1990.77,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,UPDATE_PAYMENT_METHOD,988.16,1018.16,30.0,0.497877,0.6165830082912023
FAIL_002580,200.0,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,61.95,61.95,0.0,0.324751,0.6547090557003676
FAIL_001354,2315.15,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,1834.78,1834.78,0.0,0.793805,0.8054082132009568
FAIL_000129,706.77,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,331.79,331.79,0.0,0.473692,0.7039238583643532
FAIL_000277,553.77,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,UPDATE_PAYMENT_METHOD,216.37,231.07,14.699999999999989,0.394336,0.6167585401976412
FAIL_000938,2093.21,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,1440.9,1440.9,0.0,0.6898,0.5715424956422445
FAIL_000242,10145.96,NETWORK_ERROR,high_value_loyal,RETRY_NOW,RETRY_NOW,9636.66,9636.66,0.0,0.95,0.8181168285632759
FAIL_000291,1714.93,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,SEND_REMINDER,677.94,787.21,109.26999999999998,0.39648,0.6566335556873041
FAIL_000030,988.37,NETWORK_ERROR,low_engagement,RETRY_NOW,RETRY_NOW,481.83,481.83,0.0,0.489523,0.8887172372783146
FAIL_002769,885.95,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,523.81,523.81,0.0,0.594627,0.6469810763125448
FAIL_002411,1083.08,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,PAYMENT_LINK,271.49,406.31,134.82,0.252511,0.5817592993919886
FAIL_000943,686.09,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,341.05,341.05,0.0,0.50147,0.8007681515906903
FAIL_002269,638.25,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,UPDATE_PAYMENT_METHOD,144.38,162.47,18.090000000000003,0.230916,0.5416108296148091
FAIL_002410,1083.08,NETWORK_ERROR,friction_prone,RETRY_NOW,WAIT_AND_RETRY,321.5,433.4,111.89999999999998,0.298688,0.7675787671530451
FAIL_000087,10611.56,LIMIT_EXCEEDED,high_value_loyal,UPDATE_PAYMENT_METHOD,SEND_REMINDER,10077.98,10079.98,2.0,0.95,0.6642123742546147
FAIL_001385,2023.63,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,1035.81,1035.81,0.0,0.512844,0.6963861942988114
FAIL_000263,697.76,BANK_DECLINED,normal,WAIT_AND_RETRY,WAIT_AND_RETRY,528.4,528.4,0.0,0.760152,0.553600143474644
FAIL_000921,1655.04,BANK_DECLINED,friction_prone,PAYMENT_LINK,WAIT_AND_RETRY,599.6,693.65,94.04999999999995,0.364103,0.5699561998138273
FAIL_001016,449.29,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,149.21,149.21,0.0,0.336556,0.7133851377485598
FAIL_000496,221.49,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,86.52,86.52,0.0,0.404172,0.7562045592803731
FAIL_001850,685.76,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,SEND_REMINDER,332.22,358.34,26.119999999999948,0.487375,0.6817965415620401
FAIL_002120,1672.99,BANK_DECLINED,reliable,WAIT_AND_RETRY,SEND_REMINDER,1562.55,1586.69,24.1400000000001,0.935184,0.7881279774086
FAIL_001795,1009.84,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,430.8,430.8,0.0,0.429577,0.8217172392867386
FAIL_001530,12778.74,LIMIT_EXCEEDED,high_value_loyal,PAYMENT_LINK,PAYMENT_LINK,12057.67,12057.67,0.0,0.943808,0.7391639913484727
FAIL_001635,666.71,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,PAYMENT_LINK,234.89,234.89,0.0,0.356809,0.6337159741430675
FAIL_001277,540.07,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,222.02,222.02,0.0,0.414797,0.7134340424738604
FAIL_000824,1661.44,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,831.03,831.03,0.0,0.501994,0.7540833358822151
FAIL_002209,311.11,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,73.32,73.32,0.0,0.24532,0.7953542859434531
FAIL_000868,8418.6,BANK_DECLINED,high_value_loyal,PAYMENT_LINK,PAYMENT_LINK,7994.67,7994.67,0.0,0.95,0.6997471091756431
FAIL_001734,891.7,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,WAIT_AND_RETRY,695.74,695.74,0.0,0.782482,0.7357750525413169
FAIL_002485,994.96,INSUFFICIENT_FUNDS,normal,PAYMENT_LINK,WAIT_AND_RETRY,794.54,809.55,15.009999999999991,0.801578,0.6928078107332845
FAIL_002162,200.0,NETWORK_ERROR,low_engagement,RETRY_NOW,RETRY_NOW,82.97,82.97,0.0,0.424827,0.844745810520283
FAIL_001086,829.5,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,285.49,285.49,0.0,0.346582,0.7201446801433522
FAIL_000677,470.05,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,112.77,112.77,0.0,0.246293,0.7341438692267945
FAIL_002252,609.78,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,PAYMENT_LINK,245.22,298.2,52.97999999999999,0.405417,0.5896057833647492
FAIL_001947,1784.87,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,PAYMENT_LINK,1042.77,1042.77,0.0,0.585906,0.6875567712198815
FAIL_000526,1170.85,NETWORK_ERROR,friction_prone,RETRY_NOW,WAIT_AND_RETRY,601.64,804.94,203.30000000000007,0.515557,0.6741946625363923
FAIL_000516,1213.6,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,759.79,759.79,0.0,0.628534,0.7938361460944483
FAIL_002182,1736.57,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,UPDATE_PAYMENT_METHOD,742.31,823.33,81.0200000000001,0.428607,0.6632639812390998
FAIL_000284,324.58,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,108.98,108.98,0.0,0.341916,0.7171697356878163
FAIL_001991,200.0,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,PAYMENT_LINK,53.63,59.99,6.359999999999999,0.278157,0.6566890095313653
FAIL_000351,671.28,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,PAYMENT_LINK,252.37,252.37,0.0,0.380428,0.5043096086309617
FAIL_002744,622.68,NETWORK_ERROR,friction_prone,RETRY_NOW,WAIT_AND_RETRY,278.53,284.53,6.0,0.45052,0.8865918507196393
FAIL_002695,10771.74,BANK_DECLINED,high_value_loyal,PAYMENT_LINK,PAYMENT_LINK,10230.15,10230.15,0.0,0.95,0.7275845618930863
FAIL_000987,669.19,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,PAYMENT_LINK,248.35,248.35,0.0,0.375602,0.58821217955824
FAIL_000238,247.97,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,111.24,111.24,0.0,0.456687,0.7673475092679777
FAIL_000981,5752.09,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,SEND_REMINDER,5462.49,5463.49,1.0,0.95,0.790429129951317
FAIL_001260,929.62,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,UPDATE_PAYMENT_METHOD,243.16,334.89,91.72999999999999,0.263717,0.6057311583000541
FAIL_001487,1586.51,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,683.51,683.51,0.0,0.432088,0.596457070065237
FAIL_000459,623.9,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,224.16,224.16,0.0,0.364098,0.7214162319941214
FAIL_000080,15000.0,INSUFFICIENT_FUNDS,high_value_loyal,PAYMENT_LINK,SEND_REMINDER,14247.0,14249.0,2.0,0.95,0.7585846005253148
FAIL_002002,450.36,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,174.58,174.58,0.0,0.392097,0.6419416595925569
FAIL_001328,418.75,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,UPDATE_PAYMENT_METHOD,137.27,152.96,15.689999999999998,0.332587,0.7902070971636616
FAIL_002454,251.0,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,PAYMENT_LINK,146.07,197.99,51.920000000000016,0.589924,0.6460091067989334
FAIL_000003,406.32,INSUFFICIENT_FUNDS,normal,PAYMENT_LINK,WAIT_AND_RETRY,315.02,330.63,15.610000000000014,0.782679,0.7033479305139423
FAIL_002173,642.76,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,UPDATE_PAYMENT_METHOD,179.06,187.16,8.099999999999994,0.281691,0.6362960339896112
FAIL_002210,311.11,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,82.25,82.25,0.0,0.274008,0.7953542859434534
FAIL_000662,648.75,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,PAYMENT_LINK,495.37,513.75,18.379999999999995,0.766659,0.7136236806852857
FAIL_001532,1262.66,AUTHENTICATION_FAILED,normal,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,1062.43,1062.43,0.0,0.843798,0.7232621032681962
FAIL_002668,1091.43,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,PAYMENT_LINK,325.46,424.36,98.90000000000003,0.30003,0.6066502906859468
FAIL_002773,1739.2,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,PAYMENT_LINK,746.01,746.01,0.0,0.430664,0.6029683817692809
FAIL_002495,1011.26,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,488.71,488.71,0.0,0.486237,0.7741138538225647
FAIL_002640,773.95,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,272.81,272.81,0.0,0.355071,0.6874311499390919
FAIL_002618,368.13,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,RETRY_NOW,122.05,127.06,5.010000000000005,0.336985,0.571184444128211
FAIL_001223,580.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,UPDATE_PAYMENT_METHOD,239.95,278.17,38.22000000000003,0.418514,0.6169667826598654
FAIL_002562,595.63,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,264.39,264.39,0.0,0.447234,0.6170604921664952
FAIL_000436,1204.32,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,RETRY_NOW,836.17,928.98,92.81000000000006,0.695968,0.7273936536295593
FAIL_002080,772.21,LIMIT_EXCEEDED,reliable,PAYMENT_LINK,PAYMENT_LINK,730.6,730.6,0.0,0.95,0.5827095038860786
FAIL_000732,1311.68,NETWORK_ERROR,normal,RETRY_NOW,RETRY_NOW,1103.89,1103.89,0.0,0.84311,0.843469309250064
FAIL_002051,580.18,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,PAYMENT_LINK,171.83,187.24,15.409999999999997,0.299616,0.7808366072748966
FAIL_001079,779.11,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,293.57,293.57,0.0,0.380653,0.7732949623702905
FAIL_000014,1603.39,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,UPDATE_PAYMENT_METHOD,538.65,561.08,22.430000000000064,0.337191,0.6014450661710282
FAIL_001859,937.29,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,269.7,269.7,0.0,0.290944,0.636138249393075
FAIL_000648,893.84,NETWORK_ERROR,low_engagement,RETRY_NOW,RETRY_NOW,431.28,431.28,0.0,0.484735,0.8758918851806095
FAIL_001781,345.77,LIMIT_EXCEEDED,normal,PAYMENT_LINK,PAYMENT_LINK,275.27,275.27,0.0,0.80478,0.585172667508402
FAIL_001203,468.79,NETWORK_ERROR,reliable,WAIT_AND_RETRY,RETRY_NOW,437.72,443.35,5.6299999999999955,0.937993,0.8556273937489862
FAIL_002794,307.85,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,PAYMENT_LINK,91.36,97.1,5.739999999999995,0.303268,0.7480798518816687
FAIL_002762,1096.67,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,WAIT_AND_RETRY,884.82,884.82,0.0,0.808644,0.7055300420867137
FAIL_002626,568.27,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,PAYMENT_LINK,216.16,240.77,24.610000000000014,0.383906,0.6108374784159075
FAIL_001093,1516.92,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,1299.0,1299.0,0.0,0.85832,0.7039237817553168
FAIL_002200,1986.45,BANK_DECLINED,reliable,WAIT_AND_RETRY,PAYMENT_LINK,1842.29,1884.13,41.840000000000146,0.928434,0.6155909260426521
FAIL_000470,1171.97,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,WAIT_AND_RETRY,956.58,956.58,0.0,0.817922,0.7123436458051959
FAIL_000048,7397.62,BANK_DECLINED,high_value_loyal,WAIT_AND_RETRY,PAYMENT_LINK,6679.8,6766.13,86.32999999999993,0.903237,0.605036033510588
FAIL_002267,638.25,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,PAYMENT_LINK,171.82,177.2,5.3799999999999955,0.273909,0.7168453741737821
FAIL_001030,1157.68,INSUFFICIENT_FUNDS,reliable,WAIT_AND_RETRY,PAYMENT_LINK,1079.5,1083.15,3.650000000000091,0.934198,0.7452502304239716
FAIL_002168,200.0,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,60.91,60.91,0.0,0.314549,0.7762493185267799
FAIL_001918,566.77,BANK_DECLINED,friction_prone,PAYMENT_LINK,UPDATE_PAYMENT_METHOD,255.99,280.74,24.75,0.456966,0.6089516556656779
FAIL_002441,14993.1,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,SEND_REMINDER,14241.44,14242.44,1.0,0.95,0.6774698337787072
FAIL_001564,469.95,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,PAYMENT_LINK,226.04,295.58,69.53999999999999,0.485247,0.7260631860442821
FAIL_001577,2210.87,NETWORK_ERROR,friction_prone,RETRY_NOW,RETRY_NOW,1094.3,1094.3,0.0,0.495866,0.8586250623740669
FAIL_000261,697.76,AUTHENTICATION_FAILED,normal,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,524.09,524.09,0.0,0.755399,0.6892863636795619
FAIL_002443,1368.01,INSUFFICIENT_FUNDS,friction_prone,PAYMENT_LINK,WAIT_AND_RETRY,381.4,532.72,151.32000000000005,0.280993,0.7065625081508958
FAIL_001730,1090.5,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,PAYMENT_LINK,516.66,566.41,49.75,0.475612,0.6044561871581843
FAIL_000656,1739.87,BANK_DECLINED,reliable,WAIT_AND_RETRY,PAYMENT_LINK,1634.7,1649.88,15.180000000000064,0.940701,0.6158175796458398
FAIL_002571,415.4,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,225.91,225.91,0.0,0.551056,0.7475482397408884
FAIL_000627,200.0,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,56.22,56.22,0.0,0.29112,0.6816197310278049
FAIL_000450,14917.0,NETWORK_ERROR,high_value_loyal,RETRY_NOW,SEND_REMINDER,14169.15,14170.15,1.0,0.95,0.8510547163070157
FAIL_000193,1152.82,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,SEND_REMINDER,407.55,480.82,73.26999999999998,0.355256,0.619951103989982
FAIL_000373,1162.18,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,475.61,475.61,0.0,0.41182,0.6845919692920526
FAIL_002022,200.0,AUTHENTICATION_FAILED,low_engagement,PAYMENT_LINK,UPDATE_PAYMENT_METHOD,42.92,54.27,11.350000000000001,0.229581,0.7140181311376204
FAIL_002088,1859.33,NETWORK_ERROR,normal,WAIT_AND_RETRY,RETRY_NOW,1491.42,1531.07,39.649999999999864,0.803205,0.8895769542064319
FAIL_000567,1605.38,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,895.4,895.4,0.0,0.558996,0.6489152878075076
FAIL_000899,1420.91,BANK_DECLINED,normal,PAYMENT_LINK,PAYMENT_LINK,1074.55,1074.55,0.0,0.758352,0.5909301699444345
FAIL_001483,576.58,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,212.4,212.4,0.0,0.371841,0.8116567183055632
FAIL_001636,666.71,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,254.47,254.47,0.0,0.384681,0.6383390007713396
FAIL_002391,1152.64,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,SEND_REMINDER,347.75,393.94,46.19,0.303433,0.7309902043027726
FAIL_001755,1699.94,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,PAYMENT_LINK,1304.73,1350.04,45.309999999999945,0.768691,0.6099998720256972
FAIL_002395,1152.64,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,449.8,449.8,0.0,0.391971,0.6056334675721199
FAIL_001077,418.23,NETWORK_ERROR,normal,RETRY_NOW,WAIT_AND_RETRY,349.54,357.24,7.699999999999989,0.840547,0.8724996189402671
FAIL_002208,311.11,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,72.3,72.3,0.0,0.238821,0.590981559591257
FAIL_002300,741.13,BANK_DECLINED,normal,PAYMENT_LINK,SEND_REMINDER,452.4,551.34,98.94000000000005,0.614472,0.6114429810035226
FAIL_001011,432.26,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,169.73,169.73,0.0,0.399586,0.6254064906226605
FAIL_002789,307.85,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,76.84,76.84,0.0,0.256096,0.7480798518816687
FAIL_001085,829.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,WAIT_AND_RETRY,192.48,280.62,88.14000000000001,0.235658,0.5482257210766813
FAIL_000586,992.15,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,WAIT_AND_RETRY,798.57,798.57,0.0,0.806907,0.6622747867009121
FAIL_001880,1097.17,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,PAYMENT_LINK,872.31,883.51,11.200000000000045,0.796874,0.5656243713634028
FAIL_002634,773.95,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,320.34,320.34,0.0,0.417785,0.7040318732334419
FAIL_001621,13569.88,BANK_DECLINED,high_value_loyal,WAIT_AND_RETRY,SEND_REMINDER,12889.39,12890.39,1.0,0.95,0.7593618165315196
FAIL_002045,372.35,NETWORK_ERROR,friction_prone,WAIT_AND_RETRY,RETRY_NOW,214.16,246.1,31.939999999999998,0.580516,0.8567382346489418
FAIL_002685,817.6,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,WAIT_AND_RETRY,663.52,663.52,0.0,0.813998,0.7400373303336585
FAIL_000871,533.16,BANK_DECLINED,normal,WAIT_AND_RETRY,RETRY_NOW,406.43,419.83,13.399999999999977,0.766049,0.6465919871238458
FAIL_001289,489.64,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,195.54,195.54,0.0,0.403446,0.657920123599483
FAIL_002324,436.65,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,117.13,117.13,0.0,0.272839,0.6901167066578165
FAIL_000865,8418.6,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,SEND_REMINDER,7995.67,7996.67,1.0,0.95,0.7482080297617039
FAIL_000272,553.77,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,PAYMENT_LINK,239.08,260.93,21.849999999999994,0.435345,0.6167585401976411
FAIL_001097,694.64,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,278.01,278.01,0.0,0.404543,0.615558949683706
FAIL_001644,1249.65,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,SEND_REMINDER,446.11,488.6,42.49000000000001,0.358588,0.7445677267941921
FAIL_001293,489.64,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,PAYMENT_LINK,194.64,194.64,0.0,0.403646,0.6206931840612739
FAIL_000132,706.77,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,293.6,293.6,0.0,0.418243,0.6439687265530327
FAIL_000939,2093.21,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,1420.32,1420.32,0.0,0.67997,0.6486751291320623
FAIL_000230,1282.95,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,PAYMENT_LINK,741.12,741.12,0.0,0.580004,0.6860381736250083
FAIL_001329,2720.0,CARD_EXPIRED,reliable,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,2581.0,2581.0,0.0,0.95,0.7980973473610886
FAIL_000900,1420.91,BANK_DECLINED,normal,PAYMENT_LINK,WAIT_AND_RETRY,1024.47,1048.23,23.75999999999999,0.723106,0.5909301699444344
FAIL_002282,518.72,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,SEND_REMINDER,71.85,74.67,2.8200000000000074,0.142374,0.6976733410020505
FAIL_002622,568.27,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,WAIT_AND_RETRY,219.86,219.86,0.0,0.390419,0.6108374784159075
FAIL_001106,791.33,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,393.39,393.39,0.0,0.500914,0.8012715022489045
FAIL_001555,11684.35,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,PAYMENT_LINK,10967.37,11097.13,129.7599999999984,0.938809,0.8114764927076505
FAIL_001894,200.0,NETWORK_ERROR,low_engagement,RETRY_NOW,WAIT_AND_RETRY,87.01,101.41,14.399999999999991,0.445042,0.8302592400942693
FAIL_000670,382.33,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,PAYMENT_LINK,94.12,137.24,43.120000000000005,0.251409,0.5594061320995289
FAIL_001003,449.13,NETWORK_ERROR,low_engagement,RETRY_NOW,RETRY_NOW,276.25,276.25,0.0,0.619535,0.8488693463752215
FAIL_002188,926.3,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,209.43,209.43,0.0,0.229337,0.7979158941162072
FAIL_000701,472.43,NETWORK_ERROR,normal,RETRY_NOW,RETRY_NOW,422.44,422.44,0.0,0.898422,0.8499227918779668
FAIL_002601,2080.35,BANK_DECLINED,normal,WAIT_AND_RETRY,PAYMENT_LINK,1617.31,1723.22,105.91000000000008,0.778385,0.7707390190606449
FAIL_002496,1011.26,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,PAYMENT_LINK,364.17,399.68,35.50999999999999,0.362092,0.6804207295677495
FAIL_000293,1714.93,BANK_DECLINED,friction_prone,PAYMENT_LINK,WAIT_AND_RETRY,589.5,746.34,156.84000000000003,0.345495,0.6246584634176786
FAIL_002655,319.2,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,90.68,90.68,0.0,0.290353,0.6773531607598305
FAIL_001094,1106.29,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,PAYMENT_LINK,861.18,938.55,77.37,0.780249,0.67728433298992
FAIL_000859,1421.41,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,PAYMENT_LINK,1094.63,1159.3,64.66999999999985,0.771506,0.6148137483099322
FAIL_001456,12441.81,LIMIT_EXCEEDED,high_value_loyal,PAYMENT_LINK,PAYMENT_LINK,11816.72,11816.72,0.0,0.95,0.5860244061194554
FAIL_001517,998.51,BANK_DECLINED,normal,WAIT_AND_RETRY,WAIT_AND_RETRY,838.55,838.55,0.0,0.841808,0.7351183639579151
FAIL_000667,462.89,NETWORK_ERROR,friction_prone,RETRY_NOW,WAIT_AND_RETRY,276.79,317.96,41.16999999999996,0.602272,0.8494211836081685
FAIL_001495,369.27,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,UPDATE_PAYMENT_METHOD,108.55,117.7,9.150000000000006,0.302081,0.5461995288166903
FAIL_002604,295.63,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,WAIT_AND_RETRY,88.74,88.74,0.0,0.30694,0.7612294402548614
