portfolio_rank,selected,failure_id,customer_id,subscription_id,amount,failure_reason,behavior_profile,candidate_action,estimated_recovery_probability,expected_gross_recovery,intervention_cost,expected_net_recovery
303,False,FAIL_000182,CUST_0074,SUB_0074,756.59,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7599445006388282,574.9664097383311,3.0,571.9664097383311
304,False,FAIL_001787,CUST_0688,SUB_0688,703.54,NETWORK_ERROR,friction_prone,RETRY_NOW,0.8080512493590065,568.4963759740355,2.0,566.4963759740355
305,False,FAIL_001812,CUST_0697,SUB_0697,671.72,LIMIT_EXCEEDED,normal,PAYMENT_LINK,0.8461614252649751,568.3835525789891,3.0,565.3835525789891
306,False,FAIL_002634,CUST_0947,SUB_0947,773.95,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7331548329569471,567.4251829670292,3.0,564.4251829670292
307,False,FAIL_000109,CUST_0044,SUB_0044,781.5,BANK_DECLINED,reliable,WAIT_AND_RETRY,0.7231824252139785,565.1670653047241,2.0,563.1670653047241
308,False,FAIL_002411,CUST_0883,SUB_0883,1083.08,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.521603005892402,564.9377836219428,2.0,562.9377836219428
309,False,FAIL_002412,CUST_0883,SUB_0883,1083.08,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.521603005892402,564.9377836219428,2.0,562.9377836219428
310,False,FAIL_002060,CUST_0764,SUB_0764,880.92,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.641003042594409,564.6724002822667,3.0,561.6724002822667
311,False,FAIL_000241,CUST_0102,SUB_0102,689.76,BANK_DECLINED,reliable,WAIT_AND_RETRY,0.8114728057168845,559.7214824712783,2.0,557.7214824712783
312,False,FAIL_002751,CUST_0988,SUB_0988,747.97,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7445136755780241,556.8738939220947,2.0,554.8738939220947
313,False,FAIL_000785,CUST_0325,SUB_0325,726.01,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7633119248827371,554.172090584116,2.0,552.172090584116
314,False,FAIL_000788,CUST_0325,SUB_0325,726.01,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7633119248827371,554.172090584116,2.0,552.172090584116
315,False,FAIL_001905,CUST_0718,SUB_0718,799.44,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6929760934344041,553.9928081352001,2.0,551.9928081352001
316,False,FAIL_000129,CUST_0051,SUB_0051,706.77,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7830018425821569,553.402212281791,3.0,550.402212281791
317,False,FAIL_001827,CUST_0702,SUB_0702,618.03,AUTHENTICATION_FAILED,normal,UPDATE_PAYMENT_METHOD,0.8952783216038847,553.3088611008488,3.0,550.3088611008488
318,False,FAIL_002555,CUST_0917,SUB_0917,881.56,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6101451114535424,537.8795244529848,2.0,535.8795244529848
319,False,FAIL_000261,CUST_0110,SUB_0110,697.76,AUTHENTICATION_FAILED,normal,UPDATE_PAYMENT_METHOD,0.7672893401573119,535.3838099881659,3.0,532.3838099881659
320,False,FAIL_000348,CUST_0135,SUB_0135,771.04,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6920090176293247,533.5666329529145,2.0,531.5666329529145
321,False,FAIL_000607,CUST_0243,SUB_0243,928.54,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.5704579313625435,529.6930075873761,3.0,526.6930075873761
322,False,FAIL_000903,CUST_0369,SUB_0369,803.69,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.6567267859128586,527.8047505703054,3.0,524.8047505703054
323,False,FAIL_001001,CUST_0405,SUB_0405,703.31,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7489966875191663,526.7768602991048,2.0,524.7768602991048
324,False,FAIL_002136,CUST_0797,SUB_0797,802.81,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6556639066468832,526.3735408951843,2.0,524.3735408951843
325,False,FAIL_001263,CUST_0485,SUB_0485,929.62,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.564930630161517,525.1708124107495,2.0,523.1708124107495
326,False,FAIL_000148,CUST_0053,SUB_0053,619.66,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8418402002924584,521.6546985132247,3.0,518.6546985132247
327,False,FAIL_001788,CUST_0688,SUB_0688,703.54,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.737097306602977,518.5774390874584,2.0,516.5774390874584
328,False,FAIL_000878,CUST_0359,SUB_0359,762.6,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6807863772866153,519.1676913187729,3.0,516.1676913187729
329,False,FAIL_002560,CUST_0918,SUB_0918,595.63,NETWORK_ERROR,friction_prone,RETRY_NOW,0.869606053311314,517.963453533818,2.0,515.963453533818
330,False,FAIL_002221,CUST_0827,SUB_0827,768.09,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.6726210091895494,516.6334709484009,2.0,514.6334709484009
331,False,FAIL_000457,CUST_0173,SUB_0173,655.36,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7895956187736615,517.4693847195068,3.0,514.4693847195068
332,False,FAIL_000975,CUST_0393,SUB_0393,814.36,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6272514946536422,510.80852718614005,2.0,508.80852718614005
333,False,FAIL_000978,CUST_0393,SUB_0393,814.36,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.627744095952856,511.2096819801678,3.0,508.2096819801678
334,False,FAIL_002264,CUST_0843,SUB_0843,638.25,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7995506581459875,510.3132075616765,3.0,507.3132075616765
335,False,FAIL_002267,CUST_0843,SUB_0843,638.25,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7995506581459875,510.3132075616765,3.0,507.3132075616765
336,False,FAIL_000786,CUST_0325,SUB_0325,726.01,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7025003441281696,510.02227484049246,3.0,507.02227484049246
337,False,FAIL_002755,CUST_0989,SUB_0989,997.84,LIMIT_EXCEEDED,friction_prone,UPDATE_PAYMENT_METHOD,0.5076426171913382,506.5461091382049,3.0,503.5461091382049
338,False,FAIL_001633,CUST_0636,SUB_0636,666.71,NETWORK_ERROR,friction_prone,WAIT_AND_RETRY,0.7539602742163197,502.67285442276255,2.0,500.67285442276255
339,False,FAIL_000662,CUST_0268,SUB_0268,648.75,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7711522797628496,500.2850414961487,2.0,498.2850414961487
340,False,FAIL_001227,CUST_0477,SUB_0477,580.5,NETWORK_ERROR,friction_prone,RETRY_NOW,0.8593638408510822,498.8607096140532,2.0,496.8607096140532
341,False,FAIL_002051,CUST_0763,SUB_0763,580.18,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.8574581014333194,497.4800412895832,2.0,495.4800412895832
342,False,FAIL_001483,CUST_0577,SUB_0577,576.58,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.8603118676804777,496.0386166672099,2.0,494.0386166672099
343,False,FAIL_002590,CUST_0926,SUB_0926,706.67,BANK_DECLINED,reliable,PAYMENT_LINK,0.7021245317770497,496.1703428708877,3.0,493.1703428708877
344,False,FAIL_001390,CUST_0543,SUB_0543,601.97,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.822382316686245,495.0494831756189,3.0,492.0494831756189
345,False,FAIL_001070,CUST_0431,SUB_0431,745.87,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.663572615154433,494.9389064652369,3.0,491.9389064652369
346,False,FAIL_001285,CUST_0491,SUB_0491,540.07,NETWORK_ERROR,friction_prone,RETRY_NOW,0.9104242806490516,491.69284125013337,2.0,489.69284125013337
347,False,FAIL_001813,CUST_0698,SUB_0698,636.44,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7729990234946157,491.96749851291327,3.0,488.96749851291327
348,False,FAIL_000778,CUST_0322,SUB_0322,676.83,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7256385574193723,491.1339448181538,3.0,488.1339448181538
349,False,FAIL_000721,CUST_0298,SUB_0298,706.23,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6939987076624857,490.1227073124773,2.0,488.1227073124773
350,False,FAIL_001903,CUST_0718,SUB_0718,799.44,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6136676071329509,490.5904318463663,3.0,487.5904318463663
351,False,FAIL_001850,CUST_0704,SUB_0704,685.76,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7104349395416988,487.1878641401154,2.0,485.1878641401154
352,False,FAIL_001127,CUST_0449,SUB_0449,688.54,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7077148926135408,487.2900121601274,3.0,484.2900121601274
353,False,FAIL_001000,CUST_0402,SUB_0402,568.13,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8483583496701603,481.97782919810817,3.0,478.97782919810817
354,False,FAIL_000969,CUST_0387,SUB_0387,524.81,NETWORK_ERROR,low_engagement,RETRY_NOW,0.9050795965231588,474.99482305131886,2.0,472.99482305131886
355,False,FAIL_002122,CUST_0789,SUB_0789,694.22,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6841412851581404,474.9445629824843,2.0,472.9445629824843
356,False,FAIL_002600,CUST_0931,SUB_0931,729.59,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6430573152678376,469.1681866462616,2.0,467.1681866462616
357,False,FAIL_002299,CUST_0851,SUB_0851,741.13,BANK_DECLINED,normal,PAYMENT_LINK,0.6336063974971525,469.5847093770647,3.0,466.5847093770647
358,False,FAIL_002300,CUST_0851,SUB_0851,741.13,BANK_DECLINED,normal,PAYMENT_LINK,0.6336063974971525,469.5847093770647,3.0,466.5847093770647
359,False,FAIL_001097,CUST_0439,SUB_0439,694.64,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6743997252854088,468.4650251722564,3.0,465.4650251722564
360,False,FAIL_000961,CUST_0387,SUB_0387,524.81,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8915861661454366,467.91333585478657,3.0,464.91333585478657
361,False,FAIL_001084,CUST_0436,SUB_0436,829.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.5584764363324869,463.25620393779786,3.0,460.25620393779786
362,False,FAIL_001085,CUST_0436,SUB_0436,829.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.5584764363324869,463.25620393779786,3.0,460.25620393779786
363,False,FAIL_001087,CUST_0436,SUB_0436,829.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.5584764363324869,463.25620393779786,3.0,460.25620393779786
364,False,FAIL_001088,CUST_0436,SUB_0436,829.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.5584764363324869,463.25620393779786,3.0,460.25620393779786
365,False,FAIL_002226,CUST_0830,SUB_0830,636.05,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7237742369262388,460.3566033969341,2.0,458.3566033969341
366,False,FAIL_001069,CUST_0431,SUB_0431,745.87,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6152263633535878,458.87888763454055,2.0,456.87888763454055
367,False,FAIL_000387,CUST_0155,SUB_0155,663.98,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6854560017425998,455.12907603705145,2.0,453.12907603705145
368,False,FAIL_001233,CUST_0479,SUB_0479,493.48,NETWORK_ERROR,low_engagement,RETRY_NOW,0.9201097308080926,454.0557499591776,2.0,452.0557499591776
369,False,FAIL_002080,CUST_0777,SUB_0777,772.21,LIMIT_EXCEEDED,reliable,WAIT_AND_RETRY,0.5825348259277604,449.8392179296759,2.0,447.8392179296759
370,False,FAIL_000459,CUST_0174,SUB_0174,623.9,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7187636924402143,448.4366677134497,3.0,445.4366677134497
371,False,FAIL_002630,CUST_0942,SUB_0942,568.27,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7788904685789334,442.62008657935047,2.0,440.62008657935047
372,False,FAIL_001073,CUST_0433,SUB_0433,699.79,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6316688524131964,442.0355462302306,2.0,440.0355462302306
373,False,FAIL_000040,CUST_0020,SUB_0020,641.27,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6883120988041177,441.3938996001165,2.0,439.3938996001165
374,False,FAIL_002372,CUST_0874,SUB_0874,763.19,BANK_DECLINED,low_engagement,PAYMENT_LINK,0.5748059303784174,438.6861380055044,3.0,435.6861380055044
375,False,FAIL_001844,CUST_0704,SUB_0704,685.76,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6396766621254681,438.664667819161,3.0,435.664667819161
376,False,FAIL_000667,CUST_0270,SUB_0270,462.89,NETWORK_ERROR,friction_prone,RETRY_NOW,0.9348966027253004,432.75428843551424,2.0,430.75428843551424
377,False,FAIL_000131,CUST_0051,SUB_0051,706.77,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6116944961749822,432.32731906159216,2.0,430.32731906159216
378,False,FAIL_000132,CUST_0051,SUB_0051,706.77,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6116944961749822,432.32731906159216,2.0,430.32731906159216
379,False,FAIL_002750,CUST_0988,SUB_0988,747.97,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.57415866377512,429.4534557438765,2.0,427.4534557438765
380,False,FAIL_000634,CUST_0252,SUB_0252,609.3,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7027986157376762,428.21519656896606,2.0,426.21519656896606
381,False,FAIL_000635,CUST_0252,SUB_0252,609.3,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7027986157376762,428.21519656896606,2.0,426.21519656896606
382,False,FAIL_000637,CUST_0252,SUB_0252,609.3,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7027986157376762,428.21519656896606,2.0,426.21519656896606
383,False,FAIL_000987,CUST_0398,SUB_0398,669.19,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.6399534929961798,428.2504779781136,3.0,425.2504779781136
384,False,FAIL_000701,CUST_0285,SUB_0285,472.43,NETWORK_ERROR,normal,RETRY_NOW,0.9020773375091572,426.1683965594511,2.0,424.1683965594511
385,False,FAIL_000897,CUST_0365,SUB_0365,578.62,BANK_DECLINED,normal,PAYMENT_LINK,0.7333287528244349,424.3186829592745,3.0,421.3186829592745
386,False,FAIL_002073,CUST_0770,SUB_0770,601.44,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7023909386827556,422.4460061613565,3.0,419.4460061613565
387,False,FAIL_000222,CUST_0096,SUB_0096,722.92,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.583529777303682,421.8453466083778,3.0,418.8453466083778
388,False,FAIL_001203,CUST_0474,SUB_0474,468.79,NETWORK_ERROR,reliable,WAIT_AND_RETRY,0.8905125750039412,417.4633900360976,2.0,415.4633900360976
389,False,FAIL_001286,CUST_0493,SUB_0493,489.64,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8525573571022718,417.4461843315563,3.0,414.4461843315563
390,False,FAIL_002262,CUST_0843,SUB_0843,638.25,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6475927960743225,413.3261020944364,2.0,411.3261020944364
391,False,FAIL_000263,CUST_0110,SUB_0110,697.76,BANK_DECLINED,normal,WAIT_AND_RETRY,0.5901111629290691,411.7559650453872,2.0,409.7559650453872
392,False,FAIL_001003,CUST_0406,SUB_0406,449.13,NETWORK_ERROR,low_engagement,RETRY_NOW,0.9150271339940088,410.9661366907292,2.0,408.9661366907292
393,False,FAIL_002620,CUST_0942,SUB_0942,568.27,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7244845490296803,411.7028346770964,3.0,408.7028346770964
394,False,FAIL_001277,CUST_0491,SUB_0491,540.07,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7546935441547482,407.5873423916549,2.0,405.5873423916549
395,False,FAIL_001635,CUST_0636,SUB_0636,666.71,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.6054395689587445,403.6526150204846,3.0,400.6526150204846
396,False,FAIL_002269,CUST_0843,SUB_0843,638.25,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.6264198225963938,399.8124517721484,3.0,396.8124517721484
397,False,FAIL_000874,CUST_0358,SUB_0358,533.16,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7435854149544207,396.4499998370989,2.0,394.4499998370989
398,False,FAIL_001077,CUST_0434,SUB_0434,418.23,NETWORK_ERROR,normal,RETRY_NOW,0.9471376619354116,396.1213843512472,2.0,394.1213843512472
399,False,FAIL_001636,CUST_0636,SUB_0636,666.71,INSUFFICIENT_FUNDS,friction_prone,SEND_REMINDER,0.5925673589893712,395.0705839118037,1.0,394.0705839118037
400,False,FAIL_000779,CUST_0322,SUB_0322,676.83,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.5793857055277101,392.14562707232005,2.0,390.14562707232005
401,False,FAIL_001482,CUST_0577,SUB_0577,576.58,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6798455931320504,391.98537208807767,2.0,389.98537208807767
402,False,FAIL_000551,CUST_0217,SUB_0217,437.85,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.885147902540739,387.5620091274626,3.0,384.5620091274626
403,False,FAIL_001564,CUST_0617,SUB_0617,469.95,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.821071516039079,385.8625589625652,2.0,383.8625589625652
404,False,FAIL_000914,CUST_0372,SUB_0372,454.36,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8464323693544158,384.5850113398724,3.0,381.5850113398724
405,False,FAIL_002562,CUST_0918,SUB_0918,595.63,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6419957383599335,382.3919216393272,2.0,380.3919216393272
406,False,FAIL_000336,CUST_0131,SUB_0131,569.52,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6697173575277185,381.4174294591863,3.0,378.4174294591863
407,False,FAIL_002282,CUST_0846,SUB_0846,518.72,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.7308578868718034,379.1106030781419,2.0,377.1106030781419
408,False,FAIL_000675,CUST_0277,SUB_0277,470.05,NETWORK_ERROR,low_engagement,RETRY_NOW,0.8060358909000528,378.8771705175698,2.0,376.8771705175698
409,False,FAIL_002255,CUST_0841,SUB_0841,609.78,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6168358908009935,376.1341894926298,2.0,374.1341894926298
410,False,FAIL_000351,CUST_0136,SUB_0136,671.28,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.5592915113043384,375.4412057083763,3.0,372.4412057083763
411,False,FAIL_001013,CUST_0409,SUB_0409,432.26,NETWORK_ERROR,low_engagement,RETRY_NOW,0.866140645269121,374.3979553240303,2.0,372.3979553240303
412,False,FAIL_000677,CUST_0277,SUB_0277,470.05,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.797548616899462,374.8877273735921,3.0,371.8877273735921
413,False,FAIL_001287,CUST_0493,SUB_0493,489.64,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7633915176640742,373.7870227090373,3.0,370.7870227090373
414,False,FAIL_002294,CUST_0849,SUB_0849,951.12,BANK_DECLINED,low_engagement,PAYMENT_LINK,0.3916330109517699,372.48998937644745,3.0,369.48998937644745
415,False,FAIL_002173,CUST_0808,SUB_0808,642.76,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.5755757814488418,369.95708928405753,2.0,367.95708928405753
416,False,FAIL_002622,CUST_0942,SUB_0942,568.27,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6501564533121665,369.4644077237049,3.0,366.4644077237049
417,False,FAIL_002624,CUST_0942,SUB_0942,568.27,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6501564533121665,369.4644077237049,3.0,366.4644077237049
418,False,FAIL_002626,CUST_0942,SUB_0942,568.27,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6501564533121665,369.4644077237049,3.0,366.4644077237049
419,False,FAIL_000604,CUST_0242,SUB_0242,408.16,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8985310691537428,366.7444411857917,3.0,363.7444411857917
420,False,FAIL_000163,CUST_0062,SUB_0062,438.99,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.8171005899026652,358.698987961371,2.0,356.698987961371
421,False,FAIL_002468,CUST_0892,SUB_0892,429.37,NETWORK_ERROR,friction_prone,RETRY_NOW,0.834554821113872,358.3328035416632,2.0,356.3328035416632
422,False,FAIL_001289,CUST_0493,SUB_0493,489.64,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.726981034759467,355.95899385962537,2.0,353.95899385962537
423,False,FAIL_000871,CUST_0358,SUB_0358,533.16,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6655988908648106,354.8707046534824,2.0,352.8707046534824
424,False,FAIL_001044,CUST_0426,SUB_0426,542.66,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.653912472235501,354.8521421833169,2.0,352.8521421833169
425,False,FAIL_002271,CUST_0844,SUB_0844,471.41,INSUFFICIENT_FUNDS,friction_prone,SEND_REMINDER,0.7434206370446976,350.4559225092409,1.0,349.4559225092409
426,False,FAIL_001223,CUST_0477,SUB_0477,580.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.606414449266513,352.0235877992108,3.0,349.0235877992108
427,False,FAIL_001229,CUST_0477,SUB_0477,580.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.606414449266513,352.0235877992108,3.0,349.0235877992108
428,False,FAIL_001231,CUST_0477,SUB_0477,580.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.606414449266513,352.0235877992108,3.0,349.0235877992108
429,False,FAIL_001328,CUST_0511,SUB_0511,418.75,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.8357347804197757,349.9639393007811,2.0,347.9639393007811
430,False,FAIL_002571,CUST_0921,SUB_0921,415.4,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8445628887096508,350.8314239699889,3.0,347.8314239699889
431,False,FAIL_001918,CUST_0720,SUB_0720,566.77,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6183047526127443,350.4365846383251,3.0,347.4365846383251
432,False,FAIL_001416,CUST_0552,SUB_0552,507.97,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6848101047330619,347.86298890125346,2.0,345.86298890125346
433,False,FAIL_001466,CUST_0573,SUB_0573,557.68,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6230486932386757,347.46179524534466,2.0,345.46179524534466
434,False,FAIL_001439,CUST_0563,SUB_0563,404.63,NETWORK_ERROR,low_engagement,WAIT_AND_RETRY,0.8534752456365124,345.341688641902,2.0,343.341688641902
435,False,FAIL_002045,CUST_0758,SUB_0758,372.35,NETWORK_ERROR,friction_prone,WAIT_AND_RETRY,0.9196203694817088,342.4206445765143,2.0,340.4206445765143
436,False,FAIL_000272,CUST_0112,SUB_0112,553.77,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6183113460751026,342.40227411600955,2.0,340.40227411600955
437,False,FAIL_000277,CUST_0112,SUB_0112,553.77,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6183113460751026,342.40227411600955,2.0,340.40227411600955
438,False,FAIL_002252,CUST_0841,SUB_0841,609.78,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.5559630910854932,339.01517368211205,2.0,337.01517368211205
439,False,FAIL_001353,CUST_0527,SUB_0527,633.24,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.5298185914120835,335.5023248257878,3.0,332.5023248257878
440,False,FAIL_001367,CUST_0533,SUB_0533,444.14,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7527486391797241,334.32578060528266,3.0,331.32578060528266
441,False,FAIL_000536,CUST_0212,SUB_0212,404.59,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8242726677569631,333.49247864778965,3.0,330.49247864778965
442,False,FAIL_000682,CUST_0277,SUB_0277,470.05,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7032151599004376,330.5462859112007,2.0,328.5462859112007
443,False,FAIL_001816,CUST_0698,SUB_0698,636.44,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.5188242843839205,330.2005275533024,3.0,327.2005275533024
444,False,FAIL_001357,CUST_0531,SUB_0531,412.94,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7960938923559284,328.7390119094571,2.0,326.7390119094571
445,False,FAIL_001011,CUST_0409,SUB_0409,432.26,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7609312092223846,328.92012449846794,3.0,325.92012449846794
446,False,FAIL_001016,CUST_0412,SUB_0412,449.29,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7270928215171352,326.6755337794337,2.0,324.6755337794337
447,False,FAIL_001017,CUST_0412,SUB_0412,449.29,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7270928215171352,326.6755337794337,2.0,324.6755337794337
448,False,FAIL_001019,CUST_0412,SUB_0412,449.29,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7270928215171352,326.6755337794337,2.0,324.6755337794337
449,False,FAIL_001021,CUST_0412,SUB_0412,449.29,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7270928215171352,326.6755337794337,2.0,324.6755337794337
450,False,FAIL_000963,CUST_0387,SUB_0387,524.81,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.624028309019147,327.49629685633846,3.0,324.49629685633846
451,False,FAIL_000964,CUST_0387,SUB_0387,524.81,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.624028309019147,327.49629685633846,3.0,324.49629685633846
452,False,FAIL_000970,CUST_0387,SUB_0387,524.81,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.624028309019147,327.49629685633846,3.0,324.49629685633846
453,False,FAIL_000912,CUST_0372,SUB_0372,454.36,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7187356122281545,326.5647127719843,3.0,323.5647127719843
454,False,FAIL_001023,CUST_0412,SUB_0412,449.29,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7220135733363684,324.393478364297,3.0,321.393478364297
455,False,FAIL_002245,CUST_0836,SUB_0836,468.26,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6897006909526452,322.95924554548566,2.0,320.95924554548566
