failure_id,customer_id,subscription_id,amount,failure_reason,behavior_profile,candidate_action,estimated_recovery_probability,expected_gross_recovery,intervention_cost,expected_net_recovery
FAIL_001551,CUST_0609,SUB_0609,1520.27,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8811736005105895,1339.6217896482337,3.0,1336.6217896482337
FAIL_001553,CUST_0610,SUB_0610,11684.35,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,0.832889192416069,9731.768835406696,2.0,9729.768835406696
FAIL_001555,CUST_0610,SUB_0610,11684.35,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,0.832889192416069,9731.768835406696,2.0,9729.768835406696
FAIL_001557,CUST_0610,SUB_0610,11684.35,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,0.832889192416069,9731.768835406696,2.0,9729.768835406696
FAIL_001564,CUST_0617,SUB_0617,469.95,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.821071516039079,385.8625589625652,2.0,383.8625589625652
FAIL_001567,CUST_0623,SUB_0623,1621.46,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6680307175722031,1083.1850873146245,3.0,1080.1850873146245
FAIL_001573,CUST_0623,SUB_0623,1621.46,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6680307175722031,1083.1850873146245,3.0,1080.1850873146245
FAIL_001577,CUST_0625,SUB_0625,2210.87,NETWORK_ERROR,friction_prone,RETRY_NOW,0.8980268632502906,1985.4206511541697,2.0,1983.4206511541697
FAIL_001578,CUST_0625,SUB_0625,2210.87,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.7011314956698211,1550.1105898315375,2.0,1548.1105898315375
FAIL_001600,CUST_0628,SUB_0628,1735.47,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7797778560140879,1353.281075776769,2.0,1351.281075776769
FAIL_001621,CUST_0635,SUB_0635,13569.88,BANK_DECLINED,high_value_loyal,PAYMENT_LINK,0.6257200245772141,8490.945647109846,3.0,8487.945647109846
FAIL_001622,CUST_0636,SUB_0636,666.71,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8890545346490634,592.7415487958771,3.0,589.7415487958771
FAIL_001633,CUST_0636,SUB_0636,666.71,NETWORK_ERROR,friction_prone,WAIT_AND_RETRY,0.7539602742163197,502.67285442276255,2.0,500.67285442276255
FAIL_001635,CUST_0636,SUB_0636,666.71,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.6054395689587445,403.6526150204846,3.0,400.6526150204846
FAIL_001636,CUST_0636,SUB_0636,666.71,INSUFFICIENT_FUNDS,friction_prone,SEND_REMINDER,0.5925673589893712,395.0705839118037,1.0,394.0705839118037
FAIL_001637,CUST_0638,SUB_0638,1633.25,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7514273769334102,1227.2687633764922,2.0,1225.2687633764922
FAIL_001638,CUST_0638,SUB_0638,1633.25,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.5989688348950042,978.2658495922656,2.0,976.2658495922656
FAIL_001643,CUST_0640,SUB_0640,1249.65,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7738911370217232,967.0930593791965,2.0,965.0930593791965
FAIL_001644,CUST_0640,SUB_0640,1249.65,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7738911370217232,967.0930593791965,2.0,965.0930593791965
FAIL_001649,CUST_0640,SUB_0640,1249.65,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7738911370217232,967.0930593791965,2.0,965.0930593791965
FAIL_001650,CUST_0640,SUB_0640,1249.65,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7738911370217232,967.0930593791965,2.0,965.0930593791965
FAIL_001654,CUST_0640,SUB_0640,1249.65,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.5836701033187002,729.3833446122137,2.0,727.3833446122137
FAIL_001664,CUST_0644,SUB_0644,289.39,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.6551859757814374,189.60426953139017,2.0,187.60426953139017
FAIL_001665,CUST_0644,SUB_0644,289.39,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.610564892155014,176.6913741407395,2.0,174.6913741407395
FAIL_001668,CUST_0646,SUB_0646,232.1,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6758307661597066,156.8603208256679,2.0,154.8603208256679
FAIL_001673,CUST_0647,SUB_0647,1055.34,NETWORK_ERROR,friction_prone,WAIT_AND_RETRY,0.9030888174428605,953.0657526001484,2.0,951.0657526001484
FAIL_001684,CUST_0647,SUB_0647,1055.34,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.6451710761529249,680.8748435072278,3.0,677.8748435072278
FAIL_001687,CUST_0650,SUB_0650,300.09,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.4874558333784967,146.28062103855305,3.0,143.28062103855305
FAIL_001689,CUST_0650,SUB_0650,300.09,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8255847579932103,247.74973002618245,3.0,244.74973002618245
FAIL_001698,CUST_0651,SUB_0651,1314.12,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.8248070716826229,1083.8954690395683,2.0,1081.8954690395683
FAIL_001718,CUST_0662,SUB_0662,8298.83,NETWORK_ERROR,high_value_loyal,RETRY_NOW,0.8979315801311331,7451.781535139651,2.0,7449.781535139651
FAIL_001719,CUST_0662,SUB_0662,8298.83,AUTHENTICATION_FAILED,high_value_loyal,UPDATE_PAYMENT_METHOD,0.7318351985149965,6073.375900492208,3.0,6070.375900492208
FAIL_001723,CUST_0665,SUB_0665,374.12,BANK_DECLINED,low_engagement,PAYMENT_LINK,0.46263376609741375,173.08054457236443,3.0,170.08054457236443
FAIL_001729,CUST_0666,SUB_0666,1090.5,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6238085397905746,680.2632126416216,2.0,678.2632126416216
FAIL_001730,CUST_0666,SUB_0666,1090.5,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.599970282081902,654.2675926103141,2.0,652.2675926103141
FAIL_001732,CUST_0667,SUB_0667,651.62,NETWORK_ERROR,low_engagement,RETRY_NOW,0.9361013542861235,609.9823644799238,2.0,607.9823644799238
FAIL_001733,CUST_0668,SUB_0668,1279.62,CARD_EXPIRED,reliable,UPDATE_PAYMENT_METHOD,0.8924083987000355,1141.9436351445393,3.0,1138.9436351445393
FAIL_001734,CUST_0670,SUB_0670,891.7,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7712368789132513,687.7119249269463,2.0,685.7119249269463
FAIL_001735,CUST_0670,SUB_0670,891.7,NETWORK_ERROR,normal,RETRY_NOW,0.9003389751063254,802.8322641023104,2.0,800.8322641023104
FAIL_001742,CUST_0675,SUB_0675,859.71,NETWORK_ERROR,friction_prone,RETRY_NOW,0.8534892595621256,733.753251338155,2.0,731.753251338155
FAIL_001748,CUST_0676,SUB_0676,208.63,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7891472863861364,164.63979835873963,2.0,162.63979835873963
FAIL_001752,CUST_0676,SUB_0676,208.63,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7561537543798723,157.75635777627275,3.0,154.75635777627275
FAIL_001755,CUST_0679,SUB_0679,1699.94,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.6702352608601078,1139.3597293465316,2.0,1137.3597293465316
FAIL_001761,CUST_0680,SUB_0680,1595.24,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6320193428450743,1008.2225364801764,3.0,1005.2225364801764
FAIL_001766,CUST_0680,SUB_0680,1595.24,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6320193428450743,1008.2225364801764,3.0,1005.2225364801764
FAIL_001767,CUST_0680,SUB_0680,1595.24,INSUFFICIENT_FUNDS,friction_prone,PAYMENT_LINK,0.5790129310247635,923.6645880879437,3.0,920.6645880879437
FAIL_001780,CUST_0687,SUB_0687,345.77,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6074370389946318,210.03350497317382,2.0,208.03350497317382
FAIL_001781,CUST_0687,SUB_0687,345.77,LIMIT_EXCEEDED,normal,PAYMENT_LINK,0.6598596002151018,228.15965396637574,3.0,225.15965396637574
FAIL_001787,CUST_0688,SUB_0688,703.54,NETWORK_ERROR,friction_prone,RETRY_NOW,0.8080512493590065,568.4963759740355,2.0,566.4963759740355
FAIL_001788,CUST_0688,SUB_0688,703.54,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.737097306602977,518.5774390874584,2.0,516.5774390874584
FAIL_001795,CUST_0693,SUB_0693,1009.84,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.9012759162789634,910.1444712951485,3.0,907.1444712951485
FAIL_001802,CUST_0694,SUB_0694,1377.46,BANK_DECLINED,friction_prone,SEND_REMINDER,0.5597203445717233,770.992385833766,1.0,769.992385833766
FAIL_001810,CUST_0697,SUB_0697,671.72,AUTHENTICATION_FAILED,normal,UPDATE_PAYMENT_METHOD,0.8621672166203134,579.1349627481969,3.0,576.1349627481969
FAIL_001812,CUST_0697,SUB_0697,671.72,LIMIT_EXCEEDED,normal,PAYMENT_LINK,0.8461614252649751,568.3835525789891,3.0,565.3835525789891
FAIL_001813,CUST_0698,SUB_0698,636.44,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7729990234946157,491.96749851291327,3.0,488.96749851291327
FAIL_001816,CUST_0698,SUB_0698,636.44,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.5188242843839205,330.2005275533024,3.0,327.2005275533024
FAIL_001827,CUST_0702,SUB_0702,618.03,AUTHENTICATION_FAILED,normal,UPDATE_PAYMENT_METHOD,0.8952783216038847,553.3088611008488,3.0,550.3088611008488
FAIL_001838,CUST_0703,SUB_0703,360.66,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6112095086279076,220.43882138174115,2.0,218.43882138174115
FAIL_001840,CUST_0703,SUB_0703,360.66,LIMIT_EXCEEDED,friction_prone,UPDATE_PAYMENT_METHOD,0.6962144043721955,251.09668708087605,3.0,248.09668708087605
FAIL_001844,CUST_0704,SUB_0704,685.76,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6396766621254681,438.664667819161,3.0,435.664667819161
FAIL_001850,CUST_0704,SUB_0704,685.76,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7104349395416988,487.1878641401154,2.0,485.1878641401154
FAIL_001858,CUST_0705,SUB_0705,937.29,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7319368871589339,686.0371249651971,2.0,684.0371249651971
FAIL_001859,CUST_0705,SUB_0705,937.29,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7140373636868032,669.2600806100037,3.0,666.2600806100037
FAIL_001864,CUST_0705,SUB_0705,937.29,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8284421818534249,776.4905726293965,3.0,773.4905726293965
FAIL_001866,CUST_0707,SUB_0707,933.74,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7277720158233256,679.5498420548721,2.0,677.5498420548721
FAIL_001870,CUST_0707,SUB_0707,933.74,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7277720158233256,679.5498420548721,2.0,677.5498420548721
FAIL_001873,CUST_0707,SUB_0707,933.74,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7277720158233256,679.5498420548721,2.0,677.5498420548721
FAIL_001878,CUST_0708,SUB_0708,1097.17,INSUFFICIENT_FUNDS,normal,SEND_REMINDER,0.5936141141149882,651.2955975835416,1.0,650.2955975835416
FAIL_001880,CUST_0708,SUB_0708,1097.17,INSUFFICIENT_FUNDS,normal,SEND_REMINDER,0.5936141141149882,651.2955975835416,1.0,650.2955975835416
FAIL_001882,CUST_0708,SUB_0708,1097.17,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6640018060921915,728.5228615901698,2.0,726.5228615901698
FAIL_001886,CUST_0708,SUB_0708,1097.17,INSUFFICIENT_FUNDS,normal,SEND_REMINDER,0.5936141141149882,651.2955975835416,1.0,650.2955975835416
FAIL_001894,CUST_0713,SUB_0713,200.0,NETWORK_ERROR,low_engagement,RETRY_NOW,0.8771856696401407,175.43713392802815,2.0,173.43713392802815
FAIL_001895,CUST_0713,SUB_0713,200.0,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6614846898921249,132.29693797842498,2.0,130.29693797842498
FAIL_001903,CUST_0718,SUB_0718,799.44,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6136676071329509,490.5904318463663,3.0,487.5904318463663
FAIL_001904,CUST_0718,SUB_0718,799.44,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.808780328317939,646.5713456704932,2.0,644.5713456704932
FAIL_001905,CUST_0718,SUB_0718,799.44,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6929760934344041,553.9928081352001,2.0,551.9928081352001
FAIL_001913,CUST_0719,SUB_0719,984.04,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7405485122617327,728.7293580060355,2.0,726.7293580060355
FAIL_001918,CUST_0720,SUB_0720,566.77,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6183047526127443,350.4365846383251,3.0,347.4365846383251
FAIL_001928,CUST_0723,SUB_0723,720.89,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8482289362393636,611.4797578455948,3.0,608.4797578455948
FAIL_001937,CUST_0728,SUB_0728,1036.92,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.8228405222133447,853.2197942934614,3.0,850.2197942934614
FAIL_001938,CUST_0728,SUB_0728,1036.92,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.707590719298059,733.7149686545433,2.0,731.7149686545433
FAIL_001939,CUST_0728,SUB_0728,1036.92,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.8228405222133447,853.2197942934614,3.0,850.2197942934614
FAIL_001945,CUST_0731,SUB_0731,1784.87,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6396081324338634,1141.6173673372298,3.0,1138.6173673372298
FAIL_001947,CUST_0731,SUB_0731,1784.87,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.7441975645228347,1328.2959069898718,3.0,1325.2959069898718
FAIL_001953,CUST_0732,SUB_0732,1339.11,NETWORK_ERROR,normal,RETRY_NOW,0.9096661088550287,1218.1429830288575,2.0,1216.1429830288575
FAIL_001972,CUST_0739,SUB_0739,325.73,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7169921978366087,233.54586860131857,3.0,230.54586860131857
FAIL_001985,CUST_0743,SUB_0743,1245.07,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7610380246255264,947.5456133205041,2.0,945.5456133205041
FAIL_001989,CUST_0744,SUB_0744,200.0,INSUFFICIENT_FUNDS,low_engagement,PAYMENT_LINK,0.7150434009332453,143.00868018664906,3.0,140.00868018664906
FAIL_001990,CUST_0744,SUB_0744,200.0,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.5817049304724949,116.34098609449899,3.0,113.34098609449899
FAIL_001991,CUST_0744,SUB_0744,200.0,INSUFFICIENT_FUNDS,low_engagement,PAYMENT_LINK,0.7150434009332453,143.00868018664906,3.0,140.00868018664906
FAIL_001994,CUST_0744,SUB_0744,200.0,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.5817049304724949,116.34098609449899,3.0,113.34098609449899
FAIL_002002,CUST_0746,SUB_0746,450.36,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6800891137170795,306.28493325362393,2.0,304.28493325362393
FAIL_002022,CUST_0748,SUB_0748,200.0,AUTHENTICATION_FAILED,low_engagement,PAYMENT_LINK,0.766428969547642,153.2857939095284,3.0,150.2857939095284
FAIL_002025,CUST_0750,SUB_0750,1696.9,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.8615904226744122,1462.03278823621,3.0,1459.03278823621
FAIL_002045,CUST_0758,SUB_0758,372.35,NETWORK_ERROR,friction_prone,WAIT_AND_RETRY,0.9196203694817088,342.4206445765143,2.0,340.4206445765143
FAIL_002051,CUST_0763,SUB_0763,580.18,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.8574581014333194,497.4800412895832,2.0,495.4800412895832
FAIL_002060,CUST_0764,SUB_0764,880.92,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.641003042594409,564.6724002822667,3.0,561.6724002822667
FAIL_002068,CUST_0766,SUB_0766,1882.53,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.5522110421926779,1039.553853258982,2.0,1037.553853258982
FAIL_002070,CUST_0766,SUB_0766,1882.53,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.5574744262472652,1049.4623316432642,3.0,1046.4623316432642
FAIL_002071,CUST_0769,SUB_0769,1716.97,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6426031932999232,1103.3304048001692,2.0,1101.3304048001692
FAIL_002073,CUST_0770,SUB_0770,601.44,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7023909386827556,422.44600616135654,3.0,419.44600616135654
FAIL_002078,CUST_0774,SUB_0774,281.45,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7755197706817125,218.270039458368,2.0,216.270039458368
FAIL_002080,CUST_0777,SUB_0777,772.21,LIMIT_EXCEEDED,reliable,WAIT_AND_RETRY,0.5825348259277604,449.8392179296759,2.0,447.8392179296759
FAIL_002081,CUST_0777,SUB_0777,772.21,NETWORK_ERROR,reliable,RETRY_NOW,0.8224278630979182,635.0870201628434,2.0,633.0870201628434
FAIL_002087,CUST_0778,SUB_0778,1859.33,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6138363788196151,1141.324394230675,2.0,1139.324394230675
FAIL_002088,CUST_0778,SUB_0778,1859.33,NETWORK_ERROR,normal,WAIT_AND_RETRY,0.9188487406270561,1708.4430289101042,2.0,1706.4430289101042
FAIL_002094,CUST_0780,SUB_0780,2075.84,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6655439530839772,1381.5627595698434,2.0,1379.5627595698434
FAIL_002095,CUST_0780,SUB_0780,2075.84,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.757232601073572,1571.8937226125638,2.0,1569.8937226125638
FAIL_002106,CUST_0785,SUB_0785,1990.77,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.6184748528074968,1231.2411827235803,3.0,1228.2411827235803
FAIL_002112,CUST_0786,SUB_0786,313.47,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8129329903092407,254.8301044722377,3.0,251.8301044722377
FAIL_002120,CUST_0788,SUB_0788,1672.99,BANK_DECLINED,reliable,WAIT_AND_RETRY,0.6935029367063205,1160.2234780803071,2.0,1158.2234780803071
FAIL_002122,CUST_0789,SUB_0789,694.22,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6841412851581404,474.9445629824843,2.0,472.9445629824843
FAIL_002130,CUST_0795,SUB_0795,408.24,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6620954299988713,270.2938383427392,3.0,267.2938383427392
FAIL_002136,CUST_0797,SUB_0797,802.81,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6556639066468832,526.3735408951843,2.0,524.3735408951843
FAIL_002142,CUST_0800,SUB_0800,1826.29,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6705685530411731,1224.652642733564,2.0,1222.652642733564
FAIL_002162,CUST_0807,SUB_0807,200.0,NETWORK_ERROR,low_engagement,RETRY_NOW,0.8365709641575176,167.31419283150353,2.0,165.31419283150353
FAIL_002167,CUST_0807,SUB_0807,200.0,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6905599411823836,138.11198823647672,2.0,136.11198823647672
FAIL_002168,CUST_0807,SUB_0807,200.0,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7789883291521463,155.79766583042925,2.0,153.79766583042925
FAIL_002173,CUST_0808,SUB_0808,642.76,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.5755757814488418,369.95708928405753,2.0,367.95708928405753
FAIL_002176,CUST_0810,SUB_0810,1736.57,LIMIT_EXCEEDED,friction_prone,UPDATE_PAYMENT_METHOD,0.6616383015236214,1148.9812252768752,3.0,1145.9812252768752
FAIL_002182,CUST_0810,SUB_0810,1736.57,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.722840391043417,1255.2629378742668,2.0,1253.2629378742668
FAIL_002188,CUST_0812,SUB_0812,926.3,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8941547204176311,828.2555175228516,3.0,825.2555175228516
FAIL_002197,CUST_0816,SUB_0816,9124.45,BANK_DECLINED,high_value_loyal,PAYMENT_LINK,0.7120731237596143,6497.275614088413,3.0,6494.275614088413
FAIL_002200,CUST_0819,SUB_0819,1986.45,BANK_DECLINED,reliable,WAIT_AND_RETRY,0.5807508526408549,1153.6325312284262,2.0,1151.6325312284262
FAIL_002203,CUST_0820,SUB_0820,259.64,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.862276410460636,223.8814472119995,2.0,221.8814472119995
FAIL_002206,CUST_0823,SUB_0823,10550.69,BANK_DECLINED,high_value_loyal,SEND_REMINDER,0.5721887453084253,6036.98607323815,1.0,6035.98607323815
FAIL_002208,CUST_0824,SUB_0824,311.11,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.63519261361585,197.6147740220271,2.0,195.6147740220271
FAIL_002209,CUST_0824,SUB_0824,311.11,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8800787352166368,273.8012953132479,3.0,270.8012953132479
FAIL_002210,CUST_0824,SUB_0824,311.11,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8800787352166368,273.8012953132479,3.0,270.8012953132479
FAIL_002215,CUST_0825,SUB_0825,8971.98,INSUFFICIENT_FUNDS,high_value_loyal,PAYMENT_LINK,0.8276411930749904,7425.580231444952,3.0,7422.580231444952
FAIL_002221,CUST_0827,SUB_0827,768.09,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.6726210091895494,516.6334709484009,2.0,514.6334709484009
FAIL_002226,CUST_0830,SUB_0830,636.05,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7237742369262388,460.35660339693413,2.0,458.35660339693413
FAIL_002233,CUST_0832,SUB_0832,2452.06,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.730137791365399,1790.3416726954404,2.0,1788.3416726954404
FAIL_002234,CUST_0832,SUB_0832,2452.06,BANK_DECLINED,normal,PAYMENT_LINK,0.6279404421750163,1539.7476406396704,3.0,1536.7476406396704
FAIL_002235,CUST_0832,SUB_0832,2452.06,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.730137791365399,1790.3416726954404,2.0,1788.3416726954404
FAIL_002245,CUST_0836,SUB_0836,468.26,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6897006909526452,322.95924554548566,2.0,320.95924554548566
FAIL_002252,CUST_0841,SUB_0841,609.78,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.5559630910854932,339.01517368211205,2.0,337.01517368211205
FAIL_002255,CUST_0841,SUB_0841,609.78,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6168358908009935,376.13418949262984,2.0,374.13418949262984
FAIL_002260,CUST_0842,SUB_0842,5745.9,BANK_DECLINED,high_value_loyal,WAIT_AND_RETRY,0.5284431118472696,3036.381276363226,2.0,3034.381276363226
FAIL_002262,CUST_0843,SUB_0843,638.25,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6475927960743225,413.32610209443635,2.0,411.32610209443635
FAIL_002264,CUST_0843,SUB_0843,638.25,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7995506581459875,510.3132075616765,3.0,507.3132075616765
FAIL_002267,CUST_0843,SUB_0843,638.25,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7995506581459875,510.3132075616765,3.0,507.3132075616765
FAIL_002269,CUST_0843,SUB_0843,638.25,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.6264198225963938,399.8124517721484,3.0,396.8124517721484
FAIL_002271,CUST_0844,SUB_0844,471.41,INSUFFICIENT_FUNDS,friction_prone,SEND_REMINDER,0.7434206370446976,350.4559225092409,1.0,349.4559225092409
FAIL_002272,CUST_0844,SUB_0844,471.41,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.5719014163742907,269.6000466930044,3.0,266.6000466930044
FAIL_002277,CUST_0845,SUB_0845,1868.13,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7257644922301983,1355.8224208700005,2.0,1353.8224208700005
FAIL_002282,CUST_0846,SUB_0846,518.72,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.7308578868718034,379.1106030781419,2.0,377.1106030781419
FAIL_002294,CUST_0849,SUB_0849,951.12,BANK_DECLINED,low_engagement,PAYMENT_LINK,0.39163301095176994,372.48998937644745,3.0,369.48998937644745
FAIL_002298,CUST_0851,SUB_0851,741.13,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.9246583229799665,685.2920229101426,3.0,682.2920229101426
FAIL_002299,CUST_0851,SUB_0851,741.13,BANK_DECLINED,normal,PAYMENT_LINK,0.6336063974971525,469.58470937706466,3.0,466.58470937706466
FAIL_002300,CUST_0851,SUB_0851,741.13,BANK_DECLINED,normal,PAYMENT_LINK,0.6336063974971525,469.58470937706466,3.0,466.58470937706466
FAIL_002307,CUST_0853,SUB_0853,256.05,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.6672088866914568,170.83883543734754,3.0,167.83883543734754
FAIL_002316,CUST_0854,SUB_0854,272.78,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7276813956717765,198.49693111134718,3.0,195.49693111134718
FAIL_002324,CUST_0857,SUB_0857,436.65,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7188860730646023,313.9016038036586,2.0,311.9016038036586
FAIL_002334,CUST_0862,SUB_0862,1374.15,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6013945633808431,826.4063392697856,2.0,824.4063392697856
FAIL_002339,CUST_0863,SUB_0863,9301.15,AUTHENTICATION_FAILED,high_value_loyal,UPDATE_PAYMENT_METHOD,0.8274778970121329,7696.496041794399,3.0,7693.496041794399
FAIL_002361,CUST_0868,SUB_0868,848.64,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8351927847675231,708.7780048651108,3.0,705.7780048651108
FAIL_002365,CUST_0872,SUB_0872,471.51,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.5498606950283099,259.2648163127984,3.0,256.2648163127984
FAIL_002372,CUST_0874,SUB_0874,763.19,BANK_DECLINED,low_engagement,PAYMENT_LINK,0.5748059303784174,438.6861380055044,3.0,435.6861380055044
