failure_id,payment_id,customer_id,subscription_id,amount,payment_date,failure_reason,failure_category,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,failure_ratio,payment_reliability,plan,monthly_subscription_value,billing_interval,candidate_action,estimated_recovery_probability,intervention_cost,expected_gross_recovery,expected_net_recovery,rank
FAIL_000868,PAY_005892,CUST_0356,SUB_0356,8418.6,2026-01-10,BANK_DECLINED,ISSUER_DECLINE,922,27,3,30,0.9,0.82,0.9,high_value_loyal,0.1,0.9,growth,8418.6,monthly,PAYMENT_LINK,0.7157191340953457,3.0,6025.353102295077,6022.353102295077,1
FAIL_000871,PAY_005919,CUST_0358,SUB_0358,533.16,2025-07-22,BANK_DECLINED,ISSUER_DECLINE,884,24,5,29,0.8276,0.6,0.6,normal,0.1724,0.8276,pro,533.16,monthly,WAIT_AND_RETRY,0.6655988908648106,2.0,354.8707046534824,352.8707046534824,1
FAIL_000874,PAY_005928,CUST_0358,SUB_0358,533.16,2026-04-18,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,884,24,5,29,0.8276,0.6,0.6,normal,0.1724,0.8276,pro,533.16,monthly,WAIT_AND_RETRY,0.7435854149544209,2.0,396.449999837099,394.449999837099,1
FAIL_000876,PAY_005933,CUST_0359,SUB_0359,762.6,2025-05-24,NETWORK_ERROR,TECHNICAL,493,13,3,16,0.8125,0.3,0.25,low_engagement,0.1875,0.8125,starter,762.6,monthly,RETRY_NOW,0.9083731549531517,2.0,692.7253679672735,690.7253679672735,1
FAIL_000878,PAY_005939,CUST_0359,SUB_0359,762.6,2025-11-20,AUTHENTICATION_FAILED,CUSTOMER_ACTION,493,13,3,16,0.8125,0.3,0.25,low_engagement,0.1875,0.8125,starter,762.6,monthly,UPDATE_PAYMENT_METHOD,0.6807863772866153,3.0,519.1676913187729,516.1676913187729,1
FAIL_000882,PAY_005955,CUST_0361,SUB_0361,1451.55,2026-06-28,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,153,3,2,5,0.6,0.6,0.6,normal,0.4,0.6,growth,1451.55,monthly,WAIT_AND_RETRY,0.7114543081060494,2.0,1032.7115009313359,1030.7115009313359,1
FAIL_000892,PAY_005993,CUST_0364,SUB_0364,376.34,2025-02-15,BANK_DECLINED,ISSUER_DECLINE,891,17,12,29,0.5862,0.35,0.45,friction_prone,0.4138,0.5862,starter,376.34,monthly,PAYMENT_LINK,0.524991334596071,3.0,197.57523886188534,194.57523886188534,1
FAIL_000896,PAY_006008,CUST_0364,SUB_0364,376.34,2026-05-11,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,891,17,12,29,0.5862,0.35,0.45,friction_prone,0.4138,0.5862,starter,376.34,monthly,WAIT_AND_RETRY,0.7378223746867617,2.0,277.67207248961586,275.67207248961586,1
FAIL_000897,PAY_006013,CUST_0365,SUB_0365,578.62,2026-03-24,BANK_DECLINED,ISSUER_DECLINE,219,6,1,7,0.8571,0.6,0.6,normal,0.1429,0.8571,pro,578.62,monthly,PAYMENT_LINK,0.7333287528244349,3.0,424.3186829592745,421.3186829592745,1
FAIL_000899,PAY_006027,CUST_0366,SUB_0366,1420.91,2025-06-25,BANK_DECLINED,ISSUER_DECLINE,701,18,5,23,0.7826,0.6,0.6,normal,0.2174,0.7826,starter,1420.91,monthly,PAYMENT_LINK,0.6376223992155953,3.0,906.0040432694316,903.0040432694316,1
FAIL_000900,PAY_006032,CUST_0366,SUB_0366,1420.91,2025-11-22,BANK_DECLINED,ISSUER_DECLINE,701,18,5,23,0.7826,0.6,0.6,normal,0.2174,0.7826,starter,1420.91,monthly,PAYMENT_LINK,0.6376223992155953,3.0,906.0040432694316,903.0040432694316,1
FAIL_000903,PAY_006078,CUST_0369,SUB_0369,803.69,2025-08-13,LIMIT_EXCEEDED,PAYMENT_LIMIT,772,21,4,25,0.84,0.3,0.25,low_engagement,0.16,0.84,starter,803.69,monthly,PAYMENT_LINK,0.6567267859128586,3.0,527.8047505703054,524.8047505703054,1
FAIL_000912,PAY_006129,CUST_0372,SUB_0372,454.36,2024-12-01,AUTHENTICATION_FAILED,CUSTOMER_ACTION,817,18,9,27,0.6667,0.35,0.45,friction_prone,0.3333,0.6667,growth,454.36,monthly,UPDATE_PAYMENT_METHOD,0.7187356122281545,3.0,326.5647127719843,323.5647127719843,1
FAIL_000914,PAY_006136,CUST_0372,SUB_0372,454.36,2025-06-29,CARD_EXPIRED,PAYMENT_METHOD,817,18,9,27,0.6667,0.35,0.45,friction_prone,0.3333,0.6667,growth,454.36,monthly,UPDATE_PAYMENT_METHOD,0.8464323693544158,3.0,384.5850113398724,381.5850113398724,1
FAIL_000915,PAY_006138,CUST_0372,SUB_0372,454.36,2025-08-28,BANK_DECLINED,ISSUER_DECLINE,817,18,9,27,0.6667,0.35,0.45,friction_prone,0.3333,0.6667,growth,454.36,monthly,PAYMENT_LINK,0.6276302017956386,3.0,285.17005848786636,282.17005848786636,1
FAIL_000921,PAY_006182,CUST_0374,SUB_0374,1655.04,2024-09-03,BANK_DECLINED,ISSUER_DECLINE,996,23,10,33,0.697,0.35,0.45,friction_prone,0.303,0.697,pro,1655.04,monthly,WAIT_AND_RETRY,0.45360621112430016,2.0,750.7364236591617,748.7364236591617,1
FAIL_000933,PAY_006275,CUST_0377,SUB_0377,929.32,2025-08-27,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,758,21,4,25,0.84,0.6,0.6,normal,0.16,0.84,starter,929.32,monthly,WAIT_AND_RETRY,0.7907116955496519,2.0,734.8241929082026,732.8241929082026,1
FAIL_000934,PAY_006277,CUST_0377,SUB_0377,929.32,2025-10-26,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,758,21,4,25,0.84,0.6,0.6,normal,0.16,0.84,starter,929.32,monthly,WAIT_AND_RETRY,0.7907116955496519,2.0,734.8241929082026,732.8241929082026,1
FAIL_000938,PAY_006328,CUST_0380,SUB_0380,2093.21,2025-05-17,AUTHENTICATION_FAILED,CUSTOMER_ACTION,830,21,6,27,0.7778,0.35,0.45,friction_prone,0.2222,0.7778,pro,2093.21,monthly,UPDATE_PAYMENT_METHOD,0.6221332213887449,3.0,1302.2554803431349,1299.2554803431349,1
FAIL_000939,PAY_006332,CUST_0380,SUB_0380,2093.21,2025-09-14,CARD_EXPIRED,PAYMENT_METHOD,830,21,6,27,0.7778,0.35,0.45,friction_prone,0.2222,0.7778,pro,2093.21,monthly,UPDATE_PAYMENT_METHOD,0.718409495085489,3.0,1503.7819392078966,1500.7819392078966,1
FAIL_000943,PAY_006383,CUST_0384,SUB_0384,686.09,2025-10-25,CARD_EXPIRED,PAYMENT_METHOD,429,10,4,14,0.7143,0.35,0.45,friction_prone,0.2857,0.7143,starter,686.09,monthly,UPDATE_PAYMENT_METHOD,0.8822125020152608,3.0,605.2771755076503,602.2771755076503,1
FAIL_000953,PAY_006419,CUST_0386,SUB_0386,978.94,2025-08-25,LIMIT_EXCEEDED,PAYMENT_LIMIT,580,14,5,19,0.7368,0.6,0.6,normal,0.2632,0.7368,pro,978.94,monthly,PAYMENT_LINK,0.7478561660725677,3.0,732.1063152150795,729.1063152150795,1
FAIL_000954,PAY_006420,CUST_0386,SUB_0386,978.94,2025-09-24,CARD_EXPIRED,PAYMENT_METHOD,580,14,5,19,0.7368,0.6,0.6,normal,0.2632,0.7368,pro,978.94,monthly,UPDATE_PAYMENT_METHOD,0.8583229801194237,3.0,840.2466981581086,837.2466981581086,1
FAIL_000961,PAY_006433,CUST_0387,SUB_0387,524.81,2025-03-02,CARD_EXPIRED,PAYMENT_METHOD,606,12,8,20,0.6,0.3,0.25,low_engagement,0.4,0.6,growth,524.81,monthly,UPDATE_PAYMENT_METHOD,0.8915861661454364,3.0,467.91333585478645,464.91333585478645,1
FAIL_000963,PAY_006437,CUST_0387,SUB_0387,524.81,2025-06-30,AUTHENTICATION_FAILED,CUSTOMER_ACTION,606,12,8,20,0.6,0.3,0.25,low_engagement,0.4,0.6,growth,524.81,monthly,UPDATE_PAYMENT_METHOD,0.624028309019147,3.0,327.49629685633846,324.49629685633846,1
FAIL_000964,PAY_006438,CUST_0387,SUB_0387,524.81,2025-07-30,AUTHENTICATION_FAILED,CUSTOMER_ACTION,606,12,8,20,0.6,0.3,0.25,low_engagement,0.4,0.6,growth,524.81,monthly,UPDATE_PAYMENT_METHOD,0.624028309019147,3.0,327.49629685633846,324.49629685633846,1
FAIL_000969,PAY_006445,CUST_0387,SUB_0387,524.81,2026-02-25,NETWORK_ERROR,TECHNICAL,606,12,8,20,0.6,0.3,0.25,low_engagement,0.4,0.6,growth,524.81,monthly,RETRY_NOW,0.9050795965231587,2.0,474.99482305131886,472.99482305131886,1
FAIL_000970,PAY_006446,CUST_0387,SUB_0387,524.81,2026-03-27,AUTHENTICATION_FAILED,CUSTOMER_ACTION,606,12,8,20,0.6,0.3,0.25,low_engagement,0.4,0.6,growth,524.81,monthly,UPDATE_PAYMENT_METHOD,0.624028309019147,3.0,327.49629685633846,324.49629685633846,1
FAIL_000975,PAY_006500,CUST_0393,SUB_0393,814.36,2025-03-10,BANK_DECLINED,ISSUER_DECLINE,718,18,5,23,0.7826,0.3,0.25,low_engagement,0.2174,0.7826,growth,814.36,monthly,WAIT_AND_RETRY,0.6272514946536419,2.0,510.8085271861399,508.8085271861399,1
FAIL_000978,PAY_006515,CUST_0393,SUB_0393,814.36,2026-06-03,LIMIT_EXCEEDED,PAYMENT_LIMIT,718,18,5,23,0.7826,0.3,0.25,low_engagement,0.2174,0.7826,growth,814.36,monthly,PAYMENT_LINK,0.627744095952856,3.0,511.2096819801678,508.2096819801678,1
FAIL_000980,PAY_006544,CUST_0396,SUB_0396,5752.09,2024-09-22,BANK_DECLINED,ISSUER_DECLINE,857,25,3,28,0.8929,0.82,0.9,high_value_loyal,0.1071,0.8929,pro,5752.09,monthly,PAYMENT_LINK,0.7371012407835277,3.0,4239.872676098522,4236.872676098522,1
FAIL_000981,PAY_006545,CUST_0396,SUB_0396,5752.09,2024-10-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,857,25,3,28,0.8929,0.82,0.9,high_value_loyal,0.1071,0.8929,pro,5752.09,monthly,WAIT_AND_RETRY,0.7873062037211814,2.0,4528.65614136257,4526.65614136257,1
FAIL_000987,PAY_006602,CUST_0398,SUB_0398,669.19,2025-08-07,LIMIT_EXCEEDED,PAYMENT_LIMIT,838,23,4,27,0.8519,0.3,0.25,low_engagement,0.1481,0.8519,starter,669.19,monthly,PAYMENT_LINK,0.6399534929961799,3.0,428.2504779781136,425.2504779781136,1
FAIL_000996,PAY_006650,CUST_0400,SUB_0400,7063.31,2025-11-06,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,927,28,2,30,0.9333,0.82,0.9,high_value_loyal,0.0667,0.9333,growth,7063.31,monthly,PAYMENT_LINK,0.856704034151391,3.0,6051.166171461861,6048.166171461861,1
FAIL_001000,PAY_006694,CUST_0402,SUB_0402,568.13,2026-04-04,CARD_EXPIRED,PAYMENT_METHOD,988,26,6,32,0.8125,0.35,0.45,friction_prone,0.1875,0.8125,pro,568.13,monthly,UPDATE_PAYMENT_METHOD,0.8483583496701603,3.0,481.97782919810817,478.97782919810817,1
FAIL_001001,PAY_006733,CUST_0405,SUB_0405,703.31,2025-11-19,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,374,10,2,12,0.8333,0.3,0.25,low_engagement,0.1667,0.8333,growth,703.31,monthly,WAIT_AND_RETRY,0.7489966875191663,2.0,526.7768602991048,524.7768602991048,1
FAIL_001003,PAY_006742,CUST_0406,SUB_0406,449.13,2024-10-10,NETWORK_ERROR,TECHNICAL,689,20,2,22,0.9091,0.3,0.25,low_engagement,0.0909,0.9091,starter,449.13,monthly,RETRY_NOW,0.9150271339940088,2.0,410.9661366907292,408.9661366907292,1
FAIL_001004,PAY_006746,CUST_0406,SUB_0406,449.13,2025-02-07,LIMIT_EXCEEDED,PAYMENT_LIMIT,689,20,2,22,0.9091,0.3,0.25,low_engagement,0.0909,0.9091,starter,449.13,monthly,PAYMENT_LINK,0.5972738829850712,3.0,268.25361906508505,265.25361906508505,1
FAIL_001009,PAY_006796,CUST_0408,SUB_0408,1572.78,2025-11-16,CARD_EXPIRED,PAYMENT_METHOD,377,8,4,12,0.6667,0.35,0.45,friction_prone,0.3333,0.6667,growth,1572.78,monthly,UPDATE_PAYMENT_METHOD,0.8898116764346954,3.0,1399.4780084629601,1396.4780084629601,1
FAIL_001011,PAY_006805,CUST_0409,SUB_0409,432.26,2024-01-08,CARD_EXPIRED,PAYMENT_METHOD,965,27,5,32,0.8438,0.3,0.25,low_engagement,0.1562,0.8438,starter,432.26,monthly,UPDATE_PAYMENT_METHOD,0.7609312092223844,3.0,328.9201244984679,325.9201244984679,1
FAIL_001013,PAY_006822,CUST_0409,SUB_0409,432.26,2025-06-01,NETWORK_ERROR,TECHNICAL,965,27,5,32,0.8438,0.3,0.25,low_engagement,0.1562,0.8438,starter,432.26,monthly,RETRY_NOW,0.8661406452691212,2.0,374.3979553240303,372.3979553240303,1
FAIL_001016,PAY_006858,CUST_0412,SUB_0412,449.29,2024-06-11,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,930,22,9,31,0.7097,0.3,0.25,low_engagement,0.2903,0.7097,starter,449.29,monthly,WAIT_AND_RETRY,0.7270928215171351,2.0,326.67553377943364,324.67553377943364,1
FAIL_001017,PAY_006865,CUST_0412,SUB_0412,449.29,2025-01-07,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,930,22,9,31,0.7097,0.3,0.25,low_engagement,0.2903,0.7097,starter,449.29,monthly,WAIT_AND_RETRY,0.7270928215171351,2.0,326.67553377943364,324.67553377943364,1
FAIL_001019,PAY_006872,CUST_0412,SUB_0412,449.29,2025-08-05,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,930,22,9,31,0.7097,0.3,0.25,low_engagement,0.2903,0.7097,starter,449.29,monthly,WAIT_AND_RETRY,0.7270928215171351,2.0,326.67553377943364,324.67553377943364,1
FAIL_001021,PAY_006874,CUST_0412,SUB_0412,449.29,2025-10-04,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,930,22,9,31,0.7097,0.3,0.25,low_engagement,0.2903,0.7097,starter,449.29,monthly,WAIT_AND_RETRY,0.7270928215171351,2.0,326.67553377943364,324.67553377943364,1
FAIL_001023,PAY_006879,CUST_0412,SUB_0412,449.29,2026-03-03,AUTHENTICATION_FAILED,CUSTOMER_ACTION,930,22,9,31,0.7097,0.3,0.25,low_engagement,0.2903,0.7097,starter,449.29,monthly,UPDATE_PAYMENT_METHOD,0.7220135733363685,3.0,324.39347836429704,321.39347836429704,1
FAIL_001024,PAY_006884,CUST_0412,SUB_0412,449.29,2026-07-31,BANK_DECLINED,ISSUER_DECLINE,930,22,9,31,0.7097,0.3,0.25,low_engagement,0.2903,0.7097,starter,449.29,monthly,WAIT_AND_RETRY,0.5937908495322801,2.0,266.78429078635816,264.78429078635816,1
FAIL_001029,PAY_006960,CUST_0417,SUB_0417,850.96,2025-12-03,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,960,26,6,32,0.8125,0.35,0.45,friction_prone,0.1875,0.8125,starter,850.96,monthly,WAIT_AND_RETRY,0.7686868621220295,2.0,654.1217721913623,652.1217721913623,1
FAIL_001030,PAY_006973,CUST_0419,SUB_0419,1157.68,2024-08-31,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,759,20,5,25,0.8,0.8,0.85,reliable,0.2,0.8,starter,1157.68,monthly,SEND_REMINDER,0.7224173124260579,1.0,836.3280742493987,835.3280742493987,1
FAIL_001044,PAY_007106,CUST_0426,SUB_0426,542.66,2025-03-15,BANK_DECLINED,ISSUER_DECLINE,743,18,6,24,0.75,0.35,0.45,friction_prone,0.25,0.75,pro,542.66,monthly,WAIT_AND_RETRY,0.653912472235501,2.0,354.8521421833169,352.8521421833169,1
FAIL_001062,PAY_007221,CUST_0430,SUB_0430,2619.41,2026-03-30,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,993,24,9,33,0.7273,0.6,0.6,normal,0.2727,0.7273,pro,2619.41,monthly,WAIT_AND_RETRY,0.7617346027528054,2.0,1995.2952357967258,1993.2952357967258,1
FAIL_001069,PAY_007241,CUST_0431,SUB_0431,745.87,2025-08-02,BANK_DECLINED,ISSUER_DECLINE,843,20,8,28,0.7143,0.3,0.25,low_engagement,0.2857,0.7143,starter,745.87,monthly,WAIT_AND_RETRY,0.6152263633535878,2.0,458.87888763454055,456.87888763454055,1
FAIL_001070,PAY_007246,CUST_0431,SUB_0431,745.87,2025-12-30,LIMIT_EXCEEDED,PAYMENT_LIMIT,843,20,8,28,0.7143,0.3,0.25,low_engagement,0.2857,0.7143,starter,745.87,monthly,PAYMENT_LINK,0.663572615154433,3.0,494.9389064652369,491.9389064652369,1
FAIL_001073,PAY_007262,CUST_0433,SUB_0433,699.79,2026-04-17,BANK_DECLINED,ISSUER_DECLINE,255,5,3,8,0.625,0.35,0.45,friction_prone,0.375,0.625,starter,699.79,monthly,WAIT_AND_RETRY,0.6316688524131964,2.0,442.03554623023064,440.03554623023064,1
FAIL_001077,PAY_007290,CUST_0434,SUB_0434,418.23,2025-12-09,NETWORK_ERROR,TECHNICAL,984,27,5,32,0.8438,0.6,0.6,normal,0.1562,0.8438,starter,418.23,monthly,RETRY_NOW,0.9471376619354115,2.0,396.1213843512472,394.1213843512472,1
FAIL_001079,PAY_007298,CUST_0435,SUB_0435,779.11,2024-09-20,CARD_EXPIRED,PAYMENT_METHOD,709,17,6,23,0.7391,0.3,0.25,low_engagement,0.2609,0.7391,growth,779.11,monthly,UPDATE_PAYMENT_METHOD,0.783923226314772,3.0,610.7624248541019,607.7624248541019,1
FAIL_001082,PAY_007328,CUST_0436,SUB_0436,829.5,2025-03-07,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,751,12,13,25,0.48,0.35,0.45,friction_prone,0.52,0.48,growth,829.5,monthly,WAIT_AND_RETRY,0.7793951362825796,2.0,646.5082655463998,644.5082655463998,1
FAIL_001084,PAY_007330,CUST_0436,SUB_0436,829.5,2025-05-06,BANK_DECLINED,ISSUER_DECLINE,751,12,13,25,0.48,0.35,0.45,friction_prone,0.52,0.48,growth,829.5,monthly,PAYMENT_LINK,0.5584764363324869,3.0,463.25620393779786,460.25620393779786,1
FAIL_001085,PAY_007331,CUST_0436,SUB_0436,829.5,2025-06-05,BANK_DECLINED,ISSUER_DECLINE,751,12,13,25,0.48,0.35,0.45,friction_prone,0.52,0.48,growth,829.5,monthly,PAYMENT_LINK,0.5584764363324869,3.0,463.25620393779786,460.25620393779786,1
FAIL_001086,PAY_007332,CUST_0436,SUB_0436,829.5,2025-07-05,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,751,12,13,25,0.48,0.35,0.45,friction_prone,0.52,0.48,growth,829.5,monthly,WAIT_AND_RETRY,0.7793951362825796,2.0,646.5082655463998,644.5082655463998,1
FAIL_001087,PAY_007333,CUST_0436,SUB_0436,829.5,2025-08-04,BANK_DECLINED,ISSUER_DECLINE,751,12,13,25,0.48,0.35,0.45,friction_prone,0.52,0.48,growth,829.5,monthly,PAYMENT_LINK,0.5584764363324869,3.0,463.25620393779786,460.25620393779786,1
FAIL_001088,PAY_007334,CUST_0436,SUB_0436,829.5,2025-09-03,BANK_DECLINED,ISSUER_DECLINE,751,12,13,25,0.48,0.35,0.45,friction_prone,0.52,0.48,growth,829.5,monthly,PAYMENT_LINK,0.5584764363324869,3.0,463.25620393779786,460.25620393779786,1
FAIL_001093,PAY_007362,CUST_0437,SUB_0437,1516.92,2025-12-06,CARD_EXPIRED,PAYMENT_METHOD,747,21,3,24,0.875,0.6,0.6,normal,0.125,0.875,growth,1516.92,monthly,UPDATE_PAYMENT_METHOD,0.7714422987641243,3.0,1170.2162518412754,1167.2162518412754,1
FAIL_001094,PAY_007383,CUST_0438,SUB_0438,1106.29,2025-01-19,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,978,29,3,32,0.9062,0.6,0.6,normal,0.0938,0.9062,starter,1106.29,monthly,WAIT_AND_RETRY,0.7041673527722406,2.0,779.0133006984021,777.0133006984021,1
FAIL_001097,PAY_007411,CUST_0439,SUB_0439,694.64,2025-09-18,AUTHENTICATION_FAILED,CUSTOMER_ACTION,616,16,4,20,0.8,0.3,0.25,low_engagement,0.2,0.8,starter,694.64,monthly,UPDATE_PAYMENT_METHOD,0.6743997252854088,3.0,468.4650251722564,465.4650251722564,1
FAIL_001106,PAY_007450,CUST_0441,SUB_0441,791.33,2026-04-20,CARD_EXPIRED,PAYMENT_METHOD,402,9,4,13,0.6923,0.35,0.45,friction_prone,0.3077,0.6923,starter,791.33,monthly,UPDATE_PAYMENT_METHOD,0.8875150741489547,3.0,702.3173036262923,699.3173036262923,1
FAIL_001116,PAY_007506,CUST_0444,SUB_0444,1927.55,2025-02-20,CARD_EXPIRED,PAYMENT_METHOD,826,16,11,27,0.5926,0.35,0.45,friction_prone,0.4074,0.5926,pro,1927.55,monthly,UPDATE_PAYMENT_METHOD,0.7245994829383846,3.0,1396.7017333378833,1393.7017333378833,1
FAIL_001125,PAY_007583,CUST_0449,SUB_0449,688.54,2025-07-27,CARD_EXPIRED,PAYMENT_METHOD,489,11,5,16,0.6875,0.3,0.25,low_engagement,0.3125,0.6875,starter,688.54,monthly,UPDATE_PAYMENT_METHOD,0.8722540156682977,3.0,600.5817799482497,597.5817799482497,1
FAIL_001127,PAY_007592,CUST_0449,SUB_0449,688.54,2026-04-23,AUTHENTICATION_FAILED,CUSTOMER_ACTION,489,11,5,16,0.6875,0.3,0.25,low_engagement,0.3125,0.6875,starter,688.54,monthly,UPDATE_PAYMENT_METHOD,0.7077148926135408,3.0,487.2900121601274,484.2900121601274,1
FAIL_001134,PAY_007711,CUST_0457,SUB_0457,1961.94,2024-01-13,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,960,25,7,32,0.7812,0.35,0.45,friction_prone,0.2188,0.7812,pro,1961.94,monthly,WAIT_AND_RETRY,0.6667806603820325,2.0,1308.183648829925,1306.183648829925,1
FAIL_001136,PAY_007722,CUST_0457,SUB_0457,1961.94,2024-12-08,BANK_DECLINED,ISSUER_DECLINE,960,25,7,32,0.7812,0.35,0.45,friction_prone,0.2188,0.7812,pro,1961.94,monthly,PAYMENT_LINK,0.6996849035529453,3.0,1372.7397996766656,1369.7397996766656,1
FAIL_001139,PAY_007742,CUST_0457,SUB_0457,1961.94,2026-07-31,BANK_DECLINED,ISSUER_DECLINE,960,25,7,32,0.7812,0.35,0.45,friction_prone,0.2188,0.7812,pro,1961.94,monthly,PAYMENT_LINK,0.6996849035529453,3.0,1372.7397996766656,1369.7397996766656,1
FAIL_001140,PAY_007743,CUST_0458,SUB_0458,3086.94,2025-01-31,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,576,12,7,19,0.6316,0.6,0.6,normal,0.3684,0.6316,pro,3086.94,monthly,PAYMENT_LINK,0.7015912745822831,3.0,2165.7701691590332,2162.7701691590332,1
FAIL_001141,PAY_007744,CUST_0458,SUB_0458,3086.94,2025-03-02,CARD_EXPIRED,PAYMENT_METHOD,576,12,7,19,0.6316,0.6,0.6,normal,0.3684,0.6316,pro,3086.94,monthly,UPDATE_PAYMENT_METHOD,0.8692507260901022,3.0,2683.3248363965804,2680.3248363965804,1
FAIL_001142,PAY_007745,CUST_0458,SUB_0458,3086.94,2025-04-01,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,576,12,7,19,0.6316,0.6,0.6,normal,0.3684,0.6316,pro,3086.94,monthly,PAYMENT_LINK,0.7015912745822831,3.0,2165.7701691590332,2162.7701691590332,1
FAIL_001144,PAY_007751,CUST_0458,SUB_0458,3086.94,2025-09-28,BANK_DECLINED,ISSUER_DECLINE,576,12,7,19,0.6316,0.6,0.6,normal,0.3684,0.6316,pro,3086.94,monthly,PAYMENT_LINK,0.7446567302367028,3.0,2298.7106468368875,2295.7106468368875,1
FAIL_001155,PAY_007798,CUST_0461,SUB_0461,1652.19,2026-01-07,BANK_DECLINED,ISSUER_DECLINE,595,13,6,19,0.6842,0.35,0.45,friction_prone,0.3158,0.6842,growth,1652.19,monthly,PAYMENT_LINK,0.5995241239657665,3.0,990.5277623749997,987.5277623749997,1
FAIL_001163,PAY_007821,CUST_0462,SUB_0462,1399.49,2025-11-14,NETWORK_ERROR,TECHNICAL,769,18,7,25,0.72,0.35,0.45,friction_prone,0.28,0.72,growth,1399.49,monthly,RETRY_NOW,0.844860944831416,2.0,1182.3744436821185,1180.3744436821185,1
FAIL_001168,PAY_007864,CUST_0465,SUB_0465,200.0,2026-07-18,NETWORK_ERROR,TECHNICAL,43,0,1,1,0.0,0.3,0.25,low_engagement,1.0,0.0,starter,200.0,monthly,RETRY_NOW,0.931635276299146,2.0,186.3270552598292,184.3270552598292,1
FAIL_001169,PAY_007915,CUST_0467,SUB_0467,2634.12,2026-07-27,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,964,30,2,32,0.9375,0.8,0.85,reliable,0.0625,0.9375,growth,2634.12,monthly,WAIT_AND_RETRY,0.8549244457476501,2.0,2251.9735810328,2249.9735810328,1
FAIL_001171,PAY_007919,CUST_0468,SUB_0468,1737.7,2024-03-18,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,985,18,14,32,0.5625,0.35,0.45,friction_prone,0.4375,0.5625,pro,1737.7,monthly,WAIT_AND_RETRY,0.6953076543279523,2.0,1208.2361109256826,1206.2361109256826,1
FAIL_001176,PAY_007930,CUST_0468,SUB_0468,1737.7,2025-02-11,NETWORK_ERROR,TECHNICAL,985,18,14,32,0.5625,0.35,0.45,friction_prone,0.4375,0.5625,pro,1737.7,monthly,RETRY_NOW,0.864463430406831,2.0,1502.1781030179504,1500.1781030179504,1
FAIL_001186,PAY_007944,CUST_0468,SUB_0468,1737.7,2026-04-07,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,985,18,14,32,0.5625,0.35,0.45,friction_prone,0.4375,0.5625,pro,1737.7,monthly,WAIT_AND_RETRY,0.6953076543279523,2.0,1208.2361109256826,1206.2361109256826,1
FAIL_001201,PAY_008048,CUST_0473,SUB_0473,1039.13,2025-12-31,CARD_EXPIRED,PAYMENT_METHOD,692,19,4,23,0.8261,0.35,0.45,friction_prone,0.1739,0.8261,growth,1039.13,monthly,UPDATE_PAYMENT_METHOD,0.8104094949199643,3.0,842.1208184561825,839.1208184561825,1
FAIL_001203,PAY_008059,CUST_0474,SUB_0474,468.79,2025-10-29,NETWORK_ERROR,TECHNICAL,395,12,1,13,0.9231,0.8,0.85,reliable,0.0769,0.9231,starter,468.79,monthly,WAIT_AND_RETRY,0.8905125750039411,2.0,417.46339003609756,415.46339003609756,1
FAIL_001212,PAY_008090,CUST_0475,SUB_0475,332.6,2026-01-27,NETWORK_ERROR,TECHNICAL,845,19,9,28,0.6786,0.3,0.25,low_engagement,0.3214,0.6786,starter,332.6,monthly,WAIT_AND_RETRY,0.8493535965170546,2.0,282.4950062015724,280.4950062015724,1
FAIL_001216,PAY_008109,CUST_0476,SUB_0476,457.08,2025-11-12,AUTHENTICATION_FAILED,CUSTOMER_ACTION,651,16,5,21,0.7619,0.3,0.25,low_engagement,0.2381,0.7619,starter,457.08,monthly,UPDATE_PAYMENT_METHOD,0.7037906745142581,3.0,321.6886415069771,318.6886415069771,1
