failure_id,amount,failure_reason,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,candidate_action,raw_probability,calibrated_probability,action_cost,expected_gross_recovery,expected_net_value
FAIL_001286,489.64,CARD_EXPIRED,876,24,5,29,0.8276,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.8525573571022717,0.8305084745762712,3.0,406.6501694915254,403.6501694915254
FAIL_001287,489.64,AUTHENTICATION_FAILED,876,24,5,29,0.8276,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.7633915176640742,0.5783132530120481,3.0,283.16530120481923,280.16530120481923
FAIL_001289,489.64,BANK_DECLINED,876,24,5,29,0.8276,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.726981034759467,0.5714285714285714,2.0,279.7942857142857,277.7942857142857
FAIL_001293,489.64,LIMIT_EXCEEDED,876,24,5,29,0.8276,0.3,0.25,low_engagement,PAYMENT_LINK,0.6582240873670573,0.5418848167539267,3.0,265.3284816753927,262.3284816753927
FAIL_001296,14846.24,NETWORK_ERROR,728,22,2,24,0.9167,0.82,0.9,high_value_loyal,RETRY_NOW,0.8777637465548183,0.8349514563106796,2.0,12395.889708737863,12393.889708737863
FAIL_001300,878.95,NETWORK_ERROR,745,17,7,24,0.7083,0.35,0.45,friction_prone,RETRY_NOW,0.8335504908153669,0.7037037037037037,2.0,618.5203703703704,616.5203703703704
FAIL_001320,676.53,CARD_EXPIRED,705,16,7,23,0.6957,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,0.9426326713671004,0.999,3.0,675.85347,672.85347
FAIL_001328,418.75,INSUFFICIENT_FUNDS,326,9,1,10,0.9,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.8357347804197757,0.8102564102564103,2.0,339.2948717948718,337.2948717948718
FAIL_001329,2720.0,CARD_EXPIRED,470,13,2,15,0.8667,0.8,0.85,reliable,UPDATE_PAYMENT_METHOD,0.8952902252905051,0.9787234042553191,3.0,2662.127659574468,2659.127659574468
FAIL_001337,1196.46,BANK_DECLINED,542,11,7,18,0.6111,0.35,0.45,friction_prone,PAYMENT_LINK,0.5150210291160672,0.34415584415584416,3.0,411.76870129870133,408.76870129870133
FAIL_001345,1492.87,CARD_EXPIRED,137,2,2,4,0.5,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,0.750044603852642,0.5783132530120481,3.0,863.3465060240961,860.3465060240961
FAIL_001353,633.24,LIMIT_EXCEEDED,429,9,5,14,0.6429,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.46670999063363433,0.4,3.0,253.29600000000002,250.29600000000002
FAIL_001354,2315.15,CARD_EXPIRED,535,12,5,17,0.7059,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,0.9209056911204484,0.9787234042553191,3.0,2265.891489361702,2262.891489361702
FAIL_001357,412.94,INSUFFICIENT_FUNDS,471,11,4,15,0.7333,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7960938923559284,0.7441860465116279,2.0,307.30418604651163,305.30418604651163
FAIL_001361,8636.92,INSUFFICIENT_FUNDS,748,22,2,24,0.9167,0.82,0.9,high_value_loyal,PAYMENT_LINK,0.7843994867912768,0.6923076923076923,3.0,5979.406153846154,5976.406153846154
FAIL_001367,444.14,AUTHENTICATION_FAILED,700,15,8,23,0.6522,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.7527486391797241,0.5783132530120481,3.0,256.852048192771,253.852048192771
FAIL_001373,11601.39,BANK_DECLINED,423,13,1,14,0.9286,0.82,0.9,high_value_loyal,SEND_REMINDER,0.5818574843913698,0.5319148936170213,1.0,6170.952127659574,6169.952127659574
FAIL_001379,547.66,BANK_DECLINED,427,8,6,14,0.5714,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.351659015469747,0.10975609756097561,2.0,60.109024390243896,58.109024390243896
FAIL_001385,2023.63,INSUFFICIENT_FUNDS,831,21,6,27,0.7778,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7265941972081038,0.5714285714285714,2.0,1156.36,1154.36
FAIL_001390,601.97,CARD_EXPIRED,765,21,4,25,0.84,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.822382316686245,0.6964285714285714,3.0,419.2291071428571,416.2291071428571
FAIL_001394,321.75,INSUFFICIENT_FUNDS,759,20,5,25,0.8,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7134198945984705,0.5714285714285714,2.0,183.85714285714283,181.85714285714283
FAIL_001405,2231.07,BANK_DECLINED,603,16,4,20,0.8,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.6621324093360079,0.4711111111111111,2.0,1051.0818666666667,1049.0818666666667
FAIL_001409,7064.05,INSUFFICIENT_FUNDS,746,22,2,24,0.9167,0.82,0.9,high_value_loyal,PAYMENT_LINK,0.7803604739573914,0.6923076923076923,3.0,4890.496153846154,4887.496153846154
FAIL_001416,507.97,BANK_DECLINED,930,20,11,31,0.6452,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6848101047330619,0.4711111111111111,2.0,239.3103111111111,237.3103111111111
FAIL_001430,1271.26,INSUFFICIENT_FUNDS,706,15,8,23,0.6522,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.5988821069061082,0.36666666666666664,2.0,466.1286666666666,464.1286666666666
FAIL_001433,1271.26,NETWORK_ERROR,706,15,8,23,0.6522,0.35,0.45,friction_prone,RETRY_NOW,0.9079008268011226,0.9230769230769231,2.0,1173.4707692307693,1171.4707692307693
FAIL_001439,404.63,NETWORK_ERROR,971,28,4,32,0.875,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.8534752456365124,0.8102564102564103,2.0,327.8540512820513,325.8540512820513
FAIL_001449,200.0,BANK_DECLINED,735,16,8,24,0.6667,0.35,0.45,friction_prone,PAYMENT_LINK,0.5841869421675352,0.4820359281437126,3.0,96.40718562874252,93.40718562874252
FAIL_001452,950.44,INSUFFICIENT_FUNDS,761,22,3,25,0.88,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.8673298159899215,0.8461538461538461,2.0,804.2184615384616,802.2184615384616
FAIL_001456,12441.81,LIMIT_EXCEEDED,465,13,2,15,0.8667,0.82,0.9,high_value_loyal,RETRY_NOW,0.42717806827577404,0.42424242424242425,2.0,5278.3436363636365,5276.3436363636365
FAIL_001466,557.68,INSUFFICIENT_FUNDS,758,17,8,25,0.68,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.6230486932386757,0.375,2.0,209.13,207.13
FAIL_001471,918.08,LIMIT_EXCEEDED,962,30,2,32,0.9375,0.8,0.85,reliable,PAYMENT_LINK,0.6745725457924795,0.5418848167539267,3.0,497.49361256544506,494.49361256544506
FAIL_001482,576.58,BANK_DECLINED,982,27,5,32,0.8438,0.3,0.25,low_engagement,PAYMENT_LINK,0.6377226593489542,0.5418848167539267,3.0,312.4399476439791,309.4399476439791
FAIL_001483,576.58,INSUFFICIENT_FUNDS,982,27,5,32,0.8438,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.8603118676804776,0.8461538461538461,2.0,487.87538461538463,485.87538461538463
FAIL_001487,1586.51,BANK_DECLINED,622,14,6,20,0.7,0.35,0.45,friction_prone,PAYMENT_LINK,0.5879929621453933,0.4820359281437126,3.0,764.7548203592814,761.7548203592814
FAIL_001492,1096.45,BANK_DECLINED,952,24,7,31,0.7742,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.5932312590163137,0.3409090909090909,2.0,373.7897727272727,371.7897727272727
FAIL_001494,369.27,INSUFFICIENT_FUNDS,621,10,10,20,0.5,0.35,0.45,friction_prone,SEND_REMINDER,0.6469461286042905,0.5666666666666667,1.0,209.253,208.253
FAIL_001495,369.27,LIMIT_EXCEEDED,621,10,10,20,0.5,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.5154241643153511,0.4,3.0,147.708,144.708
FAIL_001513,278.46,CARD_EXPIRED,612,13,7,20,0.65,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.7712660873080354,0.6,3.0,167.076,164.076
FAIL_001514,278.46,LIMIT_EXCEEDED,612,13,7,20,0.65,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6152429420408793,0.36666666666666664,2.0,102.10199999999999,100.10199999999999
FAIL_001517,998.51,BANK_DECLINED,614,18,2,20,0.9,0.6,0.6,normal,WAIT_AND_RETRY,0.7303921315101901,0.5714285714285714,2.0,570.5771428571428,568.5771428571428
FAIL_001530,12778.74,LIMIT_EXCEEDED,102,2,1,3,0.6667,0.82,0.9,high_value_loyal,PAYMENT_LINK,0.7391301040771496,0.6601941747572816,3.0,8436.449708737864,8433.449708737864
FAIL_001532,1262.66,AUTHENTICATION_FAILED,300,9,1,10,0.9,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,0.8671760421226268,0.896551724137931,3.0,1132.0400000000002,1129.0400000000002
FAIL_001551,1520.27,CARD_EXPIRED,774,16,9,25,0.64,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.8811736005105893,0.9787234042553191,3.0,1487.923829787234,1484.923829787234
FAIL_001553,11684.35,INSUFFICIENT_FUNDS,906,24,6,30,0.8,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,0.832889192416069,0.8102564102564103,2.0,9467.319487179488,9465.319487179488
FAIL_001555,11684.35,INSUFFICIENT_FUNDS,906,24,6,30,0.8,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,0.832889192416069,0.8102564102564103,2.0,9467.319487179488,9465.319487179488
FAIL_001557,11684.35,INSUFFICIENT_FUNDS,906,24,6,30,0.8,0.82,0.9,high_value_loyal,WAIT_AND_RETRY,0.832889192416069,0.8102564102564103,2.0,9467.319487179488,9465.319487179488
FAIL_001564,469.95,INSUFFICIENT_FUNDS,583,10,9,19,0.5263,0.6,0.6,normal,WAIT_AND_RETRY,0.821071516039079,0.8102564102564103,2.0,380.78,378.78
FAIL_001567,1621.46,BANK_DECLINED,662,13,9,22,0.5909,0.35,0.45,friction_prone,PAYMENT_LINK,0.6680307175722031,0.5418848167539267,3.0,878.6445549738221,875.6445549738221
FAIL_001573,1621.46,BANK_DECLINED,662,13,9,22,0.5909,0.35,0.45,friction_prone,PAYMENT_LINK,0.6680307175722031,0.5418848167539267,3.0,878.6445549738221,875.6445549738221
FAIL_001577,2210.87,NETWORK_ERROR,702,16,7,23,0.6957,0.35,0.45,friction_prone,RETRY_NOW,0.8980268632502906,0.8349514563106796,2.0,1845.969126213592,1843.969126213592
FAIL_001578,2210.87,BANK_DECLINED,702,16,7,23,0.6957,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7011314956698211,0.5714285714285714,2.0,1263.3542857142857,1261.3542857142857
FAIL_001600,1735.47,INSUFFICIENT_FUNDS,781,21,5,26,0.8077,0.6,0.6,normal,WAIT_AND_RETRY,0.7797778560140879,0.6621621621621622,2.0,1149.1625675675675,1147.1625675675675
FAIL_001621,13569.88,BANK_DECLINED,715,22,1,23,0.9565,0.82,0.9,high_value_loyal,SEND_REMINDER,0.5877385287019499,0.5319148936170213,1.0,7218.021276595744,7217.021276595744
FAIL_001622,666.71,CARD_EXPIRED,788,14,12,26,0.5385,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.8890545346490634,0.9787234042553191,3.0,652.5246808510639,649.5246808510639
FAIL_001633,666.71,NETWORK_ERROR,788,14,12,26,0.5385,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7539602742163198,0.6621621621621622,2.0,441.47013513513514,439.47013513513514
FAIL_001635,666.71,LIMIT_EXCEEDED,788,14,12,26,0.5385,0.35,0.45,friction_prone,PAYMENT_LINK,0.6054395689587444,0.4820359281437126,3.0,321.37817365269467,318.37817365269467
FAIL_001636,666.71,INSUFFICIENT_FUNDS,788,14,12,26,0.5385,0.35,0.45,friction_prone,SEND_REMINDER,0.5925673589893711,0.5319148936170213,1.0,354.6329787234043,353.6329787234043
FAIL_001637,1633.25,INSUFFICIENT_FUNDS,658,17,4,21,0.8095,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7514273769334102,0.6341463414634146,2.0,1035.719512195122,1033.719512195122
FAIL_001638,1633.25,BANK_DECLINED,658,17,4,21,0.8095,0.35,0.45,friction_prone,PAYMENT_LINK,0.5889895521023732,0.4820359281437126,3.0,787.2851796407186,784.2851796407186
FAIL_001643,1249.65,INSUFFICIENT_FUNDS,852,15,13,28,0.5357,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.773891137021723,0.6621621621621622,2.0,827.470945945946,825.470945945946
FAIL_001644,1249.65,INSUFFICIENT_FUNDS,852,15,13,28,0.5357,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.773891137021723,0.6621621621621622,2.0,827.470945945946,825.470945945946
FAIL_001649,1249.65,INSUFFICIENT_FUNDS,852,15,13,28,0.5357,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.773891137021723,0.6621621621621622,2.0,827.470945945946,825.470945945946
FAIL_001650,1249.65,INSUFFICIENT_FUNDS,852,15,13,28,0.5357,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.773891137021723,0.6621621621621622,2.0,827.470945945946,825.470945945946
FAIL_001654,1249.65,BANK_DECLINED,852,15,13,28,0.5357,0.35,0.45,friction_prone,PAYMENT_LINK,0.5754997853387306,0.37209302325581395,3.0,464.98604651162793,461.98604651162793
FAIL_001664,289.39,INSUFFICIENT_FUNDS,747,20,4,24,0.8333,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6551859757814376,0.4711111111111111,2.0,136.33484444444443,134.33484444444443
FAIL_001665,289.39,BANK_DECLINED,747,20,4,24,0.8333,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.610564892155014,0.36666666666666664,2.0,106.10966666666666,104.10966666666666
FAIL_001668,232.1,BANK_DECLINED,182,2,4,6,0.3333,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6758307661597066,0.4711111111111111,2.0,109.34488888888887,107.34488888888887
FAIL_001673,1055.34,NETWORK_ERROR,987,20,12,32,0.625,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.9030888174428605,0.9672131147540983,2.0,1020.7386885245901,1018.7386885245901
FAIL_001684,1055.34,LIMIT_EXCEEDED,987,20,12,32,0.625,0.35,0.45,friction_prone,PAYMENT_LINK,0.645171076152925,0.5418848167539267,3.0,571.872722513089,568.872722513089
FAIL_001687,300.09,LIMIT_EXCEEDED,727,12,12,24,0.5,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.4107291271917928,0.3387096774193548,3.0,101.64338709677418,98.64338709677418
FAIL_001689,300.09,CARD_EXPIRED,727,12,12,24,0.5,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.8255847579932103,0.6964285714286019,3.0,208.99125000000913,205.99125000000913
FAIL_001698,1314.12,INSUFFICIENT_FUNDS,175,4,1,5,0.8,0.6,0.6,normal,SEND_REMINDER,0.7265383056655148,0.8235294117647058,1.0,1082.216470588235,1081.216470588235
FAIL_001718,8298.83,NETWORK_ERROR,989,30,2,32,0.9375,0.82,0.9,high_value_loyal,RETRY_NOW,0.8979315801311331,0.8349514563106796,2.0,6929.120194174757,6927.120194174757
FAIL_001719,8298.83,AUTHENTICATION_FAILED,989,30,2,32,0.9375,0.82,0.9,high_value_loyal,UPDATE_PAYMENT_METHOD,0.7318351985149963,0.5783132530120481,3.0,4799.323373493975,4796.323373493975
FAIL_001723,374.12,BANK_DECLINED,382,6,6,12,0.5,0.3,0.25,low_engagement,SEND_REMINDER,0.4084518909985773,0.2324561403508772,1.0,86.96649122807018,85.96649122807018
FAIL_001729,1090.5,BANK_DECLINED,758,16,9,25,0.64,0.35,0.45,friction_prone,PAYMENT_LINK,0.6108730958013271,0.4820359281437126,3.0,525.6601796407186,522.6601796407186
FAIL_001730,1090.5,INSUFFICIENT_FUNDS,758,16,9,25,0.64,0.35,0.45,friction_prone,PAYMENT_LINK,0.5813225503717034,0.4523809523809524,3.0,493.32142857142856,490.32142857142856
FAIL_001732,651.62,NETWORK_ERROR,62,1,1,2,0.5,0.3,0.25,low_engagement,RETRY_NOW,0.9361013542861235,0.999,2.0,650.96838,648.96838
FAIL_001733,1279.62,CARD_EXPIRED,782,25,1,26,0.9615,0.8,0.85,reliable,UPDATE_PAYMENT_METHOD,0.8924083987000356,0.9787234042553191,3.0,1252.3940425531914,1249.3940425531914
FAIL_001734,891.7,INSUFFICIENT_FUNDS,626,17,3,20,0.85,0.6,0.6,normal,WAIT_AND_RETRY,0.7712368789132514,0.6621621621621622,2.0,590.45,588.45
FAIL_001735,891.7,NETWORK_ERROR,626,17,3,20,0.85,0.6,0.6,normal,WAIT_AND_RETRY,0.8694921565607002,0.8461538461538461,2.0,754.5153846153846,752.5153846153846
FAIL_001742,859.71,NETWORK_ERROR,811,15,12,27,0.5556,0.35,0.45,friction_prone,RETRY_NOW,0.8534892595621256,0.7037037037037037,2.0,604.9811111111112,602.9811111111112
FAIL_001748,208.63,INSUFFICIENT_FUNDS,998,27,6,33,0.8182,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7891472863861364,0.6621621621621622,2.0,138.1468918918919,136.1468918918919
FAIL_001752,208.63,CARD_EXPIRED,998,27,6,33,0.8182,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.7561537543798723,0.5783132530120481,3.0,120.65349397590359,117.65349397590359
FAIL_001755,1699.94,INSUFFICIENT_FUNDS,961,26,6,32,0.8125,0.6,0.6,normal,WAIT_AND_RETRY,0.6702352608601078,0.4711111111111111,2.0,800.8606222222222,798.8606222222222
FAIL_001761,1595.24,BANK_DECLINED,758,16,9,25,0.64,0.35,0.45,friction_prone,PAYMENT_LINK,0.6320193428450741,0.4820359281437126,3.0,768.9629940119761,765.9629940119761
FAIL_001766,1595.24,BANK_DECLINED,758,16,9,25,0.64,0.35,0.45,friction_prone,PAYMENT_LINK,0.6320193428450741,0.4820359281437126,3.0,768.9629940119761,765.9629940119761
FAIL_001767,1595.24,INSUFFICIENT_FUNDS,758,16,9,25,0.64,0.35,0.45,friction_prone,SEND_REMINDER,0.5575309432868467,0.5,1.0,797.62,796.62
FAIL_001780,345.77,BANK_DECLINED,937,21,10,31,0.6774,0.6,0.6,normal,WAIT_AND_RETRY,0.6074370389946318,0.36666666666666664,2.0,126.78233333333331,124.78233333333331
FAIL_001781,345.77,LIMIT_EXCEEDED,937,21,10,31,0.6774,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,0.6586889196837041,0.5783132530120481,3.0,199.96337349397584,196.96337349397584
FAIL_001787,703.54,NETWORK_ERROR,485,12,4,16,0.75,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7643199981049,0.6621621621621622,2.0,465.85756756756757,463.85756756756757
FAIL_001788,703.54,INSUFFICIENT_FUNDS,485,12,4,16,0.75,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.737097306602977,0.5714285714285714,2.0,402.0228571428571,400.0228571428571
FAIL_001795,1009.84,CARD_EXPIRED,447,11,3,14,0.7857,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.9012759162789634,0.9787234042553191,3.0,988.3540425531914,985.3540425531914
FAIL_001802,1377.46,BANK_DECLINED,583,9,10,19,0.4737,0.35,0.45,friction_prone,SEND_REMINDER,0.5597203445717233,0.5,1.0,688.73,687.73
FAIL_001810,671.72,AUTHENTICATION_FAILED,763,23,2,25,0.92,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,0.8621672166203134,0.8305084745762712,3.0,557.869152542373,554.869152542373
FAIL_001812,671.72,LIMIT_EXCEEDED,763,23,2,25,0.92,0.6,0.6,normal,PAYMENT_LINK,0.8461614252649751,0.999,3.0,671.04828,668.04828
FAIL_001813,636.44,AUTHENTICATION_FAILED,427,10,4,14,0.7143,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.7729990234946157,0.6,3.0,381.86400000000003,378.86400000000003
FAIL_001816,636.44,LIMIT_EXCEEDED,427,10,4,14,0.7143,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.5035339002947902,0.4,3.0,254.57600000000002,251.57600000000002
FAIL_001827,618.03,AUTHENTICATION_FAILED,821,23,4,27,0.8519,0.6,0.6,normal,UPDATE_PAYMENT_METHOD,0.8952783216038847,0.9787234042553191,3.0,604.8804255319149,601.8804255319149
FAIL_001838,360.66,BANK_DECLINED,928,22,8,30,0.7333,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.6112095086279076,0.36666666666666664,2.0,132.242,130.242
FAIL_001840,360.66,LIMIT_EXCEEDED,928,22,8,30,0.7333,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.6962144043721956,0.5783132530120481,3.0,208.57445783132528,205.57445783132528
FAIL_001844,685.76,BANK_DECLINED,972,24,8,32,0.75,0.35,0.45,friction_prone,PAYMENT_LINK,0.6396766621254681,0.5418848167539267,3.0,371.6029319371728,368.6029319371728
FAIL_001850,685.76,INSUFFICIENT_FUNDS,972,24,8,32,0.75,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7104349395416988,0.5714285714285714,2.0,391.86285714285714,389.86285714285714
FAIL_001858,937.29,INSUFFICIENT_FUNDS,886,22,7,29,0.7586,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7319368871589339,0.5714285714285714,2.0,535.5942857142857,533.5942857142857
FAIL_001859,937.29,AUTHENTICATION_FAILED,886,22,7,29,0.7586,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.7140373636868032,0.5783132530120481,3.0,542.0472289156625,539.0472289156625
FAIL_001864,937.29,CARD_EXPIRED,886,22,7,29,0.7586,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.8284421818534249,0.8,3.0,749.832,746.832
FAIL_001866,933.74,INSUFFICIENT_FUNDS,986,22,10,32,0.6875,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7277720158233256,0.5714285714285714,2.0,533.5657142857143,531.5657142857143
FAIL_001870,933.74,INSUFFICIENT_FUNDS,986,22,10,32,0.6875,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7277720158233256,0.5714285714285714,2.0,533.5657142857143,531.5657142857143
FAIL_001873,933.74,INSUFFICIENT_FUNDS,986,22,10,32,0.6875,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7277720158233256,0.5714285714285714,2.0,533.5657142857143,531.5657142857143
FAIL_001878,1097.17,INSUFFICIENT_FUNDS,938,25,6,31,0.8065,0.6,0.6,normal,SEND_REMINDER,0.5936141141149883,0.5319148936170213,1.0,583.6010638297872,582.6010638297872
FAIL_001880,1097.17,INSUFFICIENT_FUNDS,938,25,6,31,0.8065,0.6,0.6,normal,SEND_REMINDER,0.5936141141149883,0.5319148936170213,1.0,583.6010638297872,582.6010638297872
FAIL_001882,1097.17,BANK_DECLINED,938,25,6,31,0.8065,0.6,0.6,normal,WAIT_AND_RETRY,0.6640018060921915,0.4711111111111111,2.0,516.8889777777778,514.8889777777778
FAIL_001886,1097.17,INSUFFICIENT_FUNDS,938,25,6,31,0.8065,0.6,0.6,normal,SEND_REMINDER,0.5936141141149883,0.5319148936170213,1.0,583.6010638297872,582.6010638297872
FAIL_001894,200.0,NETWORK_ERROR,798,22,4,26,0.8462,0.3,0.25,low_engagement,RETRY_NOW,0.8771856696401404,0.8349514563106796,2.0,166.9902912621359,164.9902912621359
FAIL_001895,200.0,BANK_DECLINED,798,22,4,26,0.8462,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6614846898921249,0.4711111111111111,2.0,94.22222222222221,92.22222222222221
FAIL_001903,799.44,AUTHENTICATION_FAILED,759,20,5,25,0.8,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.6136676071329508,0.5,3.0,399.72,396.72
FAIL_001904,799.44,INSUFFICIENT_FUNDS,759,20,5,25,0.8,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.808780328317939,0.8102564102564103,2.0,647.7513846153847,645.7513846153847
FAIL_001905,799.44,BANK_DECLINED,759,20,5,25,0.8,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.6929760934344041,0.5714285714285714,2.0,456.8228571428572,454.8228571428572
FAIL_001913,984.04,INSUFFICIENT_FUNDS,503,14,2,16,0.875,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7405485122617329,0.5714285714285714,2.0,562.3085714285713,560.3085714285713
FAIL_001918,566.77,BANK_DECLINED,835,20,7,27,0.7407,0.35,0.45,friction_prone,PAYMENT_LINK,0.6183047526127442,0.4820359281437126,3.0,273.20350299401196,270.20350299401196
FAIL_001928,720.89,CARD_EXPIRED,629,17,3,20,0.85,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.8482289362393637,0.8305084745762712,3.0,598.7052542372882,595.7052542372882
FAIL_001937,1036.92,AUTHENTICATION_FAILED,855,20,8,28,0.7143,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.8228405222133447,0.6964285714285714,3.0,722.1407142857144,719.1407142857144
FAIL_001938,1036.92,INSUFFICIENT_FUNDS,855,20,8,28,0.7143,0.35,0.45,friction_prone,WAIT_AND_RETRY,0.7075907192980588,0.5714285714285714,2.0,592.5257142857143,590.5257142857143
FAIL_001939,1036.92,AUTHENTICATION_FAILED,855,20,8,28,0.7143,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.8228405222133447,0.6964285714285714,3.0,722.1407142857144,719.1407142857144
FAIL_001945,1784.87,BANK_DECLINED,893,23,6,29,0.7931,0.35,0.45,friction_prone,PAYMENT_LINK,0.6396081324338635,0.5418848167539267,3.0,967.1939528795812,964.1939528795812
FAIL_001947,1784.87,LIMIT_EXCEEDED,893,23,6,29,0.7931,0.35,0.45,friction_prone,PAYMENT_LINK,0.7441975645228347,0.6601941747572816,3.0,1178.3607766990292,1175.3607766990292
FAIL_001953,1339.11,NETWORK_ERROR,735,20,4,24,0.8333,0.6,0.6,normal,RETRY_NOW,0.9096661088550287,0.9230769230769231,2.0,1236.1015384615384,1234.1015384615384
FAIL_001972,325.73,AUTHENTICATION_FAILED,817,22,5,27,0.8148,0.35,0.45,friction_prone,UPDATE_PAYMENT_METHOD,0.7169921978366087,0.5783132530120481,3.0,188.37397590361442,185.37397590361442
FAIL_001985,1245.07,INSUFFICIENT_FUNDS,228,4,3,7,0.5714,0.3,0.25,low_engagement,WAIT_AND_RETRY,0.7610380246255264,0.6621621621621622,2.0,824.4382432432432,822.4382432432432
FAIL_001989,200.0,INSUFFICIENT_FUNDS,824,19,8,27,0.7037,0.3,0.25,low_engagement,PAYMENT_LINK,0.7150434009332451,0.5833333333333334,3.0,116.66666666666667,113.66666666666667
FAIL_001990,200.0,AUTHENTICATION_FAILED,824,19,8,27,0.7037,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.5817049304724949,0.4,3.0,80.0,77.0
FAIL_001991,200.0,INSUFFICIENT_FUNDS,824,19,8,27,0.7037,0.3,0.25,low_engagement,PAYMENT_LINK,0.7150434009332451,0.5833333333333334,3.0,116.66666666666667,113.66666666666667
FAIL_001994,200.0,AUTHENTICATION_FAILED,824,19,8,27,0.7037,0.3,0.25,low_engagement,UPDATE_PAYMENT_METHOD,0.5817049304724949,0.4,3.0,80.0,77.0
FAIL_002002,450.36,BANK_DECLINED,446,8,6,14,0.5714,0.35,0.45,friction_prone,PAYMENT_LINK,0.6078968975224139,0.4820359281437126,3.0,217.0897005988024,214.0897005988024
FAIL_002022,200.0,AUTHENTICATION_FAILED,139,3,1,4,0.75,0.3,0.25,low_engagement,PAYMENT_LINK,0.766428969547642,0.6923076923076923,3.0,138.46153846153845,135.46153846153845
